name,gauss_notation
11a_16,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 4, -5, 6, -9, 10, -11, 8, -7, 11, -10, 9}"
11a_19,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 4, -5, 9, -10, 6, -11, 8, -9, 10, -7, 11}"
11a_21,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -5, 4, -8, 9, -10, 11, -7, 6, -11, 10, -9, 8}"
11a_25,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 4, -5, 9, -7, 10, -11, 6, -9, 8, -10, 11}"
11a_29,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 7, -8, 4, -9, 10, -11, 6, -7, 8, -5, 11, -10, 9}"
11a_31,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 9, -5, 4, -10, 6, -11, 8, -7, 11, -9, 10}"
11a_33,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 9, -10, 4, -5, 6, -7, 8, -11, 10, -9, 11}"
11a_41,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 9, -10, 4, -5, 10, -11, 6, -9, 8, -7, 11}"
11a_43,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 9, -5, 4, -10, 8, -9, 10, -11, 6, -7, 11}"
11a_49,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 6, -7, 8, -5, 4, -9, 10, -11, 7, -8, 9, -10, 11}"
11a_51,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 6, -7, 8, -9, 4, -5, 9, -10, 11, -8, 7, -11, 10}"
11a_60,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 6, -7, 8, -9, 10, -5, 4, -11, 7, -8, 9, -10, 11}"
11a_62,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 6, -7, 8, -9, 10, -11, 4, -5, 7, -8, 9, -10, 11}"
11a_67,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 7, -8, 6, -9, 10, -11, 4, -7, 8, -5, 11, -10, 9}"
11a_76,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 4, -9, 6, -7, 10, -11, 8, -5, 9, -10, 11}"
11a_82,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 4, -9, 10, -11, 6, -5, 9, -10, 11, -7, 8}"
11a_99,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 4, -9, 10, -7, 8, -11, 9, -5, 6, -10, 11}"
11a_104,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 6, -9, 4, -5, 9, -10, 11, -7, 8, -11, 10}"
11a_112,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 9, -10, 4, -5, 6, -11, 8, -9, 10, -7, 11}"
11a_124,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -7, 4, -10, 8, -9, 11, -5, 6, -11, 10}"
11a_125,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -10, 4, -7, 8, -11, 10, -5, 6, -9, 11}"
11a_126,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -10, 4, -7, 8, -9, 11, -5, 6, -11, 10}"
11a_132,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 6, -9, 10, -5, 4, -11, 8, -7, 9, -10, 11}"
11a_140,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -10, 11, -7, 4, -5, 6, -11, 10, -9, 8}"
11a_148,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 8, -9, 10, -5, 4, -11, 9, -7, 6, -10, 11}"
11a_150,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 8, -9, 10, -11, 4, -7, 9, -10, 6, -5, 11}"
11a_157,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 6, -9, 10, -7, 8, -11, 4, -5, 9, -10, 11}"
11a_160,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -10, 6, -7, 11, -9, 4, -5, 10, -11, 8}"
11a_168,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 9, -10, 8, -7, 6, -11, 4, -9, 10, -5, 11}"
11a_170,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -5, 10, -7, 8, -11, 4, -10, 6, -9, 11}"
11a_173,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -7, 8, -9, 6, -10, 11, -5, 9, -8, 4, -11, 10}"
11a_175,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -10, 4, -5, 6, -11, 8, -9, 11, -7, 10}"
11a_183,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 3, -2, 4, -11, 6, -9, 8, -7, 10, -5, 11}"
11a_186,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -9, 4, -5, 6, -10, 11, -7, 8, -11, 10}"
11a_190,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -10, 4, -11, 8, -7, 6, -5, 11, -9, 10}"
11a_193,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 3, -2, 4, -11, 10, -9, 6, -7, 8, -5, 11}"
11a_198,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -10, 6, -5, 4, -11, 8, -9, 11, -7, 10}"
11a_200,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -9, 6, -5, 4, -10, 11, -7, 8, -11, 10}"
11a_207,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 3, -2, 10, -11, 4, -5, 6, -9, 8, -7, 11}"
11a_208,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 3, -2, 10, -11, 4, -9, 6, -7, 8, -5, 11}"
11a_213,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -10, 11, -9, 4, -5, 8, -11, 10, -7, 6}"
11a_220,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -9, 8, -10, 11, -7, 4, -5, 6, -11, 10}"
11a_223,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -10, 11, -7, 8, -9, 4, -5, 6, -11, 10}"
11a_238,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 11, -2, 3, -11, 4, -9, 8, -7, 6, -5, 10}"
11a_239,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -5, 10, -2, 3, -7, 11, -9, 4, -10, 6, -11, 8}"
11a_241,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 11, -2, 3, -9, 10, -11, 4, -7, 6, -5, 8}"
11a_245,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 11, -2, 3, -11, 8, -9, 10, -7, 4, -5, 6}"
11a_250,"{-1, 2, -3, 4, -5, 1, -2, 3, -6, 7, -8, 5, -4, 6, -9, 10, -11, 8, -7, 9, -10, 11}"
11a_258,"{-1, 2, -3, 4, -5, 1, -2, 3, -6, 7, -8, 9, -10, 5, -4, 6, -11, 10, -9, 8, -7, 11}"
11a_264,"{-1, 2, -3, 4, -5, 1, -6, 3, -4, 7, -8, 9, -10, 6, -2, 5, -11, 8, -9, 10, -7, 11}"
11a_274,"{-1, 2, -3, 4, -5, 1, -6, 7, -2, 3, -8, 9, -10, 5, -4, 11, -9, 6, -7, 8, -11, 10}"
11a_277,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 3, -8, 6, -9, 10, -11, 5, -2, 8, -7, 9, -10, 11}"
11a_280,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -2, 6, -9, 10, -11, 5, -4, 8, -7, 11, -10, 9}"
11a_281,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -2, 6, -9, 10, -4, 5, -11, 9, -7, 8, -10, 11}"
11a_288,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -4, 9, -7, 10, -2, 5, -11, 6, -10, 8, -9, 11}"
11a_289,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 3, -8, 9, -7, 10, -11, 5, -2, 8, -9, 6, -10, 11}"
11a_297,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -9, 10, -2, 11, -7, 5, -10, 9, -4, 8, -11, 6}"
11a_305,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 5, -9, 3, -10, 11, -7, 8, -4, 9, -2, 10, -11, 6}"
11a_306,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -10, 3, -4, 5, -2, 6, -11, 8, -9, 10, -7, 11}"
11a_317,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -10, 3, -2, 11, -9, 5, -4, 10, -11, 6, -7, 8}"
11a_318,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -2, 3, -10, 11, -4, 5, -7, 8, -11, 10, -9, 6}"
11a_325,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -10, 3, -2, 11, -9, 5, -4, 10, -11, 8, -7, 6}"
11a_329,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -4, 3, -10, 8, -7, 11, -2, 5, -9, 10, -11, 6}"
11a_331,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -4, 3, -10, 11, -9, 8, -7, 5, -2, 10, -11, 6}"
11a_333,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -10, 5, -4, 3, -2, 6, -11, 10, -9, 8, -7, 11}"
11a_335,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -10, 11, -2, 3, -4, 5, -11, 6, -9, 8, -7, 10}"
11a_339,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -10, 11, -2, 3, -4, 5, -11, 10, -9, 6, -7, 8}"
11a_348,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 8, -2, 6, -9, 10, -11, 5, -8, 3, -7, 9, -10, 11}"
11a_349,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 8, -2, 6, -9, 10, -11, 5, -8, 3, -7, 11, -10, 9}"
11a_350,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 8, -2, 9, -10, 6, -11, 5, -8, 3, -9, 10, -7, 11}"
11a_351,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -4, 10, -2, 6, -11, 5, -10, 3, -7, 8, -9, 11}"
11a_352,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -4, 10, -2, 6, -11, 5, -10, 3, -9, 8, -7, 11}"
11a_354,"{-1, 2, -3, 4, -5, 6, -7, 1, -2, 8, -9, 3, -10, 11, -6, 5, -4, 9, -8, 7, -11, 10}"
11a_355,"{-1, 2, -3, 4, -5, 6, -7, 1, -8, 9, -10, 11, -2, 3, -4, 5, -6, 7, -11, 8, -9, 10}"
11a_363,"{-1, 2, -3, 4, -5, 6, -7, 1, -8, 9, -10, 11, -6, 5, -4, 3, -2, 7, -11, 10, -9, 8}"
11a_364,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 1, -10, 11, -2, 3, -4, 5, -6, 7, -8, 9, -11, 10}"
11n_9,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 4, 7, -8, -5, 6, 9, -10, 11, -7, 8, -9, 10, -11}"
11n_10,"{-1, 2, -3, 1, -4, -5, 6, 3, -2, 4, -7, 8, 5, -6, -9, 10, -11, 7, -8, 9, -10, 11}"
11n_11,"{-1, 2, -3, 1, -4, -5, 6, 3, -2, 4, 7, -8, 5, -6, 9, -10, 11, -7, 8, -9, 10, -11}"
11n_13,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 4, 7, -8, 9, -10, -5, 6, 11, -7, 8, -9, 10, -11}"
11n_14,"{-1, 2, -3, 1, -4, -5, 6, 3, -2, 4, -7, 8, -9, 10, 5, -6, -11, 7, -8, 9, -10, 11}"
11n_15,"{-1, 2, -3, 1, -4, -5, 6, 3, -2, 4, 7, -8, 9, -10, 5, -6, 11, -7, 8, -9, 10, -11}"
11n_19,"{-1, 2, -3, 1, -4, -5, 6, 3, -2, 4, 7, -8, 9, -10, 11, -6, 5, -7, 8, -9, 10, -11}"
11n_22,"{-1, 2, -3, 1, 4, -5, -2, 3, -6, 7, -8, -4, 5, 6, -9, 10, -7, 8, -11, 9, -10, 11}"
11n_37,"{-1, 2, -3, 1, 4, -5, -2, 3, 6, -7, 5, -4, 8, -9, 10, -11, 7, -6, 11, -8, 9, -10}"
11n_39,"{-1, 2, -3, 1, -4, 5, -2, 3, 6, -7, 8, 4, -5, -9, 10, -8, 11, -6, 9, -10, 7, -11}"
11n_45,"{-1, 2, -3, 1, -4, 5, -2, 3, 6, -7, 8, 4, -5, -9, 7, -10, 11, -8, 9, -6, 10, -11}"
11n_50,"{-1, 2, -3, 1, 4, -5, 6, 3, -2, -7, 8, -4, 9, -10, 5, -8, 7, -6, 11, -9, 10, -11}"
11n_56,"{-1, 2, -3, 1, 4, -5, -2, 3, 6, -7, 8, -9, 5, -4, 10, -6, 11, -8, 9, -11, 7, -10}"
11n_58,"{-1, 2, -3, 1, -4, 5, -2, 3, 6, -7, 8, -9, 10, 4, -5, -6, 11, -8, 9, -10, 7, -11}"
11n_66,"{-1, 2, -3, 1, -4, 5, -2, 3, 6, -7, 8, 9, -10, 4, -5, -8, 7, -6, -11, 10, -9, 11}"
11n_69,"{-1, 2, -3, 1, 4, -5, -2, 3, 6, -7, 8, -9, 10, -4, 5, -8, 7, -6, 11, -10, 9, -11}"
11n_76,"{-1, 2, -3, 1, -4, 5, -2, 3, 6, -7, -8, 9, -10, 4, -5, 8, -9, 10, 11, -6, 7, -11}"
11n_78,"{-1, 2, -3, 1, 4, -5, -2, 3, 6, -7, 8, -9, 10, -4, 5, -8, 9, -10, 11, -6, 7, -11}"
11n_79,"{-1, 2, -3, 1, 4, -5, -2, 3, 6, -7, 8, -9, 5, -4, 10, -11, 9, -8, 7, -6, 11, -10}"
11n_80,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 6, 7, -8, -5, 4, 9, -10, 11, -7, 8, -9, 10, -11}"
11n_84,"{-1, 2, -3, 1, 4, -5, 6, 3, -2, -7, 8, -6, 9, -10, 5, -8, 7, -4, 11, -9, 10, -11}"
11n_85,"{-1, 2, -3, 1, -4, -5, 6, 7, -8, 3, -2, 4, 9, -6, -10, 8, -11, -9, 5, 10, -7, 11}"
11n_92,"{-1, 2, -3, 1, -4, -5, 6, -7, 8, 3, -2, 4, 9, -10, 7, -8, 11, -9, 5, -6, 10, -11}"
11n_100,"{-1, 2, -3, 1, -4, 5, -6, -7, 8, 3, -2, 6, -5, 4, 9, -10, 11, -8, 7, -11, 10, -9}"
11n_103,"{-1, 2, -3, 1, -4, 5, -6, -7, 8, 3, -2, 6, -9, 4, -5, 9, 10, -11, 7, -8, 11, -10}"
11n_112,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -7, 4, 10, -11, -5, 6, -9, 8, 11, -10}"
11n_113,"{-1, 2, -3, 1, 4, -5, -6, 7, -8, 3, -2, 9, -10, -4, 11, 8, -7, 6, -9, 10, 5, -11}"
11n_117,"{-1, 2, -3, 1, 4, -5, 6, -7, 8, 3, -2, -9, 10, -4, 11, -8, 7, -6, 9, -10, 5, -11}"
11n_121,"{-1, 2, -3, 1, 4, -5, 6, 7, -8, 3, -2, -6, 9, -10, 5, -4, -11, 8, -7, -9, 10, 11}"
11n_127,"{-1, 2, -3, 1, -4, 5, 6, -7, 8, 3, -2, -6, 9, -10, 7, -8, -11, 4, -5, -9, 10, 11}"
11n_132,"{-1, 2, -3, 1, 4, -5, 6, -7, 8, 3, -2, -9, 10, -8, 7, -6, 11, -4, 9, -10, 5, -11}"
11n_133,"{-1, 2, -3, 1, 4, -5, 6, -7, -2, 3, 8, -9, 5, -10, 7, -8, 11, -4, 10, -6, 9, -11}"
11n_135,"{-1, 2, -3, 1, -4, -5, 6, 7, -8, -9, 10, 3, -2, 4, 11, -6, 9, -10, 5, -11, -7, 8}"
11n_138,"{-1, 2, -3, 1, 4, -5, 6, -7, 8, -9, 10, 3, -2, -6, 5, -4, 11, -8, 9, -10, 7, -11}"
11n_144,"{-1, 2, -3, 1, -4, 5, 6, -7, -8, 9, -2, 3, -10, -6, 11, 8, -9, 4, -5, -11, 7, 10}"
11n_148,"{-1, 2, -3, 1, 4, -5, 6, -7, 8, -9, 5, -10, -2, 3, 7, -11, 9, -4, 10, -6, 11, -8}"
11n_150,"{-1, 2, -3, 4, -5, 1, -6, 3, -7, 5, 8, -9, 10, -11, -4, 7, -2, 6, 11, -10, 9, -8}"
11n_157,"{-1, -2, 3, -4, 5, 1, -6, 7, 8, -3, 9, -5, -10, 6, -11, -8, 4, -9, 2, 11, -7, 10}"
11n_158,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -9, 5, 10, -11, -4, 9, -2, 6, -7, 8, 11, -10}"
11n_162,"{-1, 2, 3, -4, -5, 1, -6, 7, -8, -3, 9, 5, -7, 10, -11, 8, 4, -9, -2, 11, -10, 6}"
11n_164,"{-1, 2, 3, -4, -5, 1, -6, -7, 8, -3, 4, -9, 10, 5, -2, 6, -11, -10, 9, -8, 7, 11}"
11n_165,"{-1, 2, 3, -4, -5, 1, -6, 7, -8, -3, 4, 9, -10, 5, -2, 6, -11, 10, -9, 8, -7, 11}"
11n_168,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 3, 8, -9, -2, 5, -10, 11, -7, -8, 9, 6, -11, 10}"
11n_169,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -3, 2, 6, -9, 10, -11, -5, 4, -8, 7, 9, -10, 11}"
11n_171,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -3, 2, 6, -9, 10, -11, -5, 4, -8, 7, 11, -10, 9}"
11n_173,"{-1, -2, 3, 4, -5, 1, -6, 7, -8, -3, 2, 6, -9, 10, -4, 5, -11, 9, -7, 8, -10, 11}"
11n_175,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -3, 9, -10, 2, 6, -11, -5, 10, -9, 4, -8, 7, 11}"
11n_178,"{-1, 2, 3, -4, -5, 1, -6, 7, -8, -3, 4, 9, -7, 10, -2, 5, -11, 6, -10, 8, -9, 11}"
11n_180,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -9, 10, -3, 2, 6, -11, -5, 4, -8, 9, -10, 7, 11}"
11n_181,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -9, 10, -3, 2, 6, -11, -5, 4, -10, 9, -8, 7, 11}"
11n_185,"{-1, 2, -3, 4, -5, 1, -6, -7, 8, -9, -4, 10, -2, 6, -11, 5, -10, 3, 7, -8, 9, 11}"
12a_0011,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -6, 5, -9, 10, -11, 12, -7, 8, -10, 11, -12}"
12a_0025,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 11, -6, 5, -11, 10, -7, 12, -9, 8, -12}"
12a_0026,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 11, -6, 5, -11, 12, -7, 8, -9, 10, -12}"
12a_0028,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 5, -6, 10, -9, 11, -12, 8, -7, 12, -11}"
12a_0034,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 11, -12, 5, -6, 12, -7, 8, -9, 10, -11}"
12a_0041,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -4, 5, -6, 9, -10, 11, -12, 7, -8, 12, -9, 10, -11}"
