name,gauss_notation
12a_0097,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -11, 12, -6, 9, -8, 7, -12, 11, -10}"
12a_0137,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -9, 10, -4, 11, -6, 7, -8, 12, -10, 9, -12, 5, -11}"
12a_0172,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -10, 11, -4, 5, -7, 8, -9, 12, -11, 10, -12}"
12a_0200,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -6, 9, -10, 11, -12, 5, -8, 7, -4, 12, -9, 10, -11}"
12a_0326,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 5, -4, 10, -11, 9, -12, 7, -6, 12, -8, 11, -10}"
12a_0444,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 7, -6, 5, -4, 11, -10, 12, -8, 9, -12}"
12a_0478,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 9, -10, 11, -6, 7, -12, 10, -4, 5, -11, 12, -9}"
12a_0508,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 9, -4, 5, -6, 10, -11, 12, -8, 7, -12, 11, -10}"
12a_0516,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -4, 11, -6, 5, -11, 12, -8, 9, -12, 7, -10}"
12a_0603,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -8, 11, -4, 12, -10, 9, -11, 7, -6, 5, -12}"
12a_0614,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 7, -10, 5, -4, 11, -12, 9, -8, 12, -11, 10, -6}"
12a_0697,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -4, 9, -10, 11, -3, 2, -8, 12, -6, 10, -11, 7, -12, 5, -9}"
12a_0716,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 12, -4, 5, -6, 7, -8, 9, -10, 11, -12}"
12a_0772,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 9, -10, 11, -4, 12, -8, 7, -6, 5, -12}"
12a_0776,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 12, -10, 5, -4, 11, -12, 9, -6, 7, -8}"
12a_0805,"{1, -2, 3, -4, 5, -1, 6, -3, 7, -5, 8, -9, 10, -11, 12, -6, 2, -7, 4, -8, 9, -10, 11, -12}"
12a_0841,"{1, -2, 3, -4, 5, -1, 2, -3, 6, -7, 8, -9, 10, -11, 12, -5, 4, -6, 9, -8, 7, -12, 11, -10}"
12a_0959,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -11, 12, -6, 2, -5, 11, -10, 9, -8, 7, -12}"
12a_0997,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 2, -6, 7, -8, 11, -12, 4, -9, 10, -5, 12, -11}"
12a_1049,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 10, -11, 2, -5, 12, -6, 7, -8, 11, -10, 9, -12}"
12a_1065,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 10, -8, 11, -5, 2, -12, 7, -11, 9, -10, 12, -6}"
12a_1104,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 12, -10, 7, -6, 2, -5, 11, -12, 9, -8}"
12a_1112,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 10, -6, 11, -12, 7, -8, 9, -10, 2, -5, 12, -11}"
12a_1144,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -11, 4, -3, 2, -5, 12, -8, 7, -6, 11, -10, 9, -12}"
12a_1230,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 9, -10, 4, -5, 11, -12, 6, -8, 2, -9, 10, -11, 12, -7}"
12a_1266,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -9, 2, -3, 10, -11, 12, -7, 6, -5, 4, -10, 9, -8, 11, -12}"
12n_0058,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, 7, -8, 9, -10, -5, 6, 11, -9, 10, -11, 12, -7, 8, -12}"
12n_0077,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 4, -5, 6, -9, 10, -11, 12, -7, 8, -12, 11, -10, 9}"
12n_0089,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -5, 4, -8, 9, -7, 6, -10, 11, -12, 8, -9, 10, -11, 12}"
12n_0134,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -5, 4, -8, 9, -10, 11, -12, 8, -9, 10, -7, 6, -11, 12}"
12n_0142,"{1, -2, 3, -1, -4, 5, -6, -3, 2, 7, -8, 4, -9, 10, -11, 6, -7, 8, -5, 9, -12, 11, -10, 12}"
12n_0184,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, -10, -4, 5, 8, -11, 6, -7, 11, -12, 10, -9, 12}"
12n_0222,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, 10, 4, -5, -11, 9, -10, 11, -6, 12, -8, 7, -12}"
12n_0234,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, 10, -11, -5, 4, 12, -6, 7, -8, 9, -10, 11, -12}"
12n_0239,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 11, -5, 4, -12, 6, -11, 8, -9, 10, -7, 12}"
12n_0358,"{1, -2, 3, -1, -4, 5, 6, -7, 8, -3, 2, 9, -10, 4, -11, -6, 12, 10, -9, -8, 7, -12, -5, 11}"
12n_0372,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, -8, 9, 7, -4, 10, -11, 5, -6, -12, 8, -9, 12, 11, -10}"
12n_0445,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -6, -9, 10, -11, -4, 12, -8, 7, 11, -10, 9, 5, -12}"
12n_0458,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, 8, -9, -10, 6, -11, 4, -12, 10, -7, 11, -5, 12, 9, -8}"
12n_0467,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, 8, -9, 10, -11, -7, 4, -5, 6, 12, -8, 9, -10, 11, -12}"
12n_0477,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -10, 11, -12, 4, -7, 6, -5, 8, -11, 10, -9, 12}"
12n_0738,"{1, -2, -3, 4, 5, -1, 6, -7, 8, 3, -4, -9, 10, -5, 2, -6, 11, -12, 7, -8, 9, -10, 12, -11}"
