Name,Color List
11n_75,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3], [2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 1, 2], [1, 3, 2, 2, 1, 3, 2, 2, 1, 3, 2, 1], [1, 2, 3, 3, 1, 1, 3, 3, 2, 1, 1, 1]]"
11n_76,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3], [2, 3, 1, 1, 2, 3, 2, 1, 1, 3, 1, 2], [1, 1, 1, 1, 1, 3, 2, 1, 1, 3, 2, 1], [1, 3, 2, 2, 1, 1, 3, 2, 2, 1, 1, 1]]"
11n_77,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3], [2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 1, 2], [1, 3, 2, 2, 1, 3, 2, 2, 1, 3, 2, 1], [1, 2, 3, 3, 1, 1, 3, 3, 2, 1, 1, 1]]"
11n_78,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3], [2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 1, 2], [1, 3, 2, 2, 1, 3, 2, 2, 1, 3, 2, 1], [1, 2, 3, 3, 1, 1, 3, 3, 2, 1, 1, 1]]"
11n_79,"[[2, 1, 3, 3, 2, 1, 3, 3, 2, 3, 1, 2]]"
11n_80,"[[2, 1, 3, 1, 2, 3, 3, 2, 3, 3, 1, 2]]"
11n_81,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3], [2, 3, 1, 1, 2, 3, 2, 1, 1, 3, 1, 2], [1, 1, 1, 1, 1, 3, 2, 1, 1, 3, 2, 1], [1, 3, 2, 2, 1, 1, 3, 2, 2, 1, 1, 1]]"
11n_85,"[[2, 2, 2, 2, 3, 2, 2, 1, 1, 3, 1, 2]]"
11n_86,"[[2, 2, 2, 2, 3, 2, 2, 1, 3, 1, 1, 2]]"
11n_87,"[[2, 2, 2, 2, 1, 2, 2, 3, 2, 3, 1, 2]]"
11n_92,"[[2, 3, 1, 1, 3, 2, 1, 1, 3, 2, 1, 2]]"
11n_94,"[[2, 2, 2, 1, 2, 2, 3, 3, 2, 3, 1, 2]]"
11n_95,"[[2, 2, 2, 1, 2, 2, 3, 3, 2, 3, 1, 2]]"
11n_97,"[[2, 3, 1, 3, 2, 2, 1, 2, 2, 2, 2, 2]]"
11n_98,"[[2, 1, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
11n_99,"[[2, 1, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
11n_100,"[[2, 3, 1, 3, 2, 2, 1, 2, 2, 2, 2, 2]]"
11n_101,"[[2, 1, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
11n_102,"[[2, 1, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
11n_104,"[[2, 1, 3, 3, 3, 2, 3, 3, 3, 3, 1, 2]]"
11n_105,"[[2, 1, 3, 3, 3, 2, 3, 3, 3, 3, 1, 2]]"
11n_106,"[[2, 3, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2]]"
11n_107,"[[2, 1, 3, 3, 3, 2, 3, 3, 3, 3, 1, 2]]"
11n_109,"[[2, 1, 3, 1, 3, 2, 3, 1, 2, 1, 2, 2]]"
11n_118,"[[2, 2, 2, 3, 2, 2, 3, 1, 3, 3, 1, 2]]"
11n_119,"[[2, 2, 2, 1, 2, 2, 3, 3, 1, 3, 1, 2]]"
11n_121,"[[2, 3, 1, 3, 2, 1, 2, 2, 3, 1, 2, 2]]"
11n_122,"[[2, 2, 2, 3, 2, 2, 1, 1, 3, 1, 1, 2]]"
11n_123,"[[2, 2, 2, 3, 2, 2, 2, 1, 3, 1, 1, 2]]"
11n_125,"[[2, 3, 1, 3, 2, 1, 1, 3, 2, 1, 1, 2]]"
11n_126,"[[3, 2, 1, 3, 1, 3, 3, 2, 1, 1, 2, 3], [2, 2, 2, 3, 2, 2, 1, 1, 3, 1, 1, 2], [1, 3, 2, 2, 2, 1, 3, 2, 3, 1, 2, 1], [1, 2, 3, 2, 3, 1, 3, 1, 1, 2, 1, 1]]"
11n_136,"[[2, 1, 3, 2, 1, 3, 2, 3, 3, 2, 1, 2]]"
11n_137,"[[2, 1, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2]]"
11n_138,"[[2, 1, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2]]"
11n_139,"[[2, 3, 1, 3, 2, 2, 2, 1, 2, 2, 2, 2]]"
11n_140,"[[2, 1, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2]]"
11n_141,"[[2, 1, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2]]"
11n_142,"[[2, 3, 1, 1, 3, 2, 1, 2, 3, 1, 1, 2]]"
11n_143,"[[2, 2, 2, 1, 3, 2, 2, 1, 3, 3, 1, 2]]"
11n_145,"[[2, 2, 2, 1, 3, 1, 2, 2, 3, 1, 1, 2]]"
11n_146,"[[2, 2, 2, 1, 1, 3, 2, 2, 3, 2, 1, 2]]"
11n_148,"[[2, 2, 2, 1, 3, 3, 2, 2, 3, 1, 1, 2]]"
11n_149,"[[2, 3, 3, 1, 3, 2, 2, 2, 1, 2, 2, 2]]"
11n_150,"[[2, 3, 3, 1, 3, 2, 2, 2, 1, 2, 2, 2]]"
11n_153,"[[2, 2, 1, 2, 3, 3, 3, 2, 3, 3, 1, 2]]"
11n_155,"[[2, 2, 1, 2, 3, 3, 3, 2, 3, 3, 1, 2]]"
11n_158,"[[2, 3, 2, 1, 1, 1, 3, 2, 2, 1, 1, 2]]"
11n_161,"[[2, 3, 2, 1, 1, 1, 3, 2, 2, 1, 1, 2]]"
11n_164,"[[3, 1, 1, 2, 2, 1, 1, 3, 2, 1, 2, 3], [2, 2, 3, 2, 1, 3, 1, 1, 3, 1, 1, 2], [1, 2, 3, 3, 2, 3, 1, 3, 1, 1, 2, 1], [1, 3, 1, 2, 1, 1, 2, 3, 3, 2, 1, 1]]"
11n_167,"[[3, 2, 3, 1, 3, 1, 1, 2, 1, 1, 2, 3], [2, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2], [1, 1, 3, 1, 3, 2, 1, 2, 3, 1, 2, 1], [1, 3, 3, 2, 3, 3, 2, 1, 1, 2, 1, 1]]"
11n_168,"[[2, 3, 3, 1, 3, 3, 1, 2, 2, 1, 2, 2]]"
11n_170,"[[2, 3, 3, 1, 2, 3, 3, 2, 1, 3, 1, 2]]"
11n_173,"[[2, 1, 3, 3, 1, 1, 2, 3, 3, 1, 1, 2]]"
11n_176,"[[2, 3, 3, 1, 1, 3, 3, 2, 3, 1, 2, 2]]"
11n_181,"[[2, 2, 1, 2, 1, 3, 2, 3, 1, 3, 1, 2]]"
11n_182,"[[2, 3, 3, 1, 1, 3, 3, 2, 2, 1, 1, 2]]"
11n_183,"[[2, 3, 3, 1, 1, 2, 2, 3, 3, 1, 1, 2]]"
11n_184,"[[2, 3, 3, 1, 1, 2, 2, 3, 3, 1, 1, 2]]"
11n_185,"[[2, 3, 1, 1, 2, 2, 2, 3, 3, 1, 2, 2]]"
12a_0001,"[[3, 2, 1, 3, 1, 1, 1, 2, 3, 1, 1, 2]]"
12a_0002,"[[3, 2, 1, 3, 1, 1, 1, 2, 3, 1, 1, 2]]"
12a_0010,"[[3, 2, 1, 3, 1, 1, 1, 2, 3, 1, 1, 2]]"
12a_0011,"[[3, 2, 1, 3, 1, 1, 1, 2, 3, 1, 1, 2]]"
12a_0016,"[[1, 2, 3, 1, 3, 3, 2, 2, 3, 3, 1, 2]]"
12a_0023,"[[3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 1, 2]]"
12a_0029,"[[3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 1, 2]]"
12a_0030,"[[3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 1, 2]]"
12a_0033,"[[3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 1, 2]]"
12a_0035,"[[2, 3, 1, 2, 1, 1, 3, 2, 3, 1, 1, 2]]"
12a_0036,"[[3, 3, 3, 3, 3, 3, 1, 2, 3, 3, 1, 2]]"
12a_0048,"[[1, 2, 3, 3, 1, 3, 3, 2, 3, 3, 1, 2]]"
12a_0049,"[[3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 2]]"
12a_0051,"[[3, 2, 1, 1, 3, 1, 1, 3, 2, 1, 1, 2]]"
12a_0057,"[[1, 2, 3, 3, 1, 3, 3, 3, 2, 3, 1, 2]]"
12a_0060,"[[3, 1, 2, 2, 3, 2, 2, 1, 3, 3, 1, 2]]"
12a_0062,"[[3, 2, 1, 1, 3, 1, 1, 1, 3, 2, 1, 2]]"
12a_0066,"[[3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 2]]"
12a_0067,"[[1, 2, 3, 1, 3, 3, 3, 2, 3, 3, 1, 2]]"
12a_0071,"[[3, 1, 2, 3, 2, 1, 3, 1, 2, 3, 1, 2]]"
12a_0074,"[[3, 1, 2, 3, 2, 1, 3, 1, 3, 2, 1, 2]]"
12a_0077,"[[1, 3, 2, 2, 1, 3, 2, 2, 3, 3, 1, 2]]"
12a_0079,"[[3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 1, 2]]"
12a_0081,"[[3, 1, 2, 2, 3, 2, 2, 2, 1, 3, 1, 2]]"
12a_0086,"[[1, 3, 2, 2, 1, 3, 2, 2, 3, 1, 2, 2]]"
12a_0088,"[[3, 3, 3, 3, 3, 1, 3, 3, 2, 1, 2, 2]]"
12a_0095,"[[3, 2, 1, 1, 3, 2, 1, 1, 3, 3, 1, 2]]"
12a_0097,"[[3, 2, 1, 1, 3, 2, 1, 1, 3, 3, 1, 2]]"
12a_0100,"[[1, 3, 2, 2, 1, 3, 2, 2, 2, 3, 1, 2]]"
12a_0103,"[[2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 1, 2]]"
12a_0113,"[[2, 1, 3, 3, 2, 2, 3, 3, 1, 2, 2, 2]]"
12a_0114,"[[2, 1, 3, 3, 2, 2, 3, 3, 1, 2, 2, 2]]"
12a_0116,"[[2, 1, 3, 3, 2, 2, 3, 3, 1, 2, 2, 2]]"
12a_0117,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2]]"
12a_0119,"[[1, 2, 3, 3, 1, 2, 3, 3, 3, 1, 2, 3], [3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2], [3, 3, 3, 3, 3, 2, 3, 3, 3, 1, 2, 1], [1, 2, 3, 3, 1, 1, 3, 3, 3, 2, 1, 1]]"
12a_0121,"[[3, 2, 1, 1, 3, 2, 1, 1, 1, 3, 1, 2]]"
12a_0122,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2]]"
12a_0127,"[[3, 1, 2, 3, 2, 1, 1, 3, 1, 1, 1, 2]]"
12a_0130,"[[3, 2, 1, 3, 1, 2, 3, 2, 1, 3, 1, 2]]"
12a_0136,"[[3, 1, 2, 3, 2, 1, 1, 3, 3, 1, 1, 2]]"
12a_0150,"[[3, 3, 3, 3, 3, 2, 1, 3, 3, 3, 1, 2]]"
12a_0151,"[[1, 3, 2, 2, 1, 3, 2, 2, 2, 3, 1, 2]]"
12a_0155,"[[3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 1, 2]]"
12a_0156,"[[2, 2, 2, 2, 2, 1, 3, 2, 2, 3, 1, 2]]"
12a_0157,"[[2, 3, 1, 1, 2, 2, 3, 1, 1, 2, 2, 2]]"
12a_0163,"[[3, 1, 2, 2, 3, 1, 3, 2, 2, 2, 1, 2]]"
12a_0164,"[[1, 2, 3, 3, 1, 2, 3, 3, 3, 1, 2, 3], [3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2], [3, 3, 3, 3, 3, 2, 3, 3, 3, 1, 2, 1], [1, 2, 3, 3, 1, 1, 3, 3, 3, 2, 1, 1]]"
12a_0165,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2]]"
12a_0166,"[[1, 2, 3, 3, 1, 2, 2, 3, 3, 1, 2, 3], [3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2], [3, 3, 3, 3, 3, 2, 2, 3, 3, 1, 2, 1], [1, 2, 3, 3, 1, 1, 1, 3, 3, 2, 1, 1]]"
12a_0167,"[[1, 2, 3, 3, 1, 2, 2, 3, 3, 1, 2, 3], [3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2], [3, 3, 3, 3, 3, 2, 2, 3, 3, 1, 2, 1], [1, 2, 3, 3, 1, 1, 1, 3, 3, 2, 1, 1]]"
12a_0168,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2]]"
12a_0172,"[[3, 1, 2, 3, 2, 1, 1, 3, 1, 1, 1, 2]]"
12a_0175,"[[1, 2, 3, 1, 3, 2, 3, 2, 1, 3, 1, 2]]"
12a_0177,"[[1, 3, 2, 1, 2, 3, 2, 1, 3, 1, 2, 3], [3, 1, 2, 3, 2, 1, 1, 3, 1, 1, 1, 2], [3, 3, 3, 3, 3, 3, 2, 3, 3, 1, 2, 1], [1, 3, 2, 1, 2, 3, 1, 1, 3, 2, 1, 1]]"
12a_0179,"[[1, 2, 3, 1, 3, 2, 3, 1, 2, 3, 1, 2]]"
12a_0181,"[[1, 3, 2, 1, 2, 3, 2, 3, 1, 3, 1, 2]]"
12a_0182,"[[3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 1, 2]]"
12a_0189,"[[1, 2, 3, 1, 3, 3, 2, 3, 3, 3, 1, 2]]"
12a_0193,"[[3, 2, 1, 3, 1, 2, 3, 1, 2, 3, 1, 2]]"
12a_0195,"[[3, 3, 3, 3, 3, 3, 1, 2, 3, 3, 1, 2]]"
12a_0197,"[[3, 1, 2, 3, 2, 1, 3, 2, 1, 3, 1, 2]]"
12a_0203,"[[3, 2, 1, 3, 3, 1, 1, 2, 3, 3, 1, 2]]"
12a_0206,"[[3, 2, 1, 1, 3, 1, 1, 1, 3, 2, 1, 2]]"
12a_0207,"[[2, 1, 3, 2, 2, 3, 3, 1, 2, 2, 2, 2]]"
12a_0208,"[[2, 1, 3, 2, 2, 3, 3, 1, 2, 2, 2, 2]]"
12a_0209,"[[3, 3, 3, 1, 3, 3, 3, 2, 2, 1, 2, 2]]"
12a_0210,"[[1, 2, 3, 2, 3, 1, 2, 3, 1, 3, 1, 2]]"
12a_0212,"[[3, 2, 1, 2, 1, 3, 2, 3, 1, 3, 1, 2]]"
12a_0215,"[[3, 2, 1, 1, 3, 1, 1, 3, 2, 1, 1, 2]]"
12a_0223,"[[3, 1, 2, 1, 3, 2, 2, 2, 3, 1, 2, 2]]"
12a_0224,"[[3, 1, 2, 2, 3, 2, 2, 1, 3, 1, 2, 2]]"
12a_0229,"[[2, 2, 2, 3, 2, 2, 2, 2, 1, 3, 1, 2]]"
12a_0231,"[[3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 2]]"
12a_0233,"[[3, 2, 1, 1, 3, 1, 1, 2, 3, 1, 1, 2]]"
12a_0234,"[[1, 2, 3, 2, 3, 1, 2, 3, 1, 3, 1, 2]]"
12a_0236,"[[3, 2, 1, 2, 1, 3, 2, 3, 1, 3, 1, 2]]"
12a_0239,"[[3, 1, 2, 1, 2, 3, 1, 3, 2, 3, 1, 2]]"
12a_0244,"[[3, 3, 3, 1, 3, 3, 3, 2, 1, 1, 2, 3], [2, 1, 3, 2, 3, 2, 1, 1, 3, 1, 1, 2], [1, 3, 2, 2, 2, 1, 3, 2, 3, 1, 2, 1], [1, 3, 2, 3, 2, 1, 3, 1, 1, 2, 1, 1]]"
12a_0245,"[[3, 3, 3, 1, 3, 3, 3, 2, 1, 1, 2, 3], [2, 1, 3, 2, 3, 2, 1, 1, 3, 1, 1, 2], [1, 3, 2, 2, 2, 1, 3, 2, 3, 1, 2, 1], [1, 3, 2, 3, 2, 1, 3, 1, 1, 2, 1, 1]]"
12a_0246,"[[3, 2, 1, 3, 3, 1, 1, 2, 3, 3, 1, 2]]"
12a_0251,"[[3, 2, 1, 1, 3, 1, 1, 3, 3, 2, 1, 2]]"
12a_0256,"[[3, 1, 2, 3, 3, 2, 2, 1, 3, 3, 1, 2]]"
12a_0260,"[[2, 2, 2, 3, 2, 2, 2, 1, 3, 3, 1, 2]]"
12a_0265,"[[3, 3, 3, 1, 3, 3, 3, 2, 2, 1, 2, 3], [1, 2, 3, 3, 1, 3, 3, 2, 3, 1, 1, 2], [3, 1, 2, 3, 3, 2, 2, 3, 1, 1, 2, 1], [3, 1, 2, 1, 3, 2, 2, 2, 3, 2, 1, 1]]"
12a_0269,"[[2, 1, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
12a_0270,"[[1, 2, 3, 2, 1, 3, 1, 2, 1, 3, 2, 3], [3, 2, 1, 1, 3, 1, 1, 1, 3, 2, 1, 2], [3, 3, 3, 2, 3, 3, 1, 2, 3, 1, 2, 1], [1, 2, 3, 1, 1, 3, 2, 1, 1, 1, 1, 1]]"
12a_0280,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0281,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0287,"[[3, 1, 2, 1, 3, 2, 2, 2, 3, 1, 2, 2]]"
12a_0288,"[[3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2]]"
12a_0290,"[[2, 3, 1, 3, 1, 2, 3, 2, 2, 1, 2, 2]]"
12a_0291,"[[2, 3, 1, 3, 1, 2, 3, 2, 2, 1, 2, 2]]"
12a_0292,"[[3, 2, 1, 3, 1, 3, 2, 3, 1, 2, 1, 2]]"
12a_0295,"[[1, 1, 1, 3, 1, 1, 2, 3, 2, 1, 2, 3], [3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2], [3, 2, 1, 3, 1, 3, 2, 3, 2, 1, 2, 1], [1, 3, 2, 3, 2, 1, 1, 3, 1, 2, 1, 1]]"
12a_0296,"[[3, 3, 3, 1, 3, 3, 2, 1, 3, 2, 1, 2]]"
12a_0297,"[[1, 2, 3, 2, 3, 1, 2, 1, 3, 1, 2, 3], [3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2], [3, 3, 3, 2, 3, 3, 2, 1, 3, 1, 2, 1], [1, 2, 3, 1, 3, 1, 1, 2, 3, 2, 1, 1]]"
12a_0298,"[[1, 2, 3, 2, 3, 1, 2, 1, 3, 1, 2, 3], [3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2], [3, 3, 3, 2, 3, 3, 2, 1, 3, 1, 2, 1], [1, 2, 3, 1, 3, 1, 1, 2, 3, 2, 1, 1]]"
12a_0302,"[[2, 1, 3, 2, 3, 2, 2, 1, 3, 1, 2, 2]]"
12a_0303,"[[2, 1, 3, 2, 3, 2, 2, 1, 3, 1, 2, 2]]"
12a_0306,"[[3, 1, 2, 1, 3, 2, 1, 3, 2, 3, 1, 2]]"
12a_0308,"[[3, 3, 3, 1, 3, 3, 2, 1, 2, 3, 1, 2]]"
12a_0311,"[[1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3], [3, 2, 1, 2, 3, 1, 1, 1, 3, 1, 1, 2], [3, 2, 1, 2, 3, 1, 3, 2, 3, 1, 2, 1], [1, 3, 2, 3, 1, 2, 3, 1, 1, 2, 1, 1]]"
12a_0312,"[[3, 3, 3, 3, 3, 3, 2, 1, 3, 3, 1, 2]]"
12a_0313,"[[2, 3, 1, 3, 1, 2, 3, 2, 2, 1, 2, 2]]"
12a_0319,"[[3, 2, 1, 3, 1, 3, 2, 3, 1, 2, 1, 2]]"
12a_0321,"[[3, 1, 2, 3, 2, 3, 1, 3, 1, 2, 1, 2]]"
12a_0325,"[[2, 3, 1, 3, 1, 2, 2, 3, 2, 2, 1, 2]]"
12a_0329,"[[3, 2, 1, 1, 3, 1, 2, 3, 1, 1, 1, 2]]"
12a_0331,"[[2, 1, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
12a_0332,"[[1, 3, 2, 3, 1, 2, 1, 3, 2, 1, 2, 3], [3, 3, 3, 2, 3, 3, 1, 2, 1, 3, 1, 2], [3, 2, 1, 1, 3, 1, 1, 1, 2, 3, 2, 1], [1, 2, 3, 1, 1, 3, 2, 1, 1, 1, 1, 1]]"
12a_0334,"[[2, 1, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
12a_0336,"[[1, 1, 1, 3, 1, 1, 2, 3, 2, 3, 1, 2]]"
12a_0342,"[[1, 3, 2, 3, 1, 2, 3, 1, 3, 2, 1, 2]]"
12a_0345,"[[3, 1, 2, 1, 2, 3, 2, 3, 1, 3, 1, 2]]"
12a_0346,"[[3, 3, 3, 1, 3, 3, 2, 2, 1, 2, 2, 2]]"
12a_0347,"[[3, 3, 3, 1, 3, 3, 2, 2, 1, 2, 2, 2]]"
12a_0348,"[[3, 3, 3, 1, 3, 3, 2, 2, 1, 2, 2, 2]]"
12a_0358,"[[2, 2, 2, 3, 2, 2, 2, 1, 3, 1, 1, 2]]"
12a_0360,"[[2, 3, 1, 3, 2, 1, 3, 3, 2, 2, 1, 2]]"
12a_0362,"[[1, 2, 3, 1, 1, 3, 2, 3, 3, 1, 1, 2]]"
12a_0373,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0374,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0375,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0376,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0377,"[[2, 3, 1, 3, 1, 2, 2, 3, 2, 1, 2, 2]]"
12a_0386,"[[2, 3, 1, 1, 2, 1, 3, 1, 1, 1, 2, 3], [2, 1, 3, 2, 2, 3, 2, 2, 1, 3, 1, 2], [3, 3, 3, 2, 3, 3, 1, 2, 1, 3, 2, 1], [2, 3, 1, 3, 2, 1, 1, 3, 2, 1, 1, 1]]"
12a_0389,"[[2, 3, 1, 3, 2, 1, 1, 2, 3, 3, 1, 2]]"
12a_0390,"[[2, 3, 1, 3, 1, 2, 2, 3, 2, 2, 1, 2]]"
12a_0392,"[[1, 1, 1, 3, 1, 1, 3, 2, 3, 2, 1, 2]]"
12a_0393,"[[1, 3, 2, 3, 2, 1, 3, 1, 3, 2, 1, 2]]"
12a_0395,"[[3, 1, 2, 3, 2, 3, 1, 3, 1, 2, 1, 2]]"
12a_0396,"[[1, 3, 2, 3, 2, 1, 2, 1, 3, 1, 2, 3], [3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2], [3, 1, 2, 3, 2, 3, 2, 1, 3, 1, 2, 1], [1, 1, 1, 3, 1, 1, 1, 2, 3, 2, 1, 1]]"
12a_0401,"[[2, 2, 2, 3, 2, 2, 2, 1, 3, 1, 2, 2]]"
12a_0404,"[[1, 2, 3, 3, 1, 3, 2, 3, 3, 1, 2, 2]]"
12a_0408,"[[2, 3, 1, 3, 1, 2, 2, 3, 2, 2, 1, 2]]"
12a_0409,"[[1, 1, 1, 3, 1, 1, 3, 2, 3, 2, 1, 2]]"
12a_0411,"[[1, 1, 1, 3, 1, 1, 2, 3, 2, 3, 1, 2]]"
12a_0413,"[[3, 2, 1, 1, 1, 3, 1, 3, 2, 1, 2, 3], [2, 2, 2, 3, 2, 2, 1, 1, 3, 1, 1, 2], [1, 3, 2, 3, 2, 1, 1, 3, 1, 1, 2, 1], [1, 2, 3, 1, 3, 1, 2, 3, 3, 2, 1, 1]]"
12a_0414,"[[3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 2]]"
12a_0415,"[[3, 1, 2, 2, 3, 2, 1, 3, 1, 1, 2, 2]]"
12a_0416,"[[3, 1, 2, 3, 3, 2, 1, 1, 3, 1, 1, 2]]"
12a_0419,"[[1, 3, 2, 3, 1, 2, 2, 2, 2, 3, 1, 2]]"
12a_0420,"[[1, 3, 2, 3, 2, 1, 2, 3, 1, 3, 1, 2]]"
12a_0422,"[[3, 1, 2, 1, 2, 3, 2, 3, 1, 3, 1, 2]]"
12a_0425,"[[3, 2, 1, 2, 1, 3, 1, 3, 2, 3, 1, 2]]"
12a_0426,"[[3, 3, 3, 1, 3, 3, 2, 2, 1, 2, 2, 2]]"
12a_0427,"[[2, 3, 1, 1, 2, 1, 1, 3, 1, 1, 2, 3], [3, 1, 2, 1, 3, 2, 3, 2, 1, 3, 1, 2], [1, 3, 2, 1, 1, 2, 3, 1, 1, 3, 2, 1], [3, 3, 3, 2, 3, 3, 1, 1, 2, 1, 1, 1]]"
12a_0428,"[[2, 1, 3, 1, 3, 2, 3, 2, 2, 1, 2, 2]]"
12a_0429,"[[2, 1, 3, 1, 3, 2, 3, 2, 2, 1, 2, 2]]"
12a_0433,"[[1, 2, 3, 1, 3, 1, 2, 3, 2, 1, 2, 3], [3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2], [3, 3, 3, 1, 3, 3, 2, 3, 2, 1, 2, 1], [1, 2, 3, 2, 3, 1, 1, 3, 1, 2, 1, 1]]"
12a_0434,"[[3, 3, 3, 1, 3, 3, 2, 3, 1, 2, 1, 2]]"
12a_0435,"[[1, 3, 2, 3, 2, 1, 2, 1, 3, 1, 2, 3], [3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2], [3, 1, 2, 3, 2, 3, 2, 1, 3, 1, 2, 1], [1, 1, 1, 3, 1, 1, 1, 2, 3, 2, 1, 1]]"
12a_0439,"[[1, 2, 3, 1, 1, 3, 3, 2, 3, 3, 1, 2]]"
12a_0444,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0445,"[[3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]]"
12a_0446,"[[2, 1, 3, 1, 3, 2, 2, 3, 2, 1, 2, 2]]"
12a_0448,"[[1, 3, 2, 3, 1, 2, 3, 2, 1, 3, 1, 2]]"
12a_0450,"[[1, 2, 3, 3, 1, 3, 2, 3, 3, 3, 1, 2]]"
12a_0451,"[[1, 3, 2, 3, 1, 2, 2, 3, 3, 1, 2, 2]]"
12a_0456,"[[3, 1, 2, 3, 3, 2, 1, 1, 3, 1, 1, 2]]"
12a_0459,"[[3, 1, 2, 2, 3, 2, 1, 3, 3, 1, 2, 2]]"
12a_0463,"[[3, 3, 3, 1, 3, 3, 2, 1, 3, 2, 1, 2]]"
12a_0464,"[[1, 3, 2, 3, 1, 2, 1, 3, 2, 3, 1, 2]]"
12a_0472,"[[3, 3, 3, 1, 3, 3, 3, 2, 2, 1, 2, 2]]"
12a_0475,"[[2, 1, 3, 1, 3, 2, 2, 3, 2, 2, 1, 2]]"
12a_0482,"[[3, 1, 2, 1, 3, 2, 1, 3, 2, 3, 1, 2]]"
12a_0485,"[[3, 2, 1, 3, 3, 1, 2, 2, 3, 1, 1, 2]]"
12a_0486,"[[2, 2, 2, 3, 2, 2, 2, 1, 1, 3, 1, 2]]"
12a_0490,"[[3, 3, 3, 2, 3, 3, 1, 3, 1, 2, 1, 2]]"
12a_0491,"[[3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 2]]"
12a_0493,"[[1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3], [1, 2, 3, 2, 1, 3, 2, 3, 1, 3, 1, 2], [1, 2, 3, 2, 1, 3, 1, 1, 1, 3, 2, 1], [2, 3, 1, 3, 2, 1, 1, 3, 2, 1, 1, 1]]"
12a_0494,"[[3, 3, 3, 3, 3, 3, 2, 1, 3, 3, 1, 2]]"
12a_0496,"[[3, 3, 3, 1, 3, 3, 3, 3, 2, 1, 2, 2]]"
