Name,Dihedral Linking Numbers
12n_0157,"[[['x', 'x'], ['x', 'x']]]"
12n_0158,[]
12n_0169,[]
12n_0170,[]
12n_0171,[]
12n_0173,[]
12n_0174,[]
12n_0175,[]
12n_0176,[]
12n_0198,[]
12n_0200,[]
12n_0201,[]
12n_0202,[]
12n_0203,[]
12n_0204,[]
12n_0211,[]
12n_0219,[]
12n_0220,[]
12n_0221,[]
12n_0222,[]
12n_0223,[]
12n_0224,[]
12n_0225,[]
12n_0229,[]
12n_0245,[]
12n_0246,[]
12n_0247,[]
12n_0258,[]
12n_0260,[]
12n_0261,[]
12n_0265,"[[['x', 'x'], ['x', 'x']]]"
12n_0266,[]
12n_0267,"[[['x', 'x'], ['x', 'x']]]"
12n_0268,"[[['x', 'x'], ['x', 'x']]]"
12n_0269,"[[['x', 'x'], ['x', 'x']]]"
12n_0270,"[[['x', 'x'], ['x', 'x']]]"
12n_0280,"[[['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']]]"
12n_0282,"[[['x', 'x'], ['x', 'x']]]"
12n_0283,"[[['x', 'x'], ['x', 'x']]]"
12n_0284,[]
12n_0285,[]
12n_0286,[]
12n_0287,[]
12n_0290,[]
12n_0291,[]
12n_0294,"[[['x', 'x'], ['x', 'x']]]"
12n_0302,"[[['x', 'x'], ['x', 'x']]]"
12n_0308,[]
12n_0310,[]
12n_0311,"[[['x', 'x'], ['x', 'x']]]"
12n_0329,[]
12n_0330,[]
12n_0331,"[[['x', 'x'], ['x', 'x']]]"
12n_0332,[]
12n_0333,[]
12n_0334,"[[['x', 'x'], ['x', 'x']]]"
12n_0357,[]
12n_0359,[]
12n_0363,[]
12n_0364,[]
12n_0365,[]
12n_0368,[]
12n_0369,[]
12n_0375,[]
12n_0377,[]
12n_0379,[]
12n_0380,[]
12n_0383,[]
12n_0386,[]
12n_0387,[]
12n_0388,[]
12n_0389,[]
12n_0392,[]
12n_0398,[]
12n_0399,[]
12n_0401,[]
12n_0402,[]
12n_0403,"[[['x', 'x'], ['x', 'x']]]"
12n_0404,[]
12n_0409,[]
12n_0410,[]
12n_0412,[]
12n_0413,[]
12n_0419,[]
12n_0420,[]
12n_0421,[]
12n_0422,[]
12n_0423,[]
12n_0425,[]
12n_0426,[]
12n_0435,[]
12n_0438,[]
12n_0439,[]
12n_0440,[]
12n_0441,[]
12n_0442,[]
12n_0443,[]
12n_0444,[]
12n_0445,[]
12n_0458,[]
12n_0459,[]
12n_0460,"[[['x', 'x'], ['x', 'x']]]"
12n_0464,[]
12n_0480,"[[['x', 'x'], ['x', 'x']]]"
12n_0483,[]
12n_0484,[]
12n_0491,[]
12n_0493,[]
12n_0494,[]
12n_0495,[]
12n_0496,[]
12n_0497,[]
12n_0499,[]
12n_0500,[]
12n_0502,[]
12n_0505,"[[['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']]]"
12n_0507,[]
12n_0508,"[[['x', 'x'], ['x', 'x']]]"
12n_0518,[]
12n_0525,"[[['x', 'x'], ['x', 'x']]]"
12n_0527,[]
12n_0533,[]
12n_0535,"[[[2, -2], [-2, 0]]]"
12n_0536,[]
12n_0543,[]
12n_0546,[]
12n_0547,[]
12n_0549,[]
12n_0550,"[[[0, -2], [-2, -1]]]"
12n_0551,[]
12n_0552,[]
12n_0553,[]
12n_0554,[]
12n_0555,"[[[-6, 0], [0, -3]]]"
12n_0556,[]
12n_0564,[]
12n_0565,"[[[0, -2], [-2, -1]]]"
12n_0566,"[[['x', 'x'], ['x', 'x']]]"
12n_0567,[]
12n_0570,[]
12n_0571,[]
12n_0572,[]
12n_0573,[]
12n_0574,[]
12n_0575,[]
12n_0576,[]
12n_0577,[]
12n_0578,[]
12n_0579,"[[['x', 'x'], ['x', 'x']]]"
12n_0581,[]
12n_0582,[]
12n_0583,[]
12n_0587,[]
12n_0597,[]
12n_0598,[]
12n_0600,[]
12n_0601,[]
12n_0602,[]
12n_0603,[]
12n_0604,[]
12n_0605,[]
12n_0611,"[[['x', 'x'], ['x', 'x']]]"
12n_0613,[]
12n_0615,"[[['x', 'x'], ['x', 'x']]]"
12n_0622,[]
12n_0626,"[[[6, -6], [-6, -1]]]"
12n_0627,[]
12n_0628,[]
12n_0629,"[[['x', 'x'], ['x', 'x']]]"
12n_0630,[]
12n_0631,[]
12n_0632,"[[['x', 'x'], ['x', 'x']]]"
12n_0636,[]
12n_0637,[]
12n_0638,[]
12n_0640,[]
12n_0641,[]
12n_0642,[]
12n_0653,[]
12n_0654,[]
12n_0655,[]
12n_0656,[]
12n_0657,"[[['x', 'x'], ['x', 'x']]]"
12n_0660,[]
12n_0664,[]
12n_0665,"['Error:', ['0, 1 not equal to 1, 0']]"
12n_0666,[]
12n_0667,[]
12n_0668,[]
12n_0669,[]
12n_0672,[]
12n_0674,[]
12n_0675,[]
12n_0676,[]
12n_0690,[]
12n_0697,"[[['x', 'x'], ['x', 'x']]]"
12n_0700,"[[['x', 'x'], ['x', 'x']]]"
12n_0701,"[[['x', 'x'], ['x', 'x']]]"
12n_0717,[]
12n_0726,[]
12n_0737,[]
12n_0738,[]
12n_0740,"[[['x', 'x'], ['x', 'x']]]"
12n_0744,"[[[0, 2], [2, 3]]]"
12n_0750,[]
12n_0751,[]
12n_0752,[]
12n_0753,[]
12n_0754,[]
12n_0756,[]
12n_0759,[]
12n_0762,[]
12n_0767,"[[['x', 'x'], ['x', 'x']]]"
12n_0769,[]
12n_0770,[]
12n_0774,"[[[0, 0], [0, -2]]]"
12n_0779,"[[['x', 'x'], ['x', 'x']]]"
12n_0780,[]
12n_0781,[]
12n_0782,"[[['x', 'x'], ['x', 'x']]]"
12n_0784,[]
12n_0791,[]
12n_0799,[]
12n_0803,"[[['x', 'x'], ['x', 'x']]]"
12n_0806,[]
12n_0807,[]
12n_0809,"[[['x', 'x'], ['x', 'x']]]"
12n_0811,[]
12n_0812,[]
12n_0813,"[[['x', 'x'], ['x', 'x']]]"
12n_0823,[]
12n_0825,[]
12n_0826,"[[['x', 'x'], ['x', 'x']]]"
12n_0831,[]
12n_0832,[]
12n_0833,[]
12n_0836,[]
12n_0841,"[[['x', 'x'], ['x', 'x']]]"
12n_0843,[]
12n_0844,"[[[0, 0], [0, 0]]]"
12n_0845,[]
12n_0846,[]
12n_0847,[]
12n_0850,[]
12n_0858,"[[[0, 0], [0, -2]]]"
12n_0865,[]
12n_0866,[]
12n_0868,[]
12n_0869,[]
12n_0874,"[[['x', 'x'], ['x', 'x']]]"
12n_0875,"[[['x', 'x'], ['x', 'x']]]"
12n_0876,"[[['x', 'x'], ['x', 'x']]]"
12n_0882,[]
12n_0883,[]
12n_0884,[]
12n_0886,[]
12n_0888,[]
