Name,Gauss Notation,Overstrand List,Sign List,Color List,Dihedral Linking Number
9_29,"{-1, 2, -3, 4, -5, 6, -7, 3, -2, 8, -6, 5, -9, 1, -8, 7, -4, 9}","[7, 4, 6, 8, 1, 3, 0, 5, 2, 9]","[-1, 1, 1, -1, 1, 1, -1, -1, -1, 1]","[[3, 3, 2, 1, 1, 2, 3, 3, 1, 3]]"
9_34,"{-1, 2, -3, 4, -5, 6, -7, 3, -8, 5, -9, 7, -2, 1, -6, 9, -4, 8}","[7, 4, 5, 6, 0, 8, 1, 3, 2, 9]","[-1, 1, -1, 1, 1, -1, -1, 1, -1, 1]","[[3, 3, 2, 2, 1, 2, 3, 3, 1, 3]]"
9_35,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 3, -2, 1, -6, 5, -4, 9, -8, 7}","[6, 5, 7, 0, 8, 1, 3, 2, 4, 9]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[[3, 1, 2, 1, 2, 3, 2, 3, 1, 3], [3, 1, 2, 3, 3, 3, 2, 1, 3, 3], [3, 2, 1, 1, 2, 3, 1, 1, 1, 3], [3, 3, 3, 2, 1, 3, 3, 1, 2, 3]]"
9_37,"{1, -2, 3, -4, 5, -6, 7, -8, 2, -1, 8, -9, 4, -3, 9, -7, 6, -5}","[4, 6, 8, 5, 0, 7, 1, 3, 2, 9]","[1, 1, -1, -1, 1, -1, 1, -1, -1, 1]","[[2, 3, 3, 2, 1, 3, 3, 3, 1, 2], [2, 2, 1, 2, 2, 2, 3, 1, 3, 2], [1, 2, 1, 1, 3, 2, 3, 1, 1, 1], [3, 2, 1, 3, 1, 2, 3, 1, 2, 3]]"
9_38,"{-1, 2, -3, 4, -5, 6, -7, 3, -4, 8, -9, 5, -2, 1, -6, 9, -8, 7}","[7, 4, 6, 0, 2, 8, 1, 3, 5, 9]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[[3, 2, 2, 1, 2, 2, 3, 1, 1, 3]]"
9_40,"{1, -2, 3, -4, 5, -6, 2, -7, 8, -5, 9, -3, 7, -1, 6, -9, 4, -8}","[3, 8, 7, 6, 2, 1, 0, 5, 4, 9]","[1, 1, -1, 1, 1, -1, 1, 1, -1, 1]","[[1, 2, 3, 3, 1, 2, 2, 3, 1, 1]]"
9_46,"{-1, 2, 3, -4, -5, 6, -7, 8, -2, 1, -8, -9, 4, -3, 9, 7, -6, 5}","[5, 7, 0, 8, 1, 4, 8, 1, 3, 9]","[-1, 1, 1, 1, -1, 1, -1, 1, 1, 1]","[[1, 2, 1, 1, 1, 3, 2, 3, 1, 1], [1, 2, 3, 2, 1, 3, 2, 1, 3, 1], [2, 1, 1, 3, 2, 3, 1, 1, 1, 2], [3, 3, 2, 1, 3, 3, 3, 1, 2, 3]]"
9_47,"{1, -2, -3, 4, -5, 6, -7, 3, -8, 5, -9, 7, 2, -1, -6, 9, -4, 8}","[6, 4, 5, 6, 0, 8, 0, 3, 2, 9]","[1, 1, -1, 1, 1, -1, 1, 1, -1, 1]","[[3, 3, 2, 2, 1, 2, 3, 3, 1, 3], [2, 1, 1, 2, 1, 3, 3, 1, 3, 2], [2, 1, 3, 1, 2, 2, 3, 1, 1, 2], [2, 1, 2, 3, 3, 1, 3, 1, 2, 2]]"
9_48,"{1, -2, 3, -4, -5, 6, -7, -8, 2, -1, 8, -9, 4, -3, 9, 7, -6, 5}","[5, 7, 0, 8, 6, 0, 8, 1, 3, 9]","[1, 1, 1, 1, -1, 1, -1, 1, 1, 1]","[[1, 2, 1, 1, 1, 3, 2, 3, 1, 1], [1, 2, 3, 2, 1, 3, 2, 1, 3, 1], [2, 1, 1, 3, 2, 3, 1, 1, 1, 2], [3, 3, 2, 1, 3, 3, 3, 1, 2, 3]]"
10_4,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 10, -4, 1, -2, 3, -10, 9, -8, 7, -6, 5}","[6, 7, 0, 9, 8, 2, 1, 5, 4, 3]","[-1, -1, 1, 1, 1, -1, -1, 1, 1, 1]","[[2, 3, 1, 3, 2, 1, 1, 2, 3, 1]]"
10_5,"{-1, 2, -3, 4, -5, 6, -7, 5, -8, 9, -10, 1, -2, 3, -6, 7, -4, 8, -9, 10}","[6, 7, 4, 8, 9, 0, 1, 3, 2, 5]","[-1, -1, 1, 1, -1, -1, -1, 1, -1, -1]","[[3, 2, 1, 2, 3, 2, 1, 3, 1, 1]]"
10_9,"{1, -2, 3, -4, 5, -6, 2, -7, 8, -9, 10, -1, 4, -5, 6, -3, 7, -8, 9, -10}","[3, 6, 7, 8, 9, 0, 2, 1, 4, 5]","[1, -1, -1, 1, 1, 1, -1, -1, 1, 1]","[[2, 3, 2, 1, 2, 3, 1, 3, 3, 1]]"
10_10,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -1, 2, -9, 10, -7, 6, -5, 4, -3, 8, -10}","[5, 8, 7, 9, 0, 4, 3, 2, 1, 6]","[1, -1, -1, -1, 1, 1, -1, -1, -1, -1]","[[1, 2, 1, 3, 2, 3, 1, 2, 3, 1]]"
10_14,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -5, 4, -10, 2, -1, 10, -3, 6, -7, 8, -9}","[6, 5, 8, 9, 2, 7, 0, 1, 3, 4]","[1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[[2, 3, 1, 2, 3, 2, 1, 3, 3, 1]]"
10_19,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -5, 10, -1, 2, -3, 8, -7, 6, -9, 4, -10}","[6, 9, 8, 7, 2, 0, 1, 3, 4, 5]","[1, 1, -1, -1, -1, 1, 1, -1, -1, 1]","[[3, 2, 3, 2, 1, 2, 1, 3, 1, 1]]"
10_21,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -7, 10, -3, 2, -1, 4, -5, 6, -9, 8, -10}","[6, 7, 8, 9, 3, 1, 0, 2, 4, 5]","[1, 1, 1, -1, 1, 1, 1, 1, -1, 1]","[[1, 3, 3, 3, 2, 1, 2, 3, 3, 1]]"
10_29,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -5, 4, -10, 3, -2, 10, -7, 8, -9, 6}","[2, 7, 6, 0, 9, 3, 8, 1, 4, 5]","[-1, 1, 1, -1, -1, 1, -1, 1, -1, -1]","[[2, 1, 3, 2, 2, 3, 1, 2, 3, 1]]"
10_31,"{-1, 2, -3, 4, -2, 1, -5, 6, -7, 8, -9, 5, -10, 3, -4, 10, -6, 9, -8, 7}","[3, 7, 1, 6, 0, 9, 8, 2, 4, 5]","[-1, -1, -1, 1, 1, 1, -1, -1, 1, 1]","[[2, 1, 2, 3, 1, 3, 2, 3, 1, 1]]"
10_32,"{-1, 2, -3, 4, -5, 6, -7, 8, -4, 9, -10, 1, -2, 10, -6, 7, -8, 5, -9, 3}","[6, 0, 9, 8, 2, 7, 1, 3, 4, 5]","[-1, -1, 1, 1, -1, -1, -1, 1, 1, -1]","[[2, 3, 1, 1, 2, 3, 1, 2, 3, 1]]"
10_36,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 7, -6, 5, -4, 10, -2, 1, -8, 9, -10, 3}","[8, 0, 6, 5, 9, 3, 2, 1, 4, 7]","[-1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[[1, 2, 3, 1, 2, 3, 2, 1, 3, 1]]"
10_40,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 1, -2, 9, -8, 5, -10, 3, -4, 10, -6, 7}","[5, 8, 7, 0, 6, 1, 4, 9, 2, 3]","[-1, 1, -1, -1, -1, -1, -1, 1, 1, -1]","[[3, 1, 2, 2, 1, 2, 3, 2, 3, 1]]"
10_42,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -7, 8, -9, 10, -5, 4, -10, 9, -3, 6, -8}","[4, 7, 9, 0, 3, 8, 2, 6, 1, 5]","[1, -1, -1, 1, 1, 1, -1, 1, -1, -1]","[[1, 2, 3, 2, 3, 1, 2, 1, 3, 1]]"
10_59,"{1, -2, 3, -1, 4, -5, 6, -7, 5, -8, 9, -10, 7, -6, 8, -3, 2, -9, 10, -4}","[8, 0, 4, 6, 7, 9, 3, 1, 5, 2]","[-1, 1, -1, 1, -1, -1, 1, -1, -1, 1]","[[2, 1, 3, 1, 2, 2, 3, 2, 3, 1]]"
10_61,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -8, 9, -10, 6, -5, 4, -3, 8, -9, 10, -7}","[4, 7, 6, 0, 8, 9, 2, 1, 5, 3]","[1, -1, -1, 1, 1, 1, -1, -1, 1, 1]","[[2, 3, 3, 3, 1, 2, 3, 3, 3, 1]]"
10_62,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 1, -2, 5, -6, 7, -10, 3, -4, 10, -8, 9}","[5, 8, 6, 7, 0, 1, 3, 9, 2, 4]","[-1, 1, -1, -1, -1, -1, -1, 1, 1, -1]","[[1, 1, 2, 3, 1, 1, 1, 2, 3, 1]]"
10_63,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -7, 8, -9, 10, -8, 6, -5, 4, -3, 9, -10}","[4, 8, 7, 0, 3, 9, 5, 2, 1, 6]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 1, 1, 1, 3, 2, 3, 1, 1, 1]]"
10_64,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 1, -2, 10, -6, 7, -8, 3, -4, 5, -10, 9}","[5, 8, 9, 7, 0, 1, 3, 4, 2, 6]","[-1, 1, 1, 1, -1, -1, 1, 1, 1, -1]","[[1, 1, 2, 3, 1, 1, 1, 2, 3, 1]]"
10_65,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -7, 8, -9, 10, -5, 4, -3, 6, -8, 9, -10}","[4, 7, 8, 0, 3, 9, 2, 1, 5, 6]","[1, -1, -1, 1, 1, -1, -1, -1, -1, -1]","[[2, 3, 3, 3, 1, 2, 3, 3, 3, 1]]"
10_66,"{1, -2, 3, -4, 5, -6, 7, -8, 4, -1, 2, -3, 9, -7, 8, -9, 10, -5, 6, -10}","[5, 4, 9, 7, 0, 1, 3, 6, 2, 8]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 2, 2, 3, 2, 2, 2, 1, 3, 1]]"
10_67,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -7, 6, -10, 2, -1, 10, -5, 4, -3, 8, -9}","[6, 8, 5, 9, 3, 7, 0, 2, 1, 4]","[1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[[1, 2, 1, 1, 1, 1, 3, 2, 3, 1]]"
10_68,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -1, 2, -9, 10, -5, 4, -3, 8, -7, 6, -10}","[5, 7, 9, 8, 0, 4, 2, 1, 3, 6]","[1, -1, -1, -1, 1, 1, -1, -1, -1, -1]","[[1, 1, 3, 2, 1, 1, 1, 2, 3, 1]]"
10_69,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 6, -9, 3, -2, 9, -10, 5, -4, 10, -7, 8}","[3, 6, 8, 5, 0, 7, 1, 9, 2, 4]","[-1, 1, 1, 1, 1, -1, 1, -1, 1, 1]","[[1, 1, 2, 1, 1, 1, 3, 2, 3, 1]]"
10_74,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -10, 2, -1, 10, -3, 6, -5, 4, -9, 8, -7}","[5, 8, 7, 9, 6, 0, 1, 2, 4, 3]","[1, -1, -1, -1, -1, 1, -1, -1, -1, -1]","[[2, 3, 3, 3, 2, 1, 3, 3, 3, 1], [2, 3, 2, 1, 2, 1, 3, 3, 1, 3], [1, 3, 2, 1, 1, 2, 3, 3, 1, 1], [3, 3, 2, 1, 3, 3, 3, 3, 1, 2]]"
10_75,"{1, -2, 3, -4, 5, -6, 4, -7, 8, -9, 7, -10, 2, -1, 10, -3, 6, -5, 9, -8}","[6, 3, 8, 5, 9, 7, 0, 1, 2, 4]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1]","[[3, 3, 2, 1, 2, 3, 3, 3, 3, 1], [2, 1, 2, 3, 1, 2, 3, 1, 1, 3], [2, 1, 1, 1, 3, 2, 3, 1, 1, 1], [2, 1, 3, 2, 2, 2, 3, 1, 1, 2]]"
10_76,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 10, -2, 1, -8, 9, -10, 7, -4, 5, -6, 3}","[6, 0, 9, 8, 7, 1, 4, 5, 2, 3]","[-1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[[2, 2, 2, 3, 3, 2, 2, 1, 3, 1]]"
10_77,"{1, -2, 3, -4, 5, -1, 2, -5, 6, -7, 8, -9, 10, -3, 4, -10, 9, -6, 7, -8}","[3, 7, 0, 2, 9, 8, 1, 6, 4, 5]","[1, -1, 1, 1, -1, -1, -1, -1, -1, -1]","[[2, 3, 3, 1, 2, 3, 3, 3, 3, 1]]"
10_78,"{1, -2, 3, -4, 5, -1, 2, -5, 6, -7, 8, -6, 9, -10, 4, -3, 10, -9, 7, -8}","[3, 7, 0, 2, 9, 4, 8, 1, 6, 5]","[1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[[2, 1, 1, 3, 2, 3, 1, 1, 1, 1]]"
10_82,"{1, -2, 3, -4, 5, -6, 7, -8, 2, -9, 10, -1, 8, -3, 9, -10, 4, -5, 6, -7}","[4, 8, 9, 6, 7, 0, 1, 5, 2, 3]","[1, -1, -1, -1, 1, 1, -1, 1, -1, -1]","[[2, 1, 2, 3, 3, 1, 3, 2, 3, 1]]"
10_84,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -7, 8, -5, 9, -10, 6, -8, 4, -9, 10}","[2, 5, 9, 8, 1, 4, 3, 0, 6, 7]","[-1, -1, -1, 1, -1, -1, 1, -1, 1, -1]","[[2, 1, 3, 2, 3, 2, 1, 3, 1, 1]]"
10_85,"{-1, 2, -3, 4, -5, 1, -2, 6, -4, 7, -8, 9, -10, 5, -6, 3, -7, 8, -9, 10}","[3, 8, 7, 1, 2, 9, 0, 4, 5, 6]","[-1, -1, 1, -1, 1, -1, -1, 1, -1, -1]","[[2, 1, 2, 3, 2, 2, 3, 1, 3, 1]]"
10_87,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 6, -2, 9, -4, 10, -7, 8, -10, 3, -9, 5}","[3, 9, 0, 5, 8, 1, 2, 4, 7, 6]","[-1, 1, -1, 1, 1, -1, 1, 1, 1, -1]","[[2, 1, 1, 3, 1, 2, 3, 2, 3, 1]]"
10_89,"{-1, 2, -3, 4, -5, 6, -2, 1, -7, 8, -6, 9, -4, 10, -8, 7, -10, 5, -9, 3}","[4, 0, 9, 1, 8, 3, 2, 5, 7, 6]","[-1, 1, -1, -1, -1, 1, -1, -1, 1, -1]","[[3, 1, 2, 3, 2, 1, 2, 2, 3, 1]]"
10_96,"{1, -2, 3, -4, 5, -6, 7, -8, 4, -3, 9, -7, 6, -10, 2, -1, 10, -9, 8, -5}","[7, 4, 6, 9, 1, 3, 8, 0, 5, 2]","[1, 1, 1, -1, 1, 1, -1, 1, -1, -1]","[[3, 3, 2, 1, 1, 2, 3, 3, 3, 1]]"
10_97,"{-1, 2, -3, 4, -5, 6, -7, 5, -8, 9, -2, 7, -6, 1, -10, 8, -4, 3, -9, 10}","[7, 9, 4, 6, 8, 1, 3, 0, 2, 5]","[-1, -1, -1, 1, -1, -1, 1, -1, -1, -1]","[[1, 3, 2, 2, 2, 1, 2, 2, 3, 1]]"
10_98,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -1, 10, -5, 6, -9, 2, -3, 8, -7, 4, -10}","[7, 9, 6, 8, 0, 2, 4, 1, 3, 5]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, 1]","[[3, 3, 2, 2, 1, 2, 2, 3, 3, 1], [1, 2, 1, 2, 3, 2, 3, 3, 1, 3], [1, 2, 3, 1, 1, 1, 2, 3, 1, 1], [1, 2, 2, 3, 2, 3, 1, 3, 1, 2]]"
10_99,"{-1, 2, -3, 4, -5, 1, -6, 7, -2, 3, -8, 9, -10, 6, -7, 8, -4, 5, -9, 10}","[3, 5, 9, 7, 1, 8, 0, 4, 2, 6]","[-1, -1, -1, 1, -1, 1, 1, 1, -1, 1]","[[2, 1, 2, 3, 2, 3, 3, 1, 3, 1], [3, 2, 2, 1, 2, 2, 3, 3, 1, 3], [2, 3, 1, 1, 1, 2, 3, 1, 1, 1], [1, 1, 3, 1, 3, 2, 3, 2, 1, 2]]"
10_103,"{-1, 2, -3, 4, -5, 6, -7, 1, -2, 8, -6, 9, -10, 7, -8, 5, -4, 3, -9, 10}","[4, 9, 8, 7, 1, 3, 0, 5, 2, 6]","[-1, -1, -1, 1, -1, 1, -1, 1, -1, -1]","[[2, 3, 2, 1, 1, 2, 3, 1, 3, 1]]"
10_106,"{1, -2, 3, -4, 5, -6, 7, -8, 2, -3, 9, -7, 10, -1, 4, -5, 6, -9, 8, -10}","[4, 7, 8, 9, 1, 3, 0, 2, 5, 6]","[-1, 1, 1, -1, -1, 1, 1, 1, -1, 1]","[[2, 3, 2, 1, 1, 2, 3, 1, 3, 1]]"
10_107,"{1, -2, 3, -4, 5, -6, 7, -8, 9, -1, 2, -9, 10, -7, 4, -3, 8, -10, 6, -5}","[5, 7, 9, 8, 0, 4, 3, 1, 6, 2]","[1, -1, 1, -1, 1, 1, -1, -1, -1, 1]","[[2, 1, 3, 2, 1, 3, 2, 2, 3, 1]]"
10_108,"{1, -2, 3, -4, 5, -6, 7, -8, 2, -3, 9, -5, 10, -1, 8, -7, 6, -9, 4, -10}","[4, 9, 8, 7, 1, 2, 0, 3, 5, 6]","[1, 1, -1, -1, 1, -1, 1, -1, -1, 1]","[[2, 1, 1, 2, 3, 2, 3, 1, 3, 1]]"
10_112,"{-1, 2, -3, 4, -5, 6, -7, 8, -2, 9, -4, 10, -8, 1, -9, 3, -10, 5, -6, 7}","[7, 8, 9, 0, 1, 2, 4, 5, 6, 3]","[-1, 1, -1, -1, 1, -1, 1, -1, 1, -1]","[[1, 2, 1, 1, 1, 3, 2, 3, 3, 1]]"
10_113,"{-1, 2, -3, 4, -5, 6, -2, 7, -8, 1, -6, 9, -4, 10, -7, 8, -10, 3, -9, 5}","[5, 9, 0, 1, 8, 3, 2, 4, 7, 6]","[-1, -1, 1, -1, -1, 1, -1, -1, -1, 1]","[[2, 3, 2, 2, 1, 1, 3, 1, 1, 1]]"
10_114,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 9, -7, 6, -5, 10, -8, 2, -9, 4, -10}","[8, 9, 6, 0, 1, 3, 2, 4, 5, 7]","[1, -1, 1, 1, -1, 1, 1, -1, 1, -1]","[[3, 3, 2, 2, 1, 2, 2, 2, 3, 1]]"
10_120,"{-1, 2, -3, 4, -5, 6, -7, 3, -2, 8, -6, 9, -10, 7, -8, 1, -4, 10, -9, 5}","[8, 4, 0, 7, 1, 3, 9, 5, 2, 6]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[[1, 2, 2, 3, 2, 2, 1, 1, 3, 1]]"
10_122,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 9, -5, 10, -8, 2, -7, 6, -9, 4, -10}","[7, 9, 8, 0, 1, 2, 4, 3, 5, 6]","[1, -1, 1, 1, -1, 1, -1, 1, 1, -1]","[[1, 2, 3, 3, 2, 2, 1, 3, 3, 1]]"
10_136,"{-1, 2, -3, 1, -4, -5, 6, -7, 5, -8, -9, 10, 7, -6, 8, 3, -2, 9, -10, 4}","[2, 8, 0, 5, 7, 8, 9, 4, 1, 7]","[-1, 1, -1, -1, 1, -1, 1, 1, 1, 1]","[[3, 2, 1, 2, 1, 3, 3, 2, 3, 1]]"
10_139,"{1, -2, -3, 4, 5, -6, 7, -8, 9, -1, 2, -5, 6, -7, -10, 3, -4, 10, 8, -9}","[5, 8, 6, 9, 0, 2, 3, 9, 2, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 1, 2, 1, 1, 1, 3, 2, 3, 1]]"
10_140,"{1, -2, 3, -4, 5, 6, -7, 8, -9, -3, 4, -5, 10, -1, -8, 7, -6, 9, 2, -10}","[9, 5, 8, 9, 1, 2, 0, 3, 2, 6]","[1, -1, 1, 1, -1, -1, 1, 1, 1, 1]","[[2, 3, 1, 1, 1, 2, 3, 1, 1, 1]]"
10_141,"{-1, 2, -3, 4, 5, -6, 7, -8, -4, 1, -2, 3, 9, -7, 8, -9, 10, -5, 6, -10}","[5, 6, 9, 7, 2, 1, 3, 6, 2, 8]","[-1, -1, 1, 1, -1, -1, 1, 1, 1, 1]","[[2, 2, 2, 3, 2, 2, 2, 1, 3, 1]]"
