name,gauss_notation
11a_136,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 9, -7, 6, -10, 4, -11, 8, -9, 10, -5, 11}"
12a_0094,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -11, 12, -6, 9, -8, 7, -10, 11, -12}"
12a_0104,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -4, 5, -10, 9, -6, 11, -12, 7, -8, 12, -11}"
12a_0194,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -10, 11, -12, 5, -4, 12, -7, 10, -9, 8, -11}"
12a_0247,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -8, 10, -11, 12, -6, 7, -12, 11, -10, 5, -9}"
12a_0272,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -6, 9, -4, 5, -9, 10, -11, 12, -8, 7, -12, 11, -10}"
12a_0383,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 9, -10, 11, -4, 12, -6, 7, -12, 5, -9, 10, -11}"
12a_0534,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -4, 5, -11, 12, -6, 9, -8, 7, -12, 11, -10}"
12a_0660,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 7, -8, 9, -4, 12, -10, 11, -6, 5, -12}"
12a_0757,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 9, -10, 11, -4, 12, -6, 7, -8, 5, -12}"
12a_0851,"{1, -2, 3, -4, 5, -1, 6, -3, 4, -7, 8, -9, 10, -11, 12, -5, 2, -6, 7, -8, 11, -10, 9, -12}"
12a_0971,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -11, 12, -8, 2, -5, 11, -10, 9, -12, 7, -6}"
12a_1012,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 11, -12, 2, -6, 7, -8, 4, -9, 12, -11, 10, -5}"
12a_1066,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 12, -5, 2, -8, 9, -10, 11, -12, 7, -6}"
