name,gauss_notation
11a_24,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 4, -5, 9, -10, 8, -11, 6, -9, 10, -7, 11}"
11a_26,"{-1, 2, -3, 1, -4, 5, -2, 3, -6, 7, -8, 4, -5, 9, -7, 10, -11, 8, -9, 6, -10, 11}"
11a_315,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -4, 3, -10, 11, -9, 5, -2, 6, -7, 10, -11, 8}"
12a_0159,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -11, 5, -4, 11, -10, 12, -6, 9, -8, 7, -12}"
12a_0201,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -6, 9, -10, 11, -12, 5, -8, 7, -4, 12, -11, 10, -9}"
12a_0250,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 11, -8, 12, -6, 7, -12, 5, -9, 10, -11}"
12a_0276,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 7, -4, 5, -6, 10, -11, 12, -8, 9, -10, 11, -12}"
12a_0307,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 9, -4, 10, -11, 12, -6, 7, -12, 11, -10, 5, -9}"
12a_0320,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 5, -4, 10, -11, 12, -8, 7, -6, 9, -12, 11, -10}"
12a_0462,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -6, 7, -8, 9, -10, 11, -12, 5, -4, 12, -9, 10, -11}"
12a_0518,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -4, 11, -6, 12, -10, 9, -8, 7, -12, 5, -11}"
12a_0544,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 9, -4, 10, -11, 12, -6, 7, -10, 11, -12, 5, -8}"
12a_0568,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -8, 7, -4, 5, -6, 11, -12, 9, -10, 12, -11}"
12a_0727,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 12, -3, 2, -4, 11, -6, 9, -8, 7, -10, 5, -12}"
12a_0781,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 12, -10, 5, -4, 11, -12, 9, -8, 7, -6}"
12a_0947,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, 8, -9, 7, -6, 10, -11, 12, -5, 4, -8, 9, -12, 11, -10}"
12a_0985,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -11, 12, -6, 7, -8, 2, -5, 11, -10, 9, -12}"
12a_1089,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 2, -11, 12, -10, 4, -5, 7, -8, 9, -12, 11, -6}"
12a_1258,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -8, 9, -3, 10, -11, 12, -5, 6, -7, 8, -9, 4, -10, 11, -12}"
12n_0635,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -4, 9, 10, -11, -3, 2, -9, 5, -12, 7, 11, -10, -6, 12, -8}"
