Name,Color List
10_103,"[[2, 4, 3, 2, 3, 5, 4, 5, 5, 1], [4, 3, 1, 4, 1, 5, 3, 5, 5, 2], [5, 2, 3, 4, 1, 3, 5, 5, 1, 5], [2, 1, 1, 1, 4, 3, 4, 5, 1, 1], [4, 5, 4, 3, 2, 3, 3, 5, 1, 2], [1, 4, 2, 5, 5, 3, 2, 5, 1, 3], [3, 3, 5, 2, 3, 3, 1, 5, 1, 4], [5, 4, 1, 3, 2, 1, 5, 5, 2, 5], [2, 3, 4, 5, 5, 1, 4, 5, 2, 1], [4, 2, 2, 2, 3, 1, 3, 5, 2, 2], [1, 1, 5, 4, 1, 1, 2, 5, 2, 3], [3, 5, 3, 1, 4, 1, 1, 5, 2, 4]]"
10_106,"[[1, 4, 3, 2, 5, 3, 1, 1, 5, 1], [2, 3, 1, 4, 5, 1, 2, 2, 5, 2]]"
10_109,"[[4, 5, 4, 2, 3, 2, 5, 3, 5, 1], [3, 5, 3, 4, 1, 4, 5, 1, 5, 2]]"
10_116,"[[2, 5, 3, 4, 1, 4, 4, 5, 5, 1], [4, 5, 1, 3, 2, 3, 3, 5, 5, 2]]"
10_120,"[[3, 4, 1, 5, 5, 3, 2, 5, 1, 1], [1, 3, 2, 5, 5, 1, 4, 5, 2, 2]]"
10_121,"[[1, 2, 3, 4, 3, 3, 1, 1, 5, 1], [2, 4, 1, 3, 1, 1, 2, 2, 5, 2]]"
10_122,"[[3, 2, 5, 5, 1, 3, 2, 5, 5, 1], [1, 4, 5, 5, 2, 1, 4, 5, 5, 2]]"
10_129,"[[2, 3, 4, 5, 3, 4, 3, 1, 5, 1], [4, 1, 3, 5, 1, 3, 1, 2, 5, 2]]"
10_132,"[[2, 3, 2, 4, 5, 3, 1, 4, 5, 1], [4, 1, 4, 3, 5, 1, 2, 3, 5, 2]]"
10_136,"[[1, 3, 2, 5, 3, 4, 1, 1, 5, 1], [2, 1, 4, 5, 1, 3, 2, 2, 5, 2]]"
10_137,"[[5, 5, 2, 3, 1, 3, 2, 5, 5, 1], [5, 5, 4, 1, 2, 1, 4, 5, 5, 2]]"
10_138,"[[3, 3, 4, 2, 1, 4, 3, 3, 5, 1], [1, 1, 3, 4, 2, 3, 1, 1, 5, 2]]"
10_142,"[[3, 4, 1, 3, 2, 5, 2, 4, 5, 1], [1, 3, 2, 1, 4, 5, 4, 3, 5, 2]]"
10_155,"[[2, 1, 4, 5, 5, 4, 3, 5, 5, 1], [4, 2, 3, 5, 5, 3, 1, 5, 5, 2], [3, 3, 4, 2, 3, 3, 3, 5, 1, 5], [5, 4, 3, 2, 3, 2, 1, 5, 1, 1], [2, 5, 2, 2, 3, 1, 4, 5, 1, 2], [4, 1, 1, 2, 3, 5, 2, 5, 1, 3], [1, 2, 5, 2, 3, 4, 5, 5, 1, 4], [1, 1, 3, 4, 1, 1, 1, 5, 2, 5], [3, 2, 2, 4, 1, 5, 4, 5, 2, 1], [5, 3, 1, 4, 1, 4, 2, 5, 2, 2], [2, 4, 5, 4, 1, 3, 5, 5, 2, 3], [4, 5, 4, 4, 1, 2, 3, 5, 2, 4]]"
10_156,"[[1, 1, 4, 3, 4, 1, 1, 2, 5, 1], [2, 2, 3, 1, 3, 2, 2, 4, 5, 2]]"
10_158,"[[3, 4, 3, 2, 5, 1, 1, 5, 1, 1], [1, 3, 1, 4, 5, 2, 2, 5, 2, 2]]"
10_161,"[[1, 1, 3, 5, 2, 1, 1, 4, 5, 1], [2, 2, 1, 5, 4, 2, 2, 3, 5, 2]]"
10_162,"[[3, 4, 3, 1, 1, 2, 5, 1, 1, 1], [1, 3, 1, 2, 2, 4, 5, 2, 2, 2]]"
10_164,"[[1, 3, 3, 4, 3, 4, 2, 1, 5, 1], [2, 1, 1, 3, 1, 3, 4, 2, 5, 2]]"
11a_3,"[[2, 5, 1, 3, 3, 2, 3, 3, 4, 5, 1, 2], [4, 5, 2, 1, 1, 4, 1, 1, 3, 5, 2, 4]]"
11a_5,"[[4, 1, 5, 3, 3, 4, 3, 3, 3, 5, 1, 4], [3, 2, 5, 1, 1, 3, 1, 1, 1, 5, 2, 3]]"
11a_6,"[[3, 4, 1, 5, 5, 3, 2, 5, 5, 5, 1, 3], [1, 3, 2, 5, 5, 1, 4, 5, 5, 5, 2, 1]]"
11a_7,"[[2, 3, 5, 4, 4, 2, 3, 4, 4, 5, 1, 2], [4, 1, 5, 3, 3, 4, 1, 3, 3, 5, 2, 4]]"
11a_9,"[[2, 1, 4, 5, 5, 2, 3, 4, 5, 5, 1, 2], [4, 2, 3, 5, 5, 4, 1, 3, 5, 5, 2, 4]]"
11a_16,"[[3, 4, 1, 3, 5, 3, 2, 4, 2, 5, 1, 3], [1, 3, 2, 1, 5, 1, 4, 3, 4, 5, 2, 1]]"
11a_19,"[[2, 3, 5, 2, 4, 4, 1, 3, 4, 5, 1, 2], [4, 1, 5, 4, 3, 3, 2, 1, 3, 5, 2, 4]]"
11a_21,"[[2, 4, 3, 2, 1, 4, 5, 4, 3, 5, 1, 2], [4, 3, 1, 4, 2, 3, 5, 3, 1, 5, 2, 4]]"
11a_25,"[[2, 3, 5, 2, 4, 1, 1, 3, 4, 5, 1, 2], [4, 1, 5, 4, 3, 2, 2, 1, 3, 5, 2, 4]]"
11a_29,"[[3, 1, 2, 1, 4, 3, 4, 2, 5, 1, 1, 3], [1, 2, 4, 2, 3, 1, 3, 4, 5, 2, 2, 1]]"
11a_31,"[[3, 2, 5, 3, 1, 3, 2, 4, 2, 5, 1, 3], [1, 4, 5, 1, 2, 1, 4, 3, 4, 5, 2, 1]]"
11a_33,"[[3, 1, 2, 3, 4, 3, 2, 5, 1, 5, 1, 3], [1, 2, 4, 1, 3, 1, 4, 5, 2, 5, 2, 1]]"
11a_41,"[[2, 4, 3, 2, 1, 4, 3, 5, 4, 5, 1, 2], [4, 3, 1, 4, 2, 3, 1, 5, 3, 5, 2, 4]]"
11a_43,"[[3, 4, 1, 3, 5, 2, 4, 2, 3, 5, 1, 3], [1, 3, 2, 1, 5, 4, 3, 4, 1, 5, 2, 1]]"
11a_49,"[[2, 4, 3, 3, 1, 2, 3, 3, 4, 5, 1, 2], [4, 3, 1, 1, 2, 4, 1, 1, 3, 5, 2, 4]]"
11a_51,"[[4, 2, 3, 3, 5, 4, 3, 3, 3, 5, 1, 4], [3, 4, 1, 1, 5, 3, 1, 1, 1, 5, 2, 3]]"
11a_60,"[[2, 1, 4, 4, 5, 2, 3, 4, 4, 5, 1, 2], [4, 2, 3, 3, 5, 4, 1, 3, 3, 5, 2, 4]]"
11a_62,"[[2, 3, 5, 5, 4, 2, 3, 4, 5, 5, 1, 2], [4, 1, 5, 5, 3, 4, 1, 3, 5, 5, 2, 4]]"
11a_67,"[[3, 5, 4, 1, 2, 3, 4, 2, 5, 1, 1, 3], [1, 5, 3, 2, 4, 1, 3, 4, 5, 2, 2, 1]]"
11a_76,"[[2, 5, 1, 3, 2, 3, 2, 5, 4, 5, 1, 2], [4, 5, 2, 1, 4, 1, 4, 5, 3, 5, 2, 4]]"
11a_82,"[[1, 3, 2, 2, 1, 5, 2, 3, 4, 5, 1, 1], [2, 1, 4, 4, 2, 5, 4, 1, 3, 5, 2, 2]]"
11a_99,"[[3, 3, 3, 3, 4, 3, 3, 2, 1, 5, 1, 3], [1, 1, 1, 1, 3, 1, 1, 4, 2, 5, 2, 1]]"
11a_104,"[[4, 4, 4, 5, 3, 4, 4, 2, 3, 5, 1, 4], [3, 3, 3, 5, 1, 3, 3, 4, 1, 5, 2, 3]]"
11a_112,"[[3, 3, 3, 5, 2, 3, 3, 4, 1, 5, 1, 3], [1, 1, 1, 5, 4, 1, 1, 3, 2, 5, 2, 1]]"
11a_124,"[[4, 2, 3, 3, 4, 5, 5, 3, 5, 5, 1, 4], [3, 4, 1, 1, 3, 5, 5, 1, 5, 5, 2, 3]]"
11a_125,"[[4, 5, 2, 3, 4, 1, 5, 5, 3, 5, 1, 4], [3, 5, 4, 1, 3, 2, 5, 5, 1, 5, 2, 3]]"
11a_126,"[[4, 2, 3, 3, 4, 5, 5, 3, 5, 5, 1, 4], [3, 4, 1, 1, 3, 5, 5, 1, 5, 5, 2, 3]]"
11a_132,"[[1, 4, 5, 4, 3, 2, 1, 1, 2, 5, 1, 1], [2, 3, 5, 3, 1, 4, 2, 2, 4, 5, 2, 2]]"
11a_140,"[[2, 1, 4, 3, 2, 5, 4, 3, 1, 5, 1, 2], [4, 2, 3, 1, 4, 5, 3, 1, 2, 5, 2, 4]]"
11a_148,"[[3, 3, 3, 4, 3, 3, 3, 2, 1, 5, 1, 3], [1, 1, 1, 3, 1, 1, 1, 4, 2, 5, 2, 1]]"
11a_150,"[[2, 4, 3, 4, 3, 1, 2, 3, 1, 5, 1, 2], [4, 3, 1, 3, 1, 2, 4, 1, 2, 5, 2, 4]]"
11a_157,"[[1, 3, 2, 3, 4, 5, 1, 1, 2, 5, 1, 1], [2, 1, 4, 1, 3, 5, 2, 2, 4, 5, 2, 2]]"
11a_160,"[[2, 2, 2, 3, 2, 2, 2, 5, 4, 5, 1, 2], [4, 4, 4, 1, 4, 4, 4, 5, 3, 5, 2, 4]]"
11a_168,"[[3, 3, 3, 2, 5, 3, 3, 4, 1, 5, 1, 3], [1, 1, 1, 4, 5, 1, 1, 3, 2, 5, 2, 1]]"
11a_170,"[[3, 3, 3, 4, 3, 3, 2, 1, 5, 1, 1, 3], [1, 1, 1, 3, 1, 1, 4, 2, 5, 2, 2, 1]]"
11a_173,"[[5, 1, 3, 4, 5, 2, 3, 2, 3, 5, 1, 5], [5, 2, 1, 3, 5, 4, 1, 4, 1, 5, 2, 5]]"
11a_175,"[[3, 1, 2, 2, 2, 3, 4, 2, 2, 5, 1, 3], [1, 2, 4, 4, 4, 1, 3, 4, 4, 5, 2, 1]]"
11a_183,"[[4, 2, 3, 5, 3, 2, 5, 4, 4, 5, 1, 4], [3, 4, 1, 5, 1, 4, 5, 3, 3, 5, 2, 3]]"
11a_186,"[[4, 2, 3, 3, 3, 4, 5, 3, 3, 5, 1, 4], [3, 4, 1, 1, 1, 3, 5, 1, 1, 5, 2, 3]]"
11a_190,"[[1, 5, 3, 3, 2, 1, 4, 3, 4, 5, 1, 1], [2, 5, 1, 1, 4, 2, 3, 1, 3, 5, 2, 2]]"
11a_193,"[[3, 5, 4, 2, 3, 4, 2, 3, 3, 5, 1, 3], [1, 5, 3, 4, 1, 3, 4, 1, 1, 5, 2, 1]]"
11a_198,"[[3, 1, 2, 2, 2, 3, 4, 2, 2, 5, 1, 3], [1, 2, 4, 4, 4, 1, 3, 4, 4, 5, 2, 1]]"
11a_200,"[[4, 2, 3, 3, 3, 4, 5, 3, 3, 5, 1, 4], [3, 4, 1, 1, 1, 3, 5, 1, 1, 5, 2, 3]]"
11a_207,"[[2, 4, 3, 1, 4, 3, 1, 2, 2, 5, 1, 2], [4, 3, 1, 2, 3, 1, 2, 4, 4, 5, 2, 4]]"
11a_208,"[[3, 5, 4, 2, 3, 4, 2, 3, 3, 5, 1, 3], [1, 5, 3, 4, 1, 3, 4, 1, 1, 5, 2, 1]]"
11a_213,"[[3, 1, 2, 4, 2, 3, 4, 3, 3, 5, 1, 3], [1, 2, 4, 3, 4, 1, 3, 1, 1, 5, 2, 1]]"
11a_220,"[[5, 4, 2, 3, 4, 5, 3, 2, 3, 5, 1, 5], [5, 3, 4, 1, 3, 5, 1, 4, 1, 5, 2, 5]]"
11a_223,"[[3, 1, 2, 3, 4, 3, 4, 2, 1, 5, 1, 3], [1, 2, 4, 1, 3, 1, 3, 4, 2, 5, 2, 1]]"
11a_238,"[[2, 1, 4, 4, 3, 2, 2, 5, 4, 5, 1, 2], [4, 2, 3, 3, 1, 4, 4, 5, 3, 5, 2, 4]]"
11a_239,"[[3, 3, 3, 2, 5, 1, 3, 3, 2, 5, 1, 3], [1, 1, 1, 4, 5, 2, 1, 1, 4, 5, 2, 1]]"
11a_241,"[[2, 5, 1, 4, 3, 1, 2, 3, 4, 5, 1, 2], [4, 5, 2, 3, 1, 2, 4, 1, 3, 5, 2, 4]]"
11a_245,"[[4, 5, 2, 5, 3, 1, 4, 1, 2, 5, 1, 4], [3, 5, 4, 5, 1, 2, 3, 2, 4, 5, 2, 3]]"
11a_250,"[[2, 1, 5, 4, 3, 3, 2, 3, 4, 5, 1, 2], [4, 2, 5, 3, 1, 1, 4, 1, 3, 5, 2, 4]]"
11a_258,"[[2, 5, 3, 1, 4, 4, 3, 2, 4, 5, 1, 2], [4, 5, 1, 2, 3, 3, 1, 4, 3, 5, 2, 4]]"
11a_264,"[[3, 5, 3, 4, 4, 2, 3, 4, 1, 5, 1, 3], [1, 5, 1, 3, 3, 4, 1, 3, 2, 5, 2, 1]]"
11a_274,"[[4, 5, 4, 2, 3, 2, 5, 3, 5, 5, 1, 4], [3, 5, 3, 4, 1, 4, 5, 1, 5, 5, 2, 3]]"
11a_277,"[[2, 3, 5, 5, 1, 4, 3, 4, 5, 1, 1, 2], [4, 1, 5, 5, 2, 3, 1, 3, 5, 2, 2, 4]]"
11a_280,"[[5, 2, 2, 1, 3, 2, 2, 3, 4, 5, 1, 5], [5, 4, 4, 2, 1, 4, 4, 1, 3, 5, 2, 5]]"
11a_281,"[[1, 4, 4, 5, 3, 4, 4, 1, 2, 5, 1, 1], [2, 3, 3, 5, 1, 3, 3, 2, 4, 5, 2, 2]]"
11a_288,"[[3, 2, 2, 5, 5, 2, 2, 3, 1, 5, 1, 3], [1, 4, 4, 5, 5, 4, 4, 1, 2, 5, 2, 1]]"
11a_289,"[[2, 5, 4, 1, 1, 2, 3, 4, 5, 5, 1, 2], [4, 5, 3, 2, 2, 4, 1, 3, 5, 5, 2, 4]]"
11a_297,"[[2, 2, 3, 2, 2, 5, 5, 4, 5, 5, 1, 2], [4, 4, 1, 4, 4, 5, 5, 3, 5, 5, 2, 4], [4, 5, 3, 2, 1, 4, 3, 2, 5, 1, 5, 4], [1, 2, 1, 4, 3, 4, 3, 1, 5, 1, 1, 1], [3, 4, 4, 1, 5, 4, 3, 5, 5, 1, 2, 3], [5, 1, 2, 3, 2, 4, 3, 4, 5, 1, 3, 5], [2, 3, 5, 5, 4, 4, 3, 3, 5, 1, 4, 2], [3, 5, 1, 4, 2, 3, 1, 4, 5, 2, 5, 3], [5, 2, 4, 1, 4, 3, 1, 3, 5, 2, 1, 5], [2, 4, 2, 3, 1, 3, 1, 2, 5, 2, 2, 2], [4, 1, 5, 5, 3, 3, 1, 1, 5, 2, 3, 4], [1, 3, 3, 2, 5, 3, 1, 5, 5, 2, 4, 1]]"
11a_305,"[[3, 3, 2, 3, 3, 5, 5, 2, 4, 5, 1, 3], [1, 1, 4, 1, 1, 5, 5, 4, 3, 5, 2, 1]]"
11a_306,"[[3, 2, 1, 5, 2, 3, 4, 3, 1, 5, 1, 3], [1, 4, 2, 5, 4, 1, 3, 1, 2, 5, 2, 1]]"
11a_317,"[[3, 2, 5, 5, 2, 4, 1, 3, 5, 5, 1, 3], [1, 4, 5, 5, 4, 3, 2, 1, 5, 5, 2, 1], [1, 3, 3, 2, 3, 4, 3, 3, 5, 1, 5, 1], [4, 5, 3, 2, 5, 3, 4, 1, 5, 1, 1, 4], [2, 2, 3, 2, 2, 2, 5, 4, 5, 1, 2, 2], [5, 4, 3, 2, 4, 1, 1, 2, 5, 1, 3, 5], [3, 1, 3, 2, 1, 5, 2, 5, 5, 1, 4, 3], [2, 1, 1, 4, 1, 3, 1, 1, 5, 2, 5, 2], [5, 3, 1, 4, 3, 2, 2, 4, 5, 2, 1, 5], [3, 5, 1, 4, 5, 1, 3, 2, 5, 2, 2, 3], [1, 2, 1, 4, 2, 5, 4, 5, 5, 2, 3, 1], [4, 4, 1, 4, 4, 4, 5, 3, 5, 2, 4, 4]]"
11a_318,"[[1, 5, 3, 3, 4, 1, 4, 3, 3, 5, 1, 1], [2, 5, 1, 1, 3, 2, 3, 1, 1, 5, 2, 2]]"
11a_325,"[[1, 1, 2, 1, 1, 1, 4, 3, 4, 5, 1, 1], [2, 2, 4, 2, 2, 2, 3, 1, 3, 5, 2, 2]]"
11a_329,"[[1, 3, 3, 2, 5, 3, 3, 4, 1, 5, 1, 1], [2, 1, 1, 4, 5, 1, 1, 3, 2, 5, 2, 2]]"
11a_331,"[[3, 3, 2, 3, 3, 4, 5, 2, 1, 5, 1, 3], [1, 1, 4, 1, 1, 3, 5, 4, 2, 5, 2, 1]]"
11a_333,"[[2, 1, 5, 4, 4, 3, 2, 3, 4, 5, 1, 2], [4, 2, 5, 3, 3, 1, 4, 1, 3, 5, 2, 4]]"
11a_335,"[[2, 5, 3, 1, 4, 3, 1, 4, 2, 5, 1, 2], [4, 5, 1, 2, 3, 1, 2, 3, 4, 5, 2, 4]]"
11a_339,"[[4, 5, 1, 2, 5, 3, 2, 3, 4, 5, 1, 4], [3, 5, 2, 4, 5, 1, 4, 1, 3, 5, 2, 3]]"
11a_348,"[[1, 2, 3, 4, 3, 3, 1, 1, 1, 5, 1, 1], [2, 4, 1, 3, 1, 1, 2, 2, 2, 5, 2, 2]]"
11a_349,"[[1, 2, 3, 4, 3, 3, 1, 1, 1, 5, 1, 1], [2, 4, 1, 3, 1, 1, 2, 2, 2, 5, 2, 2]]"
11a_350,"[[3, 2, 5, 5, 2, 3, 1, 1, 5, 1, 1, 3], [1, 4, 5, 5, 4, 1, 2, 2, 5, 2, 2, 1]]"
11a_351,"[[1, 5, 2, 3, 1, 1, 3, 2, 5, 1, 1, 1], [2, 5, 4, 1, 2, 2, 1, 4, 5, 2, 2, 2]]"
11a_352,"[[1, 5, 2, 3, 1, 1, 3, 2, 5, 1, 1, 1], [2, 5, 4, 1, 2, 2, 1, 4, 5, 2, 2, 2]]"
11a_354,"[[5, 2, 2, 1, 1, 3, 2, 3, 4, 5, 1, 5], [5, 4, 4, 2, 2, 1, 4, 1, 3, 5, 2, 5]]"
11a_355,"[[4, 5, 4, 3, 2, 5, 3, 2, 1, 5, 1, 4], [3, 5, 3, 1, 4, 5, 1, 4, 2, 5, 2, 3]]"
11a_363,"[[2, 3, 4, 5, 5, 4, 3, 2, 1, 5, 1, 2], [4, 1, 3, 5, 5, 3, 1, 4, 2, 5, 2, 4]]"
11a_364,"[[3, 5, 1, 2, 3, 4, 2, 3, 4, 5, 1, 3], [1, 5, 2, 4, 1, 3, 4, 1, 3, 5, 2, 1]]"
11n_9,"[[2, 5, 1, 3, 3, 2, 3, 3, 4, 5, 1, 2], [4, 5, 2, 1, 1, 4, 1, 1, 3, 5, 2, 4]]"
11n_10,"[[2, 5, 1, 3, 3, 2, 3, 3, 4, 5, 1, 2], [4, 5, 2, 1, 1, 4, 1, 1, 3, 5, 2, 4]]"
11n_11,"[[2, 5, 1, 3, 3, 2, 3, 3, 4, 5, 1, 2], [4, 5, 2, 1, 1, 4, 1, 1, 3, 5, 2, 4]]"
11n_13,"[[2, 3, 5, 4, 4, 2, 3, 4, 4, 5, 1, 2], [4, 1, 5, 3, 3, 4, 1, 3, 3, 5, 2, 4]]"
11n_14,"[[2, 3, 5, 4, 4, 2, 3, 4, 4, 5, 1, 2], [4, 1, 5, 3, 3, 4, 1, 3, 3, 5, 2, 4]]"
11n_15,"[[2, 3, 5, 4, 4, 2, 3, 4, 4, 5, 1, 2], [4, 1, 5, 3, 3, 4, 1, 3, 3, 5, 2, 4]]"
11n_19,"[[2, 3, 5, 4, 4, 2, 3, 4, 4, 5, 1, 2], [4, 1, 5, 3, 3, 4, 1, 3, 3, 5, 2, 4]]"
11n_22,"[[3, 1, 2, 3, 4, 1, 4, 5, 2, 5, 1, 3], [1, 2, 4, 1, 3, 2, 3, 5, 4, 5, 2, 1]]"
11n_37,"[[2, 5, 1, 2, 3, 4, 3, 4, 1, 5, 1, 2], [4, 5, 2, 4, 1, 3, 1, 3, 2, 5, 2, 4]]"
11n_39,"[[5, 2, 1, 5, 4, 3, 2, 3, 3, 5, 1, 5], [5, 4, 2, 5, 3, 1, 4, 1, 1, 5, 2, 5]]"
11n_45,"[[4, 5, 2, 4, 1, 3, 5, 2, 5, 1, 1, 4], [3, 5, 4, 3, 2, 1, 5, 4, 5, 2, 2, 3]]"
11n_50,"[[4, 3, 1, 2, 4, 4, 3, 4, 4, 5, 1, 4], [3, 1, 2, 4, 3, 3, 1, 3, 3, 5, 2, 3]]"
11n_56,"[[5, 4, 2, 5, 3, 4, 1, 3, 3, 5, 1, 5], [5, 3, 4, 5, 1, 3, 2, 1, 1, 5, 2, 5]]"
11n_58,"[[2, 1, 4, 2, 5, 2, 3, 1, 4, 5, 1, 2], [4, 2, 3, 4, 5, 4, 1, 2, 3, 5, 2, 4]]"
11n_66,"[[3, 1, 2, 3, 4, 2, 5, 1, 3, 5, 1, 3], [1, 2, 4, 1, 3, 4, 5, 2, 1, 5, 2, 1]]"
11n_69,"[[4, 1, 5, 4, 3, 4, 3, 2, 1, 5, 1, 4], [3, 2, 5, 3, 1, 3, 1, 4, 2, 5, 2, 3]]"
11n_76,"[[4, 1, 5, 4, 3, 4, 3, 2, 1, 5, 1, 4], [3, 2, 5, 3, 1, 3, 1, 4, 2, 5, 2, 3]]"
11n_78,"[[4, 1, 5, 4, 3, 4, 3, 2, 1, 5, 1, 4], [3, 2, 5, 3, 1, 3, 1, 4, 2, 5, 2, 3]]"
11n_79,"[[5, 4, 2, 5, 3, 2, 1, 3, 4, 5, 1, 5], [5, 3, 4, 5, 1, 4, 2, 1, 3, 5, 2, 5]]"
11n_80,"[[2, 4, 3, 3, 1, 2, 3, 3, 4, 5, 1, 2], [4, 3, 1, 1, 2, 4, 1, 1, 3, 5, 2, 4]]"
11n_84,"[[4, 5, 2, 1, 4, 4, 3, 4, 4, 5, 1, 4], [3, 5, 4, 2, 3, 3, 1, 3, 3, 5, 2, 3]]"
