name,gauss_notation
12a_0336,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 7, -4, 10, -11, 12, -8, 9, -12, 11, -6, 5, -10}"
12a_0346,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -6, 9, -10, 11, -4, 12, -8, 7, -9, 10, -11, 5, -12}"
12a_0379,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 12, -4, 5, -6, 7, -12, 11, -10, 9, -8}"
12a_0523,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 9, -4, 10, -6, 7, -11, 12, -10, 5, -8, 11, -12}"
12a_0706,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -4, 9, -10, 2, -3, 11, -8, 7, -12, 10, -9, 5, -6, 12, -11}"
12a_0766,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 9, -12, 7, -4, 5, -6, 11, -10, 12, -8}"
12a_0798,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 12, -3, 2, -12, 7, -8, 11, -4, 5, -10, 9, -6}"
12a_0835,"{1, -2, 3, -4, 5, -1, 2, -3, 6, -7, 8, -9, 10, -11, 4, -5, 12, -6, 7, -8, 9, -10, 11, -12}"
12a_0902,"{1, -2, 3, -4, 5, -1, 6, -7, 4, -3, 8, -9, 2, -5, 10, -11, 12, -6, 9, -8, 7, -12, 11, -10}"
12a_1073,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 2, -3, 10, -11, 7, -6, 12, -5, 4, -10, 9, -8, 11, -12}"
12a_1201,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -10, 11, -12, 2, -6, 7, -3, 10, -11, 12, -5, 9, -8}"
12a_1207,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -8, 4, -9, 10, -11, 7, -6, 12, -5, 8, -3, 9, -10, 11, -12}"
12n_0009,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, -7, 8, -9, -6, 5, 7, -10, 11, -12, 9, -8, 10, -11, 12}"
12n_0116,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -5, 4, -8, 9, -10, 11, -12, 6, -7, 8, -11, 10, -9, 12}"
12n_0182,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 4, -5, 8, -11, 6, -7, 11, -12, 10, -9, 12}"
12n_0304,"{1, -2, 3, -1, 4, 5, -6, -7, 2, -3, 7, -4, 8, -9, 10, -11, -5, 6, 12, -8, 9, -10, 11, -12}"
12n_0429,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, 9, -10, 4, -11, 8, -7, 12, -5, 10, -9, 6, -12, 11}"
12n_0471,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, -8, 9, -10, 11, 7, -4, 5, -6, -12, 8, -11, 10, -9, 12}"
12n_0485,"{1, -2, 3, -1, -4, 5, 6, -7, 2, -3, 8, -9, 7, -10, 11, 4, -12, -8, 9, -6, 10, -11, -5, 12}"
12n_0520,"{1, -2, 3, -1, -4, 5, -6, -7, 8, -3, 2, -9, -10, 6, 11, -8, 9, 4, -12, -11, 7, 10, -5, 12}"
12n_0563,"{1, -2, 3, -1, 4, -5, -6, 7, -8, 9, 2, -3, 10, 6, -11, -4, 12, -10, -9, 8, -7, 11, 5, -12}"
12n_0645,"{1, -2, 3, -1, 4, -5, -6, 7, 8, -9, 10, -11, 2, -3, -7, 6, 12, -4, 11, -10, 9, -8, 5, -12}"
12n_0735,"{1, -2, -3, 4, 5, -1, 6, -7, 8, 3, -9, -5, 7, -10, 11, -12, 2, 9, -4, -8, 12, -11, 10, -6}"
12n_0787,"{1, 2, -3, 4, -5, -1, 6, -7, -2, 3, -8, 9, 7, -6, 10, -11, 12, 5, -4, 8, -9, -10, 11, -12}"
