name,gauss_notation
9_25,"{-1, 2, -3, 4, -5, 6, -7, 3, -2, 8, -6, 7, -8, 1, -9, 5, -4, 9}"
9_26,"{-1, 2, -3, 4, -5, 6, -7, 8, -2, 9, -4, 3, -9, 1, -8, 5, -6, 7}"
10_12,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 1, -2, 7, -6, 5, -10, 3, -4, 10, -8, 9}"
10_16,"{1, -2, 3, -4, 5, -6, 7, -8, 2, -1, 9, -10, 8, -3, 6, -5, 4, -7, 10, -9}"
10_54,"{-1, 2, -3, 4, -5, 6, -7, 8, -4, 5, -6, 9, -10, 1, -2, 10, -9, 7, -8, 3}"
11a_69,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 7, -8, 9, -10, 6, -11, 4, -9, 8, -7, 10, -5, 11}"
11a_100,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 4, -9, 10, -7, 8, -10, 11, -5, 6, -11, 9}"
11a_206,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 3, -2, 10, -11, 4, -5, 6, -7, 8, -9, 11}"
11a_209,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 3, -2, 8, -7, 4, -11, 10, -9, 6, -5, 11}"
11a_242,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 11, -2, 3, -11, 10, -9, 4, -5, 6, -7, 8}"
11a_278,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 3, -8, 6, -9, 10, -11, 5, -2, 8, -7, 11, -10, 9}"
11a_290,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -2, 9, -7, 10, -11, 5, -4, 8, -9, 6, -10, 11}"
11n_17,"{-1, 2, -3, 1, -4, -5, 6, 3, -2, 4, -7, 8, -9, 10, 5, -6, -11, 7, -10, 9, -8, 11}"
11n_25,"{-1, 2, -3, 1, -4, 5, -2, 3, 6, -7, 8, 4, -5, -6, 9, -10, 11, -8, 7, -9, 10, -11}"
11n_93,"{-1, 2, -3, 1, -4, 5, 6, -7, -2, 3, 8, -6, -9, 4, -10, 11, -5, 9, 7, -8, -11, 10}"
11n_120,"{-1, 2, -3, 1, 4, -5, 6, -7, -2, 3, 8, -9, 10, -4, 7, -8, 11, -10, 5, -6, 9, -11}"
11n_134,"{-1, 2, -3, 1, 4, -5, 6, -7, 8, 3, -2, -9, 10, -8, 7, -11, 5, -4, 9, -10, 11, -6}"
12a_0108,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 9, -10, 11, -8, 12, -6, 10, -11, 7, -12}"
12a_0120,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 9, -10, 7, -11, 12, -8, 10, -6, 11, -12}"
12a_0121,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -4, 5, -10, 11, -12, 9, -8, 7, -6, 12, -11}"
12a_0156,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -11, 5, -4, 12, -8, 7, -6, 11, -10, 9, -12}"
12a_0195,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -10, 11, -12, 5, -4, 10, -11, 12, -7, 8, -9}"
12a_0230,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 11, -6, 5, -12, 10, -8, 7, -11, 12, -9}"
12a_0234,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 7, -4, 8, -9, 10, -11, 5, -6, 12, -8, 9, -10, 11, -12}"
12a_0329,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 7, -4, 9, -10, 11, -12, 5, -6, 12, -9, 10, -11}"
12a_0361,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -6, 11, -4, 9, -8, 12, -11, 5, -10, 7, -12}"
12a_0525,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -4, 11, -6, 5, -11, 12, -10, 9, -8, 7, -12}"
12a_0656,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -8, 7, -11, 12, -4, 9, -10, 11, -6, 5, -12}"
12a_0693,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -4, 5, -6, 9, -3, 2, -9, 10, -11, 12, -8, 7, -10, 11, -12}"
12a_0718,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 12, -4, 5, -6, 11, -8, 9, -10, 7, -12}"
12a_0736,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 11, -4, 12, -10, 9, -6, 7, -8, 5, -12}"
12a_0802,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 12, -3, 2, -12, 11, -10, 9, -8, 7, -4, 5, -6}"
12a_0808,"{1, -2, 3, -4, 5, -1, 6, -3, 7, -5, 8, -9, 10, -11, 12, -6, 2, -7, 4, -12, 11, -10, 9, -8}"
12a_0823,"{1, -2, 3, -4, 5, -1, 2, -3, 6, -7, 8, -9, 10, -5, 4, -6, 11, -12, 9, -8, 7, -10, 12, -11}"
12a_0908,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 11, -5, 7, -12, 2, -11, 10, -9, 4, -8, 12, -6}"
12a_0934,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -11, 12, -5, 2, -8, 9, -10, 7, -6, 11, -12}"
12a_1062,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 2, -3, 10, -11, 12, -5, 4, -10, 9, -8, 7, -6, 11, -12}"
12a_1069,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 10, -11, 2, -5, 7, -12, 11, -10, 9, -8, 12, -6}"
12a_1137,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -11, 12, -3, 4, -5, 2, -6, 9, -8, 7, -12, 11, -10}"
12a_1185,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -8, 4, -9, 10, -11, 12, -5, 8, -3, 7, -6, 11, -10, 9, -12}"
12a_1242,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -3, 8, -9, 10, -11, 12, -7, 6, -5, 4, -8, 9, -10, 11, -12}"
12n_0020,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -5, 6, -9, 10, -11, 7, -8, 11, -12, 9, -10, 12}"
12n_0022,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, 7, -8, 9, 6, -5, -10, 11, -7, 12, -9, 10, -11, 8, -12}"
12n_0030,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, 7, -8, 9, 6, -5, -10, 8, -11, 12, -7, 10, -9, 11, -12}"
12n_0101,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, 4, -5, -9, 10, -6, 11, -12, 7, -10, 9, -8, 12, -11}"
12n_0103,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -5, 4, -8, 9, -10, 11, -7, 6, -12, 8, -9, 10, -11, 12}"
12n_0146,"{1, -2, 3, -1, -4, 5, -6, -3, 2, 7, -8, 4, -9, 10, -5, 8, -7, 6, -11, 12, -10, 9, -12, 11}"
12n_0154,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, 10, 4, -5, -6, 7, -8, 11, -12, 9, -10, 12, -11}"
12n_0163,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 4, -5, 6, -11, 10, -12, 8, -9, 12, -7, 11}"
12n_0187,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, 5, -4, -10, 11, -9, 6, -7, 8, -12, 10, -11, 12}"
12n_0236,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 11, -5, 4, -12, 6, -7, 8, -11, 10, -9, 12}"
12n_0249,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, 10, -11, -5, 4, 12, -6, 11, -10, 9, -8, 7, -12}"
12n_0454,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -7, 6, -5, 4, -10, 11, -12, 8, -9, 10, -11, 12}"
12n_0634,"{1, -2, 3, -1, -4, 5, -6, 7, -8, 4, -9, 10, -11, -3, 2, 8, -5, 12, -10, 11, -7, 6, -12, 9}"
12n_0699,"{1, -2, 3, -4, 5, -1, 6, -3, 7, -8, 4, 9, -10, 11, -12, -5, 8, -7, 2, -6, -11, 10, -9, 12}"
12n_0730,"{1, 2, -3, -4, 5, -1, 6, 7, -8, 3, 9, -5, -10, 11, 4, -9, -2, -6, 12, 10, -11, 8, -7, -12}"
12n_0866,"{1, 2, -3, 4, -5, -1, 6, 7, -8, 9, -10, 3, -2, 11, -9, 12, -4, 5, -7, 8, -12, 10, -11, -6}"
