name,braid_notation
11n_163,"{1,1,2,-1,2,1,-3,2,-1,2,-3,2,-3}"
11n_167,"{1,1,1,2,-1,2,-3,2,-1,2,-3}"
11n_169,"{1,1,1,1,2,1,1,-3,2,-1,2,3,3}"
11n_170,"{-1,-1,-2,1,-2,3,2,-1,-4,3,-2,-2,-4,3}"
11n_172,"{-1,-2,1,-2,-1,-3,2,-1,2,2,-3}"
11n_176,"{-1,-1,2,-1,2,-1,-3,-2,1,-2,-3}"
11n_179,"{-1,-1,2,-1,-1,2,1,-3,2,-1,2,3,3}"
11n_183,"{1,-2,1,3,2,2,1,3,2,2,3}"
11n_185,"{1,-2,1,3,-2,1,3,2,2,2,3}"
12a_0006,"{-1,2,-1,2,-3,-3,4,2,2,-3,4,4}"
12a_0009,"{-1,2,-1,2,-3,-4,5,3,-4,2,5,2,-3}"
12a_0023,"{-1,2,3,-4,-5,-2,-4,1,3,-4,3,5,-4,-2,1,3,-2}"
12a_0024,"{-1,2,-1,2,-3,4,2,2,-3,4,4,4}"
12a_0028,"{-1,2,-1,2,3,-4,5,3,-4,2,5,2,-3}"
12a_0030,"{-1,2,-1,2,3,-4,-4,3,3,3,-4,-2,-2,-3}"
12a_0033,"{-1,2,-1,2,3,3,3,-4,-4,3,-2,-2,-3,-4}"
12a_0037,"{-1,2,-1,2,3,4,-3,4,4,4,3,2,2,-3}"
12a_0043,"{-1,2,2,3,1,3,4,1,2,2,-3,2,4,4}"
12a_0044,"{1,2,2,-3,1,-3,4,-2,4,5,1,3,5,-4,5}"
12a_0046,"{-1,2,-1,-2,-3,-3,-4,5,-2,5,-2,3,4,4,5}"
12a_0049,"{1,-2,-2,-3,-4,1,-4,1,-3,-2,-2,3,-4,3,-2,4}"
12a_0051,"{-1,-2,-3,-3,4,-2,4,5,3,5,-2,-1,-4,5,2}"
12a_0053,"{1,2,2,3,1,3,1,3,4,-3,-2,4,3,3}"
12a_0059,"{1,-2,1,-2,3,3,2,2,-3,4,-3,-3,4,4}"
12a_0063,"{1,-2,1,-2,3,3,4,2,4,2,-3,-3,4,-3}"
12a_0064,"{1,1,-2,-3,1,-3,4,2,4,5,2,3,5,-4,5}"
12a_0087,"{1,-2,-2,1,1,-2,3,-4,-2,3,-2,-4}"
12a_0099,"{1,-2,-2,3,-4,1,1,-2,3,-4,-4,3}"
12a_0119,"{1,-2,-2,3,1,3,4,1,2,-3,-2,4,4,3}"
12a_0135,"{-1,2,-1,2,-3,-3,-2,-2,3,-4,-5,3,4,-5,4}"
12a_0141,"{1,2,2,1,1,-2,-3,2,-3,-3,4,-3,4,-3}"
12a_0148,"{-1,-1,-1,-2,-2,3,3,-2,-2,-2,-1,2,3}"
12a_0151,"{1,2,-3,4,4,5,5,-4,-3,4,2,5,1,-2,-3}"
12a_0157,"{1,2,2,1,1,-2,-3,4,-3,4,2,-3,-3,-3}"
12a_0158,"{1,2,2,1,1,-2,-3,4,2,4,4,4,-3,4}"
12a_0163,"{1,2,-3,2,-3,1,-3,4,-2,4,5,3,5,-4,5}"
12a_0165,"{1,-2,-3,4,1,4,5,5,-4,-3,4,-2,1,5,3}"
12a_0169,"{-1,2,-1,-2,-3,-4,5,5,-4,-3,4,5,-2,-2,3}"
12a_0187,"{-1,2,3,-4,-1,3,-4,-2,3,-2,-4,-5,4,-3,-5}"
12a_0190,"{-1,2,-1,2,-3,-3,-2,-2,3,-4,3,-4,-4,-4}"
12a_0193,"{-1,2,-3,4,-1,2,-3,-3,-3,-3,-3,4}"
12a_0199,"{-1,2,-1,2,-3,4,-3,2,2,3,4,4,-3,4,4,3}"
12a_0206,"{1,-2,1,2,3,3,3,-4,3,-4,3,2,2,-3}"
12a_0209,"{-1,2,-3,-1,2,-3,4,-3,2,-3,2,4}"
12a_0210,"{-1,2,2,3,1,3,4,1,4,3,3,-4,-2,-2,-3,2}"
12a_0212,"{-1,2,-1,-2,3,3,4,-2,4,-2,3,3,-4,3}"
12a_0218,"{-1,2,-1,2,-3,-4,5,2,3,-2,3,2,-4,3,5}"
12a_0223,"{-1,2,-3,-4,-5,-1,-2,3,-4,3,-4,5,-4,3,-2,3,4}"
12a_0224,"{-1,2,-3,4,-1,2,2,-3,4,2,-3,2}"
12a_0227,"{-1,2,-1,2,3,3,-4,3,-2,3,4,4,3,2}"
12a_0235,"{-1,2,2,-3,-4,3,1,-4,-3,1,2,2,-3,2}"
12a_0237,"{-1,2,2,3,1,3,1,3,4,-3,4,3,-2,-2,-3,2}"
12a_0243,"{-1,2,3,-4,5,-1,5,-4,3,-4,5,2,-3}"
12a_0253,"{-1,2,3,-1,3,3,4,-3,4,2,2,2,-3,2}"
12a_0263,"{-1,2,-3,4,-5,-1,2,3,3,3,4,-5,4}"
12a_0284,"{-1,2,-3,-1,2,-3,2,4,2,2,-3,4}"
12a_0296,"{1,-2,-3,4,-5,1,-2,3,4,-2,3,3,4,4,-5}"
12a_0299,"{1,-2,3,-4,1,1,-2,3,3,3,-4,3}"
12a_0302,"{1,-2,-2,-1,-1,-2,-3,4,4,-3,-2,3,4,-2}"
12a_0306,"{-1,2,-3,4,5,-1,-3,-4,5,-4,-3,2,-3}"
12a_0309,"{-1,2,-3,-4,5,-1,2,-3,-4,2,-4,3,3,4,5}"
12a_0310,"{-1,2,-3,4,-1,2,4,-3,2,-3,-3,4}"
12a_0311,"{-1,2,-1,2,3,4,4,3,2,2,2,2,-3,4,-3,-4}"
12a_0314,"{1,-2,3,4,1,-2,4,5,3,5,3,4,-3,4,-5}"
12a_0317,"{1,-2,-3,-3,-4,-2,3,1,1,-2,-2,-3,4,-3,4,-2}"
12a_0327,"{1,-2,-2,-3,4,-3,-1,4,-1,-2,3,3,-2,-4,3,-2}"
12a_0337,"{1,-2,3,4,1,-3,4,2,-5,2,-3,4,2,-3,-5}"
12a_0345,"{1,-2,1,2,3,3,4,5,-4,2,5,2,-3,4,4}"
12a_0347,"{-1,2,3,-1,-2,3,-4,3,-2,3,-2,4,4,4}"
12a_0352,"{-1,2,-3,-4,-1,-2,-4,3,-2,3,-4,3,-4,3}"
12a_0354,"{-1,-2,3,-2,-2,1,1,2,3,4,4,4,3,-2,3,-4}"
12a_0361,"{-1,2,-3,4,-1,2,-3,4,-3,2,-3,4}"
12a_0367,"{1,1,1,2,2,2,2,3,1,3,-2,3,1}"
12a_0373,"{1,2,2,2,2,1,1,-2,-3,4,2,4,-3,4}"
12a_0374,"{1,-2,3,-4,1,1,-2,-2,-2,3,-4,3}"
12a_0380,"{-1,2,-1,-2,3,-2,-3,-4,5,5,-4,-3,-2,4,5}"
12a_0382,"{-1,2,-3,4,-1,-3,4,-3,2,-3,-3,-3}"
12a_0385,"{-1,2,-3,-4,5,-1,5,-4,3,-4,5,2,-3}"
12a_0386,"{-1,2,-1,2,-3,-3,-4,-2,-2,3,-2,-4,-2,3}"
12a_0387,"{-1,2,-1,2,-3,-3,-4,-2,3,3,-2,3,-4,3}"
12a_0388,"{-1,2,-3,4,-1,-3,4,2,2,-3,2,-3}"
12a_0389,"{-1,2,-3,-4,-1,-2,-2,3,-4,3,-2,3,-4,3}"
12a_0396,"{1,2,-3,4,2,1,1,-2,-3,-3,-3,2,-3,4}"
12a_0400,"{-1,2,2,-3,4,5,2,-3,-4,1,2,-3,5,4,-3,5,2}"
12a_0409,"{-1,2,-3,2,2,2,2,1,1,1,2,-3,2}"
12a_0414,"{1,1,2,-1,2,1,-3,2,-1,2,3,3,4,-3,-5,4,-5}"
12a_0421,"{1,-2,1,2,3,3,4,2,2,-3,4,5,-4,5,4}"
12a_0423,"{1,-2,1,2,-3,-3,2,2,-3,-3,-3,-4,3,-4}"
12a_0426,"{1,-2,-3,-3,-2,1,1,-2,3,4,-2,4,-3,4}"
12a_0433,"{1,-2,3,-4,5,1,-2,3,5,4,4,4,5}"
12a_0446,"{1,-2,3,-4,1,3,1,3,-4,-2,3,-4}"
12a_0448,"{-1,2,3,4,-1,4,5,-6,3,2,-3,-4,5,3,-4,-6}"
12a_0469,"{1,2,-3,-3,2,-3,4,-3,1,1,2,-3,-2,4}"
12a_0474,"{-1,2,-3,-4,-1,-2,-2,3,-4,-2,3,-2,3,3}"
12a_0476,"{-1,2,-3,-1,-3,4,-3,-3,2,-3,4,-3}"
12a_0480,"{1,2,-3,2,-3,2,4,1,1,-2,-3,2,-3,4}"
12a_0481,"{-1,2,-3,4,5,-1,2,-3,-3,-3,-4,5,4}"
12a_0486,"{-1,2,-3,4,-1,-3,4,-3,4,2,-3,4}"
12a_0488,"{-1,2,3,-1,3,-4,3,-2,3,3,3,-2,-4,-3}"
12a_0495,"{-1,2,-3,2,2,1,1,1,2,2,-3,2,-3}"
12a_0502,"{-1,2,2,3,3,2,2,2,2,2,-1,2,-3}"
12a_0513,"{1,-2,-2,-1,-1,-2,3,-2,-3,4,-3,2,-4,3,-4,3}"
12a_0520,"{-1,2,3,-2,3,3,-4,3,-4,3,2,1,1,2}"
12a_0529,"{-1,2,-3,4,-1,-3,4,-5,-4,3,-4,2,5,-3,2}"
12a_0530,"{-1,2,3,-4,5,-1,-4,5,3,4,2,-5,-3,2,-4}"
12a_0535,"{1,-2,3,-4,-2,-4,1,-4,1,3,-2,-4}"
12a_0546,"{1,-2,3,4,-5,1,4,-5,-3,4,2,-3,2,4,-3}"
12a_0554,"{1,1,-2,-1,3,-2,1,-4,3,3,-5,4,-3,-2,-5,-4,3}"
12a_0572,"{-1,2,2,3,-1,3,-1,2,2,2,-1,2,-3}"
12a_0576,"{1,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2}"
12a_0581,"{1,-2,-2,-2,-3,4,4,-3,-2,3,4,-1,-1,-2}"
12a_0583,"{-1,2,-3,4,-1,-3,4,4,4,-3,2,-3}"
12a_0586,"{-1,2,2,3,1,3,1,2,2,2,-3,4,2,-3,4,3}"
12a_0587,"{-1,2,2,3,3,3,2,-1,2,2,2,-3,2}"
12a_0592,"{-1,2,2,3,3,2,2,-3,-4,1,1,-2,3,2,-4,2}"
12a_0621,"{1,-2,3,-4,1,2,-3,-3,-3,2,2,-3,-3,-4}"
12a_0623,"{-1,2,2,1,1,2,-3,2,-3,4,4,4,3,-2,3,-4}"
12a_0637,"{1,-2,-3,4,1,4,-3,2,-3,4,-3,-2,-2,-3}"
12a_0645,"{-1,-1,2,3,-1,3,3,2,-1,2,-3,2,2}"
12a_0648,"{1,-2,3,1,3,3,4,2,4,2,2,-3,2,4}"
12a_0663,"{-1,2,-3,-4,5,-1,3,5,-2,-4,5,3,-2,3,3}"
12a_0668,"{-1,2,2,3,-1,3,2,2,-1,-1,2,-3,-1}"
12a_0673,"{-1,2,-3,4,-1,2,4,-3,4,-3,4,4}"
12a_0677,"{-1,2,2,1,1,2,-3,4,-3,2,-3,-2,3,-4,3,4}"
12a_0691,"{-1,2,-3,4,5,6,-1,2,-3,-5,6,-4,5,4}"
12a_0697,"{-1,2,-3,-1,-3,4,2,-3,2,4,-3,4}"
12a_0704,"{1,-2,-3,4,1,-2,4,-2,-2,-3,2,-3,-3,4}"
12a_0709,"{-1,2,-3,-1,2,-3,4,-3,2,-3,-3,4}"
12a_0712,"{-1,2,-3,-1,-2,3,-2,-4,3,-2,-4,3,-4,3}"
12a_0719,"{1,-2,-2,-2,-3,-4,2,-3,-4,-3,-2,3,1,4,1,-2}"
12a_0723,"{-1,2,3,3,2,-3,2,2,2,2,2,-1,2}"
12a_0728,"{-1,-1,-1,2,-1,2,-3,2,2,3,3,2,-1}"
12a_0731,"{-1,2,2,1,1,2,2,2,-3,-4,2,3,-4,-3}"
12a_0738,"{1,-2,-3,4,4,-3,2,-3,-1,-3,-1,-3,4,-2}"
12a_0739,"{-1,2,-1,2,2,3,3,3,-2,3,3,3,2}"
12a_0746,"{-1,2,-1,2,-1,-3,-1,2,2,3,3,2,-1}"
12a_0751,"{-1,2,-3,4,5,-1,-3,5,-3,-4,-2,5,3,-2,4}"
12a_0764,"{-1,2,-3,-4,2,3,-4,3,2,1,1,2,2,2}"
12a_0769,"{-1,2,-3,4,4,-3,4,5,-2,-2,1,-2,3,-4,-2,-3,5}"
12a_0773,"{1,-2,1,2,3,-4,-5,3,4,-5,-4,3,2,2,-3}"
12a_0791,"{1,-2,1,2,3,-4,-4,-4,-4,3,-4,2,2,-3}"
12a_0794,"{-1,2,2,2,3,-1,3,2,2,2,2,2,-3}"
12a_0799,"{1,-2,1,2,3,-4,-5,3,3,4,2,-5,2,-3,-4}"
12a_0803,"{1,-2,3,-4,5,-6,1,3,5,-6,2,4,-5,4,-3,2}"
12a_0807,"{1,-2,-3,1,-3,-2,-2,-2,1,3,-2,1,-2}"
12a_0822,"{-1,2,2,2,2,3,3,2,-1,2,2,2,-3}"
12a_0842,"{1,-2,-3,4,4,-3,2,-3,4,-1,4,-1,-2,4}"
12a_0844,"{1,-2,-3,4,1,-2,4,3,-2,-3,-3,4,4,4}"
12a_0846,"{1,-2,-3,1,2,-3,-2,4,-2,4,4,-3,4,4}"
12a_0847,"{-1,2,-3,4,-1,-2,4,3,-2,3,3,4,4,4}"
12a_0848,"{1,-2,-2,-2,-2,-3,1,-3,-2,1,-2,-2,3}"
12a_0854,"{-1,2,3,-4,3,-4,3,-4,-2,-4,1,3,1,2}"
12a_0869,"{1,-2,-2,-2,1,-2,1,-2,1,-2,-2,-2}"
12a_0873,"{-1,2,3,-2,3,2,-4,1,-4,1,2,-4,-3,2,3,-4}"
12a_0876,"{1,1,1,2,2,3,1,3,3,3,-2,3,1}"
12a_0880,"{1,-2,1,2,-3,4,5,2,5,4,3,3,2,4,-5}"
12a_0882,"{-1,2,-1,-2,-2,-2,3,4,-3,4,3,-2,-2,3}"
12a_0885,"{-1,2,3,-4,-1,2,2,2,3,-4,3,-2,3,-4}"
12a_0894,"{-1,2,3,-1,3,-1,2,-1,2,-3,2,-1,2}"
12a_0896,"{1,-2,1,1,1,-2,1,3,-2,1,-2,-3,-3}"
12a_0897,"{1,-2,1,2,-3,-4,2,-4,-3,2,-3,4,2,-3}"
12a_0905,"{1,-2,1,2,-3,-3,-2,-2,3,4,-3,4,3,2,2,-3}"
12a_0906,"{-1,2,3,-1,-2,3,3,-2,-2,3,-2,4,-3,4}"
12a_0909,"{1,1,-2,-2,1,-2,1,1,1,1,1,-2}"
12a_0916,"{1,-2,-2,1,1,-2,-2,-2,-2,1,1,-2}"
12a_0919,"{1,-2,-3,1,-3,2,-3,-4,-5,2,2,3,4,-5,-4}"
12a_0921,"{-1,2,2,2,3,-1,3,-1,2,-3,2,-1,2}"
12a_0924,"{-1,2,-3,4,2,-3,-4,3,2,-3,1,4,1,2,4,4}"
12a_0925,"{1,-2,-3,1,-3,-2,-2,1,1,-2,3,-2,1}"
12a_0929,"{1,-2,-3,-3,-2,1,1,1,-2,3,1,-2,1}"
12a_0930,"{-1,2,2,-3,2,-1,2,2,3,3,2,2,2}"
12a_0938,"{-1,2,-3,-2,3,-2,3,1,3,1,3,3,4,-3,2,4}"
12a_0957,"{1,-2,-3,4,2,3,-4,3,-2,3,-1,-4,-1,-2,-4,-4}"
12a_0966,"{-1,2,3,3,2,2,-1,2,-1,-3,-1,2,-1}"
12a_0970,"{1,-2,1,2,-3,2,-3,-3,2,-3,-3,-3,-3}"
12a_0977,"{-1,2,2,-3,2,-1,2,3,3,3,3,2,2}"
12a_0978,"{-1,2,3,3,-4,3,3,-2,3,1,-4,3,1,2}"
12a_0982,"{-1,2,-1,-2,-2,3,3,-2,3,3,-2,-2,3}"
12a_0989,"{-1,2,3,-1,2,-3,4,-3,-2,-4,-2,-2,3,-4,3,-2}"
12a_0994,"{-1,2,3,3,2,-1,2,-3,-1,2,-1,2,2}"
12a_1001,"{1,-2,1,2,3,4,4,3,-2,-2,3,-4,3,-2,-2,-3}"
12a_1004,"{1,-2,3,1,3,4,2,4,2,4,3,-2,3,2,-4,3}"
12a_1013,"{1,-2,-2,-2,1,-2,1,1,1,1,-2,1}"
12a_1030,"{1,-2,-3,4,4,4,4,-3,-2,3,4,-1,-1,-2}"
12a_1045,"{-1,2,3,-4,-1,2,-3,2,2,2,2,3,3,-4}"
12a_1046,"{-1,2,-3,4,5,-1,-2,-4,5,4,3,-2,3,3,4}"
12a_1065,"{1,-2,3,-2,3,-4,3,-2,4,1,-2,3,-2,4}"
12a_1076,"{-1,2,3,-4,-1,-2,3,-4,-4,3,2,2,3,-4}"
12a_1081,"{-1,2,3,-4,-1,2,-4,-3,2,3,-4,3,-4,3}"
12a_1090,"{1,2,2,3,-4,-3,2,-3,2,-4,5,1,-2,4,-3,4,-5}"
12a_1094,"{-1,2,3,-1,3,3,-2,3,-2,4,5,-3,-4,5,4}"
12a_1097,"{1,1,2,-1,2,-3,-2,1,4,-3,4,3,2,2,3,4,5,-4,5}"
12a_1099,"{1,-2,-2,-2,1,-2,3,-2,1,-2,-2,-3,-3}"
12a_1117,"{1,-2,3,4,1,2,4,2,-3,4,5,2,-3,-4,5}"
12a_1126,"{-1,-2,3,4,5,5,4,-5,4,3,-4,-2,-1,2,3}"
12a_1129,"{1,1,1,-2,-3,1,-3,-2,3,-2,-2,-2,1}"
12a_1136,"{-1,-1,-1,2,3,3,2,2,2,-3,2,-1,2}"
12a_1149,"{1,-2,3,-4,-5,1,3,-5,2,-5,4,-5,4,-3,2}"
12a_1155,"{-1,-2,3,3,-4,-2,3,1,1,-2,3,4,4,3,2,2}"
12a_1158,"{-1,2,2,2,-3,-4,2,3,-4,-3,2,1,1,2}"
12a_1164,"{-1,2,3,4,-1,4,4,-3,4,-2,4,4,3,-2}"
12a_1173,"{1,2,-3,2,3,3,-4,-5,3,-4,2,1,-2,3,-4,5,-4}"
12a_1176,"{1,-2,1,1,-2,-2,-2,-2,-2,1,1,-2}"
12a_1177,"{-1,2,-1,-2,-2,3,3,-2,3,-2,3,3,-2}"
12a_1178,"{1,1,-2,-2,-2,3,1,1,-2,1,-2,-3,-3}"
12a_1179,"{-1,2,-3,4,-1,4,-3,4,-3,-2,4,4,3,-2}"
12a_1186,"{-1,2,-1,2,-3,2,-1,2,2,3,3,2,2}"
12a_1194,"{1,-2,1,2,-3,-3,2,-3,2,-3,2,-3,-3}"
12a_1205,"{-1,2,-1,-2,3,-2,3,-4,2,3,-4,-2,3,-2,3,3}"
12a_1206,"{-1,2,2,3,-4,3,2,-4,2,1,1,2,-3,4,2,-3}"
12a_1212,"{1,-2,1,-2,1,-2,1,-2,1,1,1,-2}"
12a_1220,"{1,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2}"
12a_1224,"{1,-2,-3,1,-3,2,2,-3,2,2,2,-3,2}"
12a_1226,"{1,1,1,-2,-2,-2,1,-2,-2,1,-2,-2}"
12a_1233,"{1,1,1,-2,1,1,1,1,1,-2,-2,-2}"
12a_1235,"{1,-2,1,-2,-2,1,1,1,1,-2,-2,-2}"
12a_1244,"{-1,2,3,-1,3,3,3,-2,-2,3,-2,3,-2}"
12a_1250,"{1,1,-2,-2,1,-2,1,-2,-2,1,1,-2}"
12a_1252,"{-1,2,2,-3,-1,-1,2,-1,2,2,3,3,2}"
12a_1257,"{1,-2,-3,1,2,2,-3,2,2,-3,2,-3,2}"
12a_1262,"{1,-2,-3,1,-3,2,2,-3,-3,-3,2,-3,2}"
12a_1282,"{-1,2,3,4,5,-1,-3,-4,5,4,-2,-2,-2,3,-2}"
12n_0016,"{-1,2,-1,2,3,3,2,2,3,-4,3,-4}"
12n_0017,"[{1,-2,1,-2,3,-4,-4,3,-2,-2,-3,4,-3,4},{-1,2,-1,2,3,-2,-2,-4,-3,-3,5,-4,5}]"
12n_0021,"{-1,2,3,-1,3,4,2,4,-3,4,-3,4}"
12n_0024,"[{-1,2,-3,-3,-2,1,-2,3,1,2,-1,2,2},{-1,2,-1,2,3,-2,-2,-4,3,3,3,-4}]"
12n_0029,"{-1,2,-1,2,-3,4,-3,4,-3,4,2,4,2,3}"
12n_0036,"{-1,2,-1,2,-3,4,-3,4,-3,-2,-2,-3}"
