name,gauss_notation
12a_0949,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 7, -6, 10, -11, 12, -5, 2, -8, 9, -10, 11, -12}"
12a_0967,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 4, -8, 11, -12, 7, -5, 10, -9, 2, -11, 12, -6}"
12a_1040,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -5, 2, -10, 11, -12, 9, -8, 7, -6, 12, -11}"
12a_1042,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 11, -5, 7, -12, 2, -11, 4, -8, 9, -10, 12, -6}"
12a_1043,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 11, -5, 7, -12, 2, -11, 4, -10, 9, -8, 12, -6}"
12a_1045,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 2, -6, 11, -5, 4, -12, 7, -8, 9, -10, 12, -11}"
12a_1088,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 2, -11, 12, -8, 4, -5, 7, -12, 9, -10, 11, -6}"
12a_1093,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 2, -3, 10, -11, 9, -12, 7, -5, 4, -10, 11, -8, 12, -6}"
12a_1111,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 7, -12, 9, -10, 2, -5, 11, -8, 12, -6}"
12a_1118,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 12, -10, 9, -8, 7, -6, 2, -5, 11, -12}"
12a_1162,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -11, 12, -5, 4, -3, 2, -12, 11, -6, 7, -8, 9, -10}"
12a_1171,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -5, 10, -11, 12, -6, 2, -3, 9, -8, 7, -12, 11, -10}"
12a_1178,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -11, 4, -5, 12, -6, 2, -3, 11, -8, 9, -10, 7, -12}"
12a_1213,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 9, -5, 10, -11, 12, -7, 2, -8, 4, -9, 6, -12, 11, -10}"
12a_1253,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -9, 2, -3, 10, -5, 6, -11, 12, -8, 9, -10, 4, -7, 11, -12}"
12n_0035,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -9, 10, -5, 6, -11, 7, -12, 9, -8, 12, -10, 11}"
12n_0064,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, -7, 8, 9, -10, 11, -6, 5, -9, 10, -11, -12, 7, -8, 12}"
12n_0079,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, -4, 5, 6, -9, 10, -11, 12, -7, 8, -12, 11, -10, 9}"
12n_0108,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -5, 4, -8, 9, -10, 11, -7, 6, -12, 8, -11, 10, -9, 12}"
12n_0139,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 4, -5, 9, -10, 8, -11, 12, -7, 10, -9, 6, -12, 11}"
12n_0152,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, -10, -4, 5, 6, -11, 8, -12, 10, -9, 12, -7, 11}"
12n_0172,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 4, -5, 6, -9, 11, -12, 8, -7, 12, -11, 10}"
12n_0192,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, 5, -4, -10, 11, -12, 6, -7, 8, -9, 10, -11, 12}"
12n_0206,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, -5, 4, 10, -11, 9, -6, 12, -10, 11, -8, 7, -12}"
12n_0227,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, -5, 4, 10, -8, 7, -11, 12, -10, 9, -6, 11, -12}"
12n_0246,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, 10, -11, 12, 4, -5, -6, 9, -8, 7, -12, 11, -10}"
12n_0261,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 11, -5, 4, -9, 10, -11, 6, -12, 8, -7, 12}"
12n_0290,"{1, -2, 3, -1, 4, 5, -6, -7, 2, -3, 7, -4, -8, 9, -5, 6, -10, 11, -12, 8, -9, 10, -11, 12}"
12n_0322,"{1, -2, 3, -1, -4, 5, 6, -7, 2, -3, 8, -6, 9, 4, -10, 11, -12, -8, 7, -9, -5, 12, -11, 10}"
12n_0354,"{1, -2, 3, -1, 4, -5, -6, 7, -8, -3, 2, -9, 10, -4, 11, 6, -12, 8, -7, 12, 9, -10, 5, -11}"
12n_0359,"{1, -2, 3, -1, -4, 5, 6, -7, 8, -3, 2, -9, 10, 4, -11, -6, 12, -10, 9, -8, 7, -12, -5, 11}"
12n_0391,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -4, 7, 11, -12, -6, 5, -10, 9, 12, -11, -8}"
12n_0453,"{1, -2, 3, -1, 4, 5, -6, -7, 2, -3, 8, -9, 10, 6, -11, -4, 12, -8, 7, 11, -5, -10, 9, -12}"
12n_0491,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -10, 11, -7, 4, -12, 8, -11, 6, -5, 10, -9, 12}"
12n_0522,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -10, 11, -7, 6, -5, 4, -12, 8, -9, 10, -11, 12}"
12n_0529,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, 9, -10, -8, 7, -11, 12, -4, 5, -12, -9, 10, 11, -6}"
12n_0537,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, 9, -5, 10, -11, 8, -12, 6, -10, 4, -9, 12, -7, 11}"
12n_0542,"{1, -2, 3, -1, 4, -5, -6, 7, -8, -3, 2, -9, 10, 8, -7, 11, -12, -10, 9, -4, 5, 12, -11, 6}"
12n_0547,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, 9, -10, 8, -11, 12, -7, 6, -5, 10, -9, 4, -12, 11}"
12n_0590,"{1, -2, 3, -1, -4, 5, -6, 7, -8, 9, 2, -3, -7, 6, -10, 11, -12, 4, -9, 8, -5, 10, -11, 12}"
12n_0641,"{1, -2, 3, -1, 4, -5, -6, 7, 8, -9, 10, -11, 2, -3, -7, 6, 12, -4, 11, -8, 9, -10, 5, -12}"
12n_0647,"{1, -2, 3, -1, -4, 5, 6, -7, 8, -9, -10, 11, 2, -3, 9, -6, -12, 4, -11, 10, -5, 12, 7, -8}"
12n_0663,"{1, -2, 3, -1, -4, 5, -6, 7, -8, 9, -5, 10, 2, -3, -7, 11, -12, 6, -10, 4, -9, 12, -11, 8}"
12n_0732,"{1, -2, -3, 4, 5, -1, 6, -7, 8, 3, -9, -5, 10, -11, 7, -12, 2, 9, -4, -8, 12, -6, 11, -10}"
12n_0744,"{1, -2, -3, 4, 5, -1, 6, 7, -8, 3, 9, -10, 11, -5, 12, -6, 2, -11, 10, -9, -4, 8, -7, -12}"
12n_0751,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, -8, 9, 4, -5, 10, -11, 12, -6, 7, 8, -9, -10, 11, -12}"
12n_0757,"{1, 2, -3, -4, 5, -1, 6, -7, -2, 3, 8, -9, 10, -5, 4, -11, 12, -8, 7, -6, 9, -12, 11, -10}"
12n_0762,"{1, -2, 3, -4, 5, -1, 6, 7, -8, -3, 2, -6, 9, -10, 4, -5, 11, -12, 10, 8, -7, -9, 12, -11}"
12n_0764,"{1, 2, -3, 4, -5, -1, 6, -7, 8, 3, -2, -9, 10, -6, 11, 5, -4, -12, 7, -10, 9, -8, 12, -11}"
12n_0800,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, 9, -10, -8, 7, -11, 12, -5, 2, -6, 11, 10, -9, -12}"
12n_0849,"{1, -2, 3, -4, 5, -1, 6, -7, -8, 9, -10, -3, 11, -5, 7, -12, 2, -11, 4, 8, -9, 10, 12, -6}"
