Name,Color List
11a_155,"[[1, 2, 1, 1, 3, 1, 1, 3, 2, 3, 1, 1, 2, 3], [1, 3, 1, 3, 2, 3, 2, 1, 1, 2, 1, 3, 1, 2], [1, 1, 1, 3, 1, 3, 2, 3, 2, 1, 1, 3, 2, 1], [2, 3, 2, 1, 1, 1, 3, 3, 1, 1, 2, 1, 1, 1]]"
11a_157,"[[3, 2, 2, 1, 1, 1, 3, 1, 1, 2, 2, 3]]"
11a_159,"[[1, 3, 3, 2, 1, 3, 2, 2, 3, 1, 2, 1]]"
11a_161,"[[2, 3, 1, 3, 2, 1, 3, 2, 2, 3, 1, 2]]"
11a_165,"[[3, 1, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2]]"
11a_171,"[[2, 2, 3, 2, 2, 2, 1, 3, 1, 1, 2, 2]]"
11a_173,"[[2, 3, 1, 1, 2, 2, 2, 1, 1, 3, 1, 2, 2, 3], [1, 1, 3, 2, 2, 3, 2, 3, 1, 1, 1, 1, 1, 2], [2, 3, 3, 2, 3, 1, 3, 3, 1, 3, 1, 2, 2, 1], [1, 3, 1, 3, 2, 3, 2, 1, 2, 3, 2, 1, 1, 1]]"
11a_175,"[[3, 1, 3, 2, 3, 1, 2, 2, 1, 1, 2, 3]]"
11a_176,"[[2, 1, 3, 2, 3, 1, 3, 2, 1, 1, 2, 2]]"
11a_178,"[[3, 1, 3, 3, 2, 1, 2, 2, 3, 3, 1, 2]]"
11a_179,"[[3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 3]]"
11a_181,"[[2, 3, 1, 1, 3, 3, 3, 2, 1, 3, 1, 1, 2, 3], [3, 2, 1, 1, 1, 3, 1, 1, 3, 2, 1, 1, 1, 2], [1, 1, 1, 1, 3, 2, 3, 2, 3, 1, 1, 1, 2, 1], [3, 1, 2, 2, 3, 2, 3, 1, 1, 1, 2, 2, 1, 1]]"
11a_184,"[[3, 1, 2, 1, 1, 3, 2, 3, 1, 1, 2, 3]]"
11a_187,"[[2, 2, 2, 3, 1, 2, 3, 1, 2, 2, 2, 2, 1, 2]]"
11a_194,"[[3, 1, 2, 2, 2, 2, 3, 1, 2, 2, 2, 3]]"
11a_196,"[[3, 2, 2, 2, 3, 1, 3, 1, 2, 1, 2, 3]]"
11a_199,"[[2, 2, 2, 2, 3, 1, 3, 1, 3, 2, 2, 2, 1, 2]]"
11a_201,"[[2, 3, 1, 3, 3, 1, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2]]"
11a_202,"[[3, 3, 3, 3, 2, 1, 2, 1, 3, 3, 3, 3, 1, 2]]"
11a_203,"[[3, 1, 2, 2, 3, 1, 2, 3, 1, 1, 2, 3]]"
11a_208,"[[3, 2, 1, 3, 2, 1, 3, 2, 2, 3, 1, 2]]"
11a_209,"[[3, 3, 3, 1, 3, 3, 2, 1, 2, 1, 2, 3, 2, 1, 2, 3]]"
11a_212,"[[1, 3, 3, 3, 2, 3, 2, 1, 1, 3, 3, 3, 1, 2]]"
