name,gauss_notation
8_17,"{-1, 2, -3, 4, -5, 1, -6, 3, -4, 7, -8, 5, -2, 6, -7, 8}"
9_13,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 5, -2, 3, -4, 1, -6, 9, -8, 7}"
9_14,"{1, -2, 3, -4, 5, -6, 7, -8, 4, -3, 2, -1, 8, -9, 6, -5, 9, -7}"
9_36,"{-1, 2, -3, 4, -5, 3, -6, 7, -8, 5, -4, 8, -9, 1, -2, 6, -7, 9}"
10_6,"{-1, 2, -3, 4, -5, 6, -7, 8, -9, 10, -2, 1, -10, 9, -4, 5, -6, 7, -8, 3}"
10_34,"{1, -2, 3, -4, 5, -1, 2, -5, 6, -7, 8, -9, 10, -3, 4, -10, 9, -8, 7, -6}"
10_113,"{-1, 2, -3, 4, -5, 6, -2, 7, -8, 1, -6, 9, -4, 10, -7, 8, -10, 3, -9, 5}"
10_135,"{1, -2, 3, -1, 4, -5, 6, -7, 5, 8, -9, -6, 7, -10, 2, -3, -8, 9, 10, -4}"
11a_107,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -10, 4, -7, 6, -5, 10, -11, 8, -9, 11}"
11a_137,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 3, -2, 9, -10, 6, -5, 4, -11, 8, -9, 10, -7, 11}"
11a_159,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -7, 6, -10, 11, -5, 4, -11, 10, -9, 8}"
11a_170,"{-1, 2, -3, 1, -4, 5, -6, 7, -2, 3, -8, 9, -5, 10, -7, 8, -11, 4, -10, 6, -9, 11}"
11a_176,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -2, 3, -10, 4, -11, 6, -7, 8, -5, 11, -9, 10}"
11a_202,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 3, -2, 8, -7, 4, -5, 6, -11, 10, -9, 11}"
11a_234,"{-1, 2, -3, 1, -4, 5, -6, 7, -8, 9, -10, 11, -2, 3, -11, 4, -5, 6, -7, 8, -9, 10}"
11a_296,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -2, 9, -10, 11, -7, 5, -4, 8, -11, 10, -9, 6}"
11a_347,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 9, -4, 5, -10, 11, -9, 3, -2, 8, -7, 6, -11, 10}"
11a_350,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 8, -2, 9, -10, 6, -11, 5, -8, 3, -9, 10, -7, 11}"
11n_16,"{-1, 2, -3, 1, -4, 5, -6, 3, -2, 4, 7, -8, 9, -10, -5, 6, 11, -7, 10, -9, 8, -11}"
11n_53,"{-1, 2, -3, 1, 4, -5, -2, 3, 6, -7, 8, -9, 5, -4, 10, -6, 11, -8, 7, -11, 9, -10}"
11n_147,"{-1, 2, -3, 1, 4, -5, 6, -7, 8, -4, 9, -10, -2, 3, 7, -11, 5, -9, 10, -6, 11, -8}"
12a_0025,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 11, -6, 5, -11, 10, -7, 12, -9, 8, -12}"
12a_0041,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -4, 5, -6, 9, -10, 11, -12, 7, -8, 12, -9, 10, -11}"
12a_0059,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -4, 5, -9, 10, -8, 11, -6, 12, -10, 9, -12, 7, -11}"
12a_0063,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -4, 5, -9, 7, -10, 11, -8, 9, -6, 12, -11, 10, -12}"
12a_0068,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -4, 9, -6, 10, -11, 12, -8, 7, -12, 11, -10, 5, -9}"
12a_0142,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -11, 5, -4, 11, -6, 12, -8, 9, -10, 7, -12}"
12a_0232,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 5, -6, 10, -9, 11, -12, 7, -8, 12, -11}"
12a_0271,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -6, 9, -4, 5, -9, 10, -11, 12, -8, 7, -10, 11, -12}"
12a_0317,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -4, 7, -8, 11, -12, 9, -6, 5, -10, 12, -11}"
12a_0322,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 7, -4, 10, -11, 12, -8, 9, -6, 5, -12, 11, -10}"
12a_0337,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -4, 11, -8, 7, -12, 5, -10, 9, -6, 12, -11}"
12a_0352,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -6, 9, -10, 11, -4, 5, -12, 10, -8, 7, -9, 12, -11}"
12a_0354,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -6, 11, -4, 12, -8, 7, -11, 5, -10, 9, -12}"
12a_0398,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 7, -4, 12, -10, 11, -6, 5, -12, 9, -8}"
12a_0420,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 7, -6, 8, -9, 10, -11, 5, -4, 12, -8, 9, -10, 11, -12}"
12a_0463,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -6, 7, -8, 9, -10, 11, -12, 5, -4, 12, -11, 10, -9}"
12a_0506,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -4, 11, -6, 12, -8, 7, -12, 9, -11, 5, -10}"
12a_0519,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -4, 5, -6, 11, -12, 7, -8, 9, -10, 12, -11}"
12a_0549,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 9, -4, 10, -11, 12, -8, 7, -6, 5, -12, 11, -10}"
12a_0589,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 12, -4, 5, -6, 9, -10, 11, -8, 7, -12}"
12a_0645,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 7, -10, 11, -8, 9, -4, 12, -6, 10, -11, 5, -12}"
12a_0709,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -4, 9, -10, 11, -3, 2, -8, 5, -12, 10, -11, 7, -6, 12, -9}"
12a_0760,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 11, -10, 12, -4, 5, -6, 9, -8, 7, -12}"
12a_0779,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 12, -8, 5, -4, 11, -10, 9, -12, 7, -6}"
12a_0845,"{1, -2, 3, -4, 5, -1, 2, -3, 6, -7, 8, -9, 10, -11, 4, -5, 12, -8, 7, -6, 11, -10, 9, -12}"
12a_0883,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -5, 10, -11, 12, -8, 7, -6, 2, -9, 4, -12, 11, -10}"
12a_0953,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, 8, -9, 10, -11, 7, -6, 12, -5, 4, -8, 11, -10, 9, -12}"
12a_1004,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, 8, -9, 10, -11, 12, -8, 7, -6, 9, -12, 4, -5, 11, -10}"
12a_1037,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 2, -5, 10, -11, 7, -6, 12, -10, 9, -8, 11, -12}"
12a_1082,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 2, -11, 12, -10, 4, -5, 9, -12, 11, -6, 7, -8}"
12a_1116,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 12, -10, 9, -6, 7, -8, 2, -5, 11, -12}"
12a_1120,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 11, -12, 4, -6, 7, -8, 9, -10, 2, -11, 12, -5}"
12a_1160,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -11, 12, -5, 4, -3, 2, -6, 9, -8, 7, -12, 11, -10}"
12a_1199,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -8, 9, -10, 4, -11, 12, -6, 7, -3, 8, -9, 10, -5, 11, -12}"
12a_1287,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -9, 10, -11, 12, -7, 6, -5, 4, -3, 2, -12, 11, -10, 9, -8}"
12n_0015,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, 7, -8, -5, 6, 9, -10, 11, -7, 8, -9, 12, -11, 10, -12}"
12n_0045,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -9, 10, -11, 6, -5, 7, -12, 9, -10, 12, -8, 11}"
12n_0055,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -9, 10, -5, 6, -11, 9, -10, 11, -12, 7, -8, 12}"
12n_0100,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 4, -5, 9, -10, 6, -11, 12, -7, 10, -9, 8, -12, 11}"
12n_0140,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, 4, -5, -9, 10, -8, 11, -12, 7, -10, 9, -6, 12, -11}"
12n_0168,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, -10, -4, 5, 6, -11, 12, -7, 8, -9, 10, -12, 11}"
12n_0196,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, 5, -4, 10, -11, 12, 6, -9, 8, -7, -10, 11, -12}"
12n_0207,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, 5, -4, -10, 11, -9, 6, -12, 10, -11, 8, -7, 12}"
12n_0223,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, -9, 10, -4, 5, -11, 9, -10, 11, 6, -12, 8, -7, 12}"
12n_0228,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, 5, -4, -10, 8, -7, 11, -12, 10, -9, 6, -11, 12}"
12n_0275,"{1, -2, 3, -1, -4, 5, -6, -3, 2, 7, -8, 6, -9, 10, -5, 8, -7, 4, -11, 12, -10, 9, -12, 11}"
12n_0287,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -6, -10, 11, 5, -9, 12, -8, -11, 10, 7, -12}"
12n_0296,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, -9, 10, 5, -6, 11, -8, 7, -11, -12, 9, -10, 12}"
12n_0302,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 7, -6, -11, 12, 5, -8, 10, 11, -12, -9}"
12n_0407,"{1, -2, 3, -1, -4, -5, 6, 7, 2, -3, -8, 9, -10, 4, -7, 8, -11, 12, -9, -6, 5, 10, -12, 11}"
12n_0410,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 5, -4, -10, 11, -12, -8, 7, -6, 9, 10, -11, 12}"
12n_0468,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, -8, 9, -10, 11, 7, -4, 5, -6, -12, 8, -9, 10, -11, 12}"
12n_0528,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, 9, -10, 8, -7, 11, -12, 4, -5, 12, -9, 10, -11, 6}"
12n_0688,"{1, -2, 3, -4, 5, -1, 2, -3, -6, 7, -8, 9, 4, -5, -10, 11, -12, 6, -7, 8, -9, 10, -11, 12}"
12n_0759,"{1, -2, -3, 4, 5, -1, 6, -7, 8, 3, -9, 10, -11, -5, 7, -12, 2, 11, -10, 9, -4, -8, 12, -6}"
12n_0779,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, -8, 9, -10, -11, 12, -5, 4, 10, -9, 8, 7, -6, 11, -12}"
12n_0858,"{1, -2, -3, 4, 5, -1, 6, 7, -8, 9, -4, 3, -10, 11, -7, -5, 2, 12, -11, 8, -9, 10, -12, -6}"
