Name,Color List
11a_353,"[[3, 1, 2, 2, 2, 2, 2, 3, 1, 2, 2, 3, 1, 3]]"
11a_354,"[[3, 3, 2, 2, 1, 1, 1, 1, 2, 3, 3, 3, 1, 1, 1, 1]]"
11a_355,"[[1, 3, 2, 1, 2, 3, 2, 1, 3, 2, 3, 1]]"
11a_360,"[[1, 3, 2, 3, 1, 2, 1, 3, 2, 1, 2, 2, 3, 1]]"
11a_361,"[[1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 1, 1, 1, 1, 3, 1]]"
11a_362,"[[2, 1, 3, 3, 2, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 2]]"
11a_365,"[[2, 1, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3, 1, 2]]"
11a_366,"[[2, 1, 3, 3, 3, 2, 1, 3, 3, 3, 1, 3, 3, 3, 3, 1], [3, 3, 3, 3, 3, 2, 1, 3, 2, 1, 3, 3, 3, 3, 1, 3], [2, 1, 3, 3, 3, 1, 2, 3, 2, 1, 1, 3, 3, 3, 1, 1], [1, 2, 3, 3, 3, 3, 3, 3, 2, 1, 2, 3, 3, 3, 1, 2]]"
11n_1,"[[1, 2, 3, 2, 3, 1, 2, 1, 1, 2, 3, 1]]"
11n_2,"[[2, 3, 1, 3, 1, 2, 2, 1, 3, 2, 3, 1]]"
11n_13,"[[3, 1, 2, 1, 3, 2, 3, 1, 2, 3, 1, 3]]"
11n_14,"[[3, 1, 2, 1, 2, 2, 1, 3, 2, 3, 1, 3]]"
11n_18,"[[3, 1, 2, 2, 1, 2, 2, 1, 3, 2, 3, 1]]"
11n_28,"[[1, 2, 3, 1, 2, 3, 1, 1, 3, 2, 3, 1]]"
11n_29,"[[1, 2, 1, 2, 3, 3, 2, 1, 3, 2, 3, 1]]"
