name,gauss_notation
11a_287,"{-1, 2, -3, 4, -5, 1, -6, 7, -8, 3, -2, 9, -7, 10, -4, 5, -11, 6, -9, 8, -10, 11}"
12a_0008,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 5, -6, 9, -10, 11, -12, 8, -7, 12, -9, 10, -11}"
12a_0110,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -11, 9, -8, 12, -6, 7, -12, 11, -10}"
12a_0125,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 5, -4, 9, -10, 8, -7, 11, -12, 10, -9, 12, -11}"
12a_0140,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -9, 10, -4, 11, -6, 12, -10, 9, -8, 7, -12, 5, -11}"
12a_0219,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 11, -6, 7, -8, 5, -11, 12, -9, 10, -12}"
12a_0226,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 5, -6, 11, -12, 7, -8, 12, -11, 10, -9}"
12a_0394,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 12, -4, 7, -8, 9, -6, 5, -10, 11, -12}"
12a_0585,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -10, 11, -4, 12, -6, 9, -8, 7, -12, 5, -11}"
12a_0593,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 9, -10, 11, -4, 12, -8, 7, -6, 10, -11, 5, -12}"
12a_0638,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 9, -6, 5, -4, 12, -10, 11, -8, 7, -12}"
12a_0657,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 9, -10, 11, -8, 12, -4, 10, -11, 5, -6, 7, -12}"
12a_1075,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 7, -6, 12, -5, 2, -10, 9, -8, 11, -12}"
12a_1121,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 11, -12, 4, -6, 9, -8, 7, -10, 2, -11, 12, -5}"
12a_1209,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -3, 8, -5, 9, -7, 10, -11, 12, -8, 4, -9, 6, -10, 11, -12}"
12n_0842,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -5, 9, -3, -10, 11, 4, -9, 2, -6, 12, -8, -11, 10, 7, -12}"
