name,gauss_notation
12a_0101,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -11, 9, -6, 12, -10, 11, -8, 7, -12}"
12a_0115,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -8, 7, -11, 12, -10, 9, -6, 11, -12}"
12a_0126,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -4, 5, -10, 11, -7, 12, -9, 10, -11, 8, -12}"
12a_0132,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -4, 5, -10, 8, -11, 12, -7, 10, -9, 11, -12}"
12a_0341,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -4, 5, -11, 7, -8, 12, -10, 9, -12, 11, -6}"
12a_0350,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -6, 9, -10, 5, -4, 11, -12, 7, -8, 12, -9, 10, -11}"
12a_0363,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -6, 11, -4, 5, -11, 12, -8, 9, -10, 7, -12}"
12a_0602,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -8, 11, -4, 12, -10, 9, -11, 5, -6, 7, -12}"
12a_0627,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -6, 7, -10, 11, -4, 5, -12, 9, -8, 12, -11}"
12a_0865,"{1, -2, 3, -4, 5, -1, 6, -3, 7, -8, 4, -9, 10, -11, 12, -6, 2, -7, 8, -5, 11, -10, 9, -12}"
12a_0983,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, 8, -9, 10, -11, 7, -6, 12, -10, 9, -5, 4, -8, 11, -12}"
