Name,Dihedral Linking Numbers
9_49,"[[[2/5, 2/5, -18/5], [2/5, -8/5, -8/5], [-18/5, -8/5, 2/5]], [[2/5, 2/5, -18/5], [2/5, -8/5, -8/5], [-18/5, -8/5, 2/5]], [[7/5, -18/5, 2/5], [-18/5, 2/5, -8/5], [2/5, -8/5, -8/5]], [[7/5, 2/5, -18/5], [2/5, -8/5, -8/5], [-18/5, -8/5, 2/5]], [[-8/5, -18/5, 2/5], [-18/5, 2/5, -8/5], [2/5, -8/5, -8/5]], [[7/5, -18/5, 2/5], [-18/5, 2/5, -8/5], [2/5, -8/5, -8/5]], [[2/5, -18/5, 2/5], [-18/5, 2/5, -8/5], [2/5, -8/5, -8/5]], [[7/5, -18/5, 2/5], [-18/5, 2/5, -8/5], [2/5, -8/5, -8/5]], [[7/5, 2/5, -18/5], [2/5, -8/5, -8/5], [-18/5, -8/5, 2/5]], [[7/5, 2/5, -18/5], [2/5, -8/5, -8/5], [-18/5, -8/5, 2/5]], [[2/5, -18/5, 2/5], [-18/5, 2/5, -8/5], [2/5, -8/5, -8/5]], [[-8/5, -18/5, 2/5], [-18/5, 2/5, -8/5], [2/5, -8/5, -8/5]]]"
10_3,"[[[-9, 6, -2], [6, -5, 2], [-2, 2, -1]], [[-9, 6, -2], [6, -5, 2], [-2, 2, -1]]]"
10_10,"[[[16, 2, -10], [2, 4, -4], [-10, -4, 10]], [[16, 2, -10], [2, 4, -4], [-10, -4, 10]]]"
10_18,"[[[-17, -6, 14], [-6, -2, 4], [14, 4, -12]], [[-17, -6, 14], [-6, -2, 4], [14, 4, -12]]]"
10_20,"[[[3, 2, -6], [2, -1, -2], [-6, -2, 3]], [[3, 2, -6], [2, -1, -2], [-6, -2, 3]]]"
10_21,"[[[3, -2, -2], [-2, 1, -2], [-2, -2, 1]], [[3, -2, -2], [-2, 1, -2], [-2, -2, 1]]]"
10_24,"[[[3, -2, -2], [-2, 1, -2], [-2, -2, 1]], [[3, -2, -2], [-2, 1, -2], [-2, -2, 1]]]"
10_25,"[[[3, 2, -6], [2, -1, -2], [-6, -2, 3]], [[3, 2, -6], [2, -1, -2], [-6, -2, 3]]]"
10_33,"[[[0, -6, 6], [-6, 3, 0], [6, 0, -3]], [[0, -6, 6], [-6, 3, 0], [6, 0, -3]]]"
10_40,"[[[25, 6, -18], [6, 5, -6], [-18, -6, 17]], [[25, 6, -18], [6, 5, -6], [-18, -6, 17]]]"
10_56,"[[[-4, -2, 2], [-2, -1, 0], [2, 0, -3]], [[-4, -2, 2], [-2, -1, 0], [2, 0, -3]]]"
10_58,"[[[0, 4, -4], [4, -2, 0], [-4, 0, 2]], [[0, 4, -4], [4, -2, 0], [-4, 0, 2]]]"
10_59,"[[[0, 0, 0], [0, -1, 0], [0, 0, -1]], [[0, 0, 0], [0, -1, 0], [0, 0, -1]]]"
10_60,"[[[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]]]"
10_62,"[[[-4, 2, 2], [2, -1, 2], [2, 2, -1]], [[-4, 2, 2], [2, -1, 2], [2, 2, -1]]]"
10_66,"[[[15, -10, -2], [-10, 7, -6], [-2, -6, 3]], [[15, -10, -2], [-10, 7, -6], [-2, -6, 3]]]"
10_81,"[[[0, -2, 2], [-2, 1, 0], [2, 0, -1]], [[0, -2, 2], [-2, 1, 0], [2, 0, -1]]]"
10_86,"[[[-8, -6, 10], [-6, 1, 2], [10, 2, -7]], [[-8, -6, 10], [-6, 1, 2], [10, 2, -7]]]"
10_100,"[[[-69/11, 50/11, -10/11], [50/11, -23/11, 20/11], [-10/11, 20/11, 7/11]], [[-69/11, -10/11, 50/11], [-10/11, 7/11, 20/11], [50/11, 20/11, -23/11]]]"
10_101,"[[[-2/11, 30/11, -62/11], [30/11, -43/11, -16/11], [-62/11, -16/11, 3/11]], [[-2/11, -62/11, 30/11], [-62/11, 3/11, -16/11], [30/11, -16/11, -43/11]]]"
10_103,"[[[-43/5, 42/5, -18/5], [42/5, -23/5, 12/5], [-18/5, 12/5, 7/5]], [[-43/5, 42/5, -18/5], [42/5, -23/5, 12/5], [-18/5, 12/5, 7/5]], [[-43/5, 42/5, -18/5], [42/5, -23/5, 12/5], [-18/5, 12/5, 7/5]], [[-28/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[117/5, -98/5, 42/5], [-98/5, 87/5, -28/5], [42/5, -28/5, 17/5]], [[-28/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[-28/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[-43/5, 42/5, -18/5], [42/5, -23/5, 12/5], [-18/5, 12/5, 7/5]], [[-28/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[-28/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[-28/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[117/5, 42/5, -98/5], [42/5, 17/5, -28/5], [-98/5, -28/5, 87/5]]]"
10_106,"[[[24, -18, 6], [-18, 14, -6], [6, -6, 2]], [[24, -18, 6], [-18, 14, -6], [6, -6, 2]]]"
10_109,"[[[0, 4, -4], [4, -2, 0], [-4, 0, 2]], [[0, 4, -4], [4, -2, 0], [-4, 0, 2]]]"
10_116,"[[[-68/11, 30/11, 26/11], [30/11, -32/11, 28/11], [26/11, 28/11, -30/11]], [[-68/11, 30/11, 26/11], [30/11, -32/11, 28/11], [26/11, 28/11, -30/11]]]"
10_120,"[[[9/11, -14/11, -18/11], [-14/11, -21/11, -16/11], [-18/11, -16/11, -19/11]], [[9/11, -14/11, -18/11], [-14/11, -21/11, -16/11], [-18/11, -16/11, -19/11]]]"
10_121,"[[[-107/19, 106/19, -62/19], [106/19, -94/19, 22/19], [-62/19, 22/19, -10/19]], [[-107/19, -62/19, 106/19], [-62/19, -10/19, 22/19], [106/19, 22/19, -94/19]]]"
10_122,"[[[0, 4, -4], [4, -1, 0], [-4, 0, 3]], [[0, -4, 4], [-4, 3, 0], [4, 0, -1]]]"
10_129,"[[[-1, -2, 2], [-2, 1, 0], [2, 0, -1]], [[-1, -2, 2], [-2, 1, 0], [2, 0, -1]]]"
10_132,"[[[18, 6, -14], [6, 3, -4], [-14, -4, 13]], [[18, 6, -14], [6, 3, -4], [-14, -4, 13]]]"
10_136,"[[[[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]]], [[[0, 4, -4], [4, -1, 0], [-4, 0, 3]], [[0, 4, -4], [4, -1, 0], [-4, 0, 3]]]]"
10_137,"[[[0, 0, 0], [0, -1, 0], [0, 0, -1]], [[0, 0, 0], [0, -1, 0], [0, 0, -1]]]"
10_138,"[[[0, 4, -4], [4, -3, 0], [-4, 0, 1]], [[0, 4, -4], [4, -3, 0], [-4, 0, 1]]]"
10_142,"[[[15, 2, -14], [2, 1, -6], [-14, -6, 9]], [[15, 2, -14], [2, 1, -6], [-14, -6, 9]]]"
10_155,"[[[3/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[3/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[28/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[28/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[28/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[28/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]]]"
10_156,"[[[20, 10, -18], [10, 1, -4], [-18, -4, 15]], [[20, 10, -18], [10, 1, -4], [-18, -4, 15]]]"
10_158,"[[[40/11, 30/11, -50/11], [30/11, -5/11, -10/11], [-50/11, -10/11, 35/11]], [[40/11, 30/11, -50/11], [30/11, -5/11, -10/11], [-50/11, -10/11, 35/11]]]"
10_161,"[[[9/11, -14/11, -18/11], [-14/11, -21/11, -16/11], [-18/11, -16/11, -19/11]], [[9/11, -18/11, -14/11], [-18/11, -19/11, -16/11], [-14/11, -16/11, -21/11]]]"
10_162,"[[[-60/11, -2/11, 54/11], [-2/11, -3/11, 26/11], [54/11, 26/11, -31/11]], [[-60/11, -2/11, 54/11], [-2/11, -3/11, 26/11], [54/11, 26/11, -31/11]]]"
10_164,"[[[-29/11, 14/11, 6/11], [14/11, -6/11, 10/11], [6/11, 10/11, -2/11]], [[-29/11, 14/11, 6/11], [14/11, -6/11, 10/11], [6/11, 10/11, -2/11]]]"
11a_3,"[[[-3, 4, 0], [4, -2, 2], [0, 2, 0]], [[-3, 4, 0], [4, -2, 2], [0, 2, 0]]]"
11a_5,"[[[0, 0, 0], [0, 1, 0], [0, 0, 1]], [[0, 0, 0], [0, 1, 0], [0, 0, 1]]]"
11a_6,"[[[0, 4, -4], [4, -3, 0], [-4, 0, 1]], [[0, 4, -4], [4, -3, 0], [-4, 0, 1]]]"
11a_7,"[[[-3, 0, 4], [0, 0, 2], [4, 2, -2]], [[-3, 0, 4], [0, 0, 2], [4, 2, -2]]]"
11a_9,"[[[3, 0, -4], [0, 1, -2], [-4, -2, 3]], [[3, 0, -4], [0, 1, -2], [-4, -2, 3]]]"
11a_16,"[[[9, 6, -10], [6, -1, -2], [-10, -2, 7]], [[9, 6, -10], [6, -1, -2], [-10, -2, 7]]]"
11a_19,"[[[20, -6, -6], [-6, 8, -6], [-6, -6, 8]], [[20, -6, -6], [-6, 8, -6], [-6, -6, 8]]]"
11a_21,"[[[2, -6, 2], [-6, 3, -2], [2, -2, -1]], [[2, -6, 2], [-6, 3, -2], [2, -2, -1]]]"
11a_25,"[[[20, -6, -6], [-6, 8, -6], [-6, -6, 8]], [[20, -6, -6], [-6, 8, -6], [-6, -6, 8]]]"
11a_29,"[[[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]]]"
11a_31,"[[[2, -6, 2], [-6, 2, -2], [2, -2, -2]], [[2, -6, 2], [-6, 2, -2], [2, -2, -2]]]"
11a_33,"[[[9, 6, -10], [6, 0, -2], [-10, -2, 8]], [[9, 6, -10], [6, 0, -2], [-10, -2, 8]]]"
11a_41,"[[[12, -2, -6], [-2, 3, -4], [-6, -4, 5]], [[12, -2, -6], [-2, 3, -4], [-6, -4, 5]]]"
11a_43,"[[[15, -2, -10], [-2, 2, -6], [-10, -6, 6]], [[15, -2, -10], [-2, 2, -6], [-10, -6, 6]]]"
11a_49,"[[[3, 0, -4], [0, -1, -2], [-4, -2, 1]], [[3, 0, -4], [0, -1, -2], [-4, -2, 1]]]"
11a_51,"[[[0, 4, -4], [4, 0, 0], [-4, 0, 4]], [[0, 4, -4], [4, 0, 0], [-4, 0, 4]]]"
11a_60,"[[[3, -4, 0], [-4, 1, -2], [0, -2, -1]], [[3, -4, 0], [-4, 1, -2], [0, -2, -1]]]"
11a_62,"[[[-3, 0, 4], [0, 2, 2], [4, 2, 0]], [[-3, 0, 4], [0, 2, 2], [4, 2, 0]]]"
11a_67,"[[[1, 0, 0], [0, 1, 0], [0, 0, 1]], [[1, 0, 0], [0, 1, 0], [0, 0, 1]]]"
11a_76,"[[[9, 6, -10], [6, 0, -2], [-10, -2, 8]], [[9, 6, -10], [6, 0, -2], [-10, -2, 8]]]"
11a_82,"[[[15, 2, -10], [2, 4, -4], [-10, -4, 10]], [[15, 2, -10], [2, 4, -4], [-10, -4, 10]]]"
11a_99,"[[[321/31, 66/31, -242/31], [66/31, 55/31, -88/31], [-242/31, -88/31, 209/31]], [[321/31, -242/31, 66/31], [-242/31, 209/31, -88/31], [66/31, -88/31, 55/31]]]"
11a_104,"[[[-40/3, -10/3, 10], [-10/3, -5/3, 10/3], [10, 10/3, -25/3]], [[-40/3, -10/3, 10], [-10/3, -5/3, 10/3], [10, 10/3, -25/3]]]"
11a_112,"[[[-40/11, -30/11, 50/11], [-30/11, 16/11, 10/11], [50/11, 10/11, -24/11]], [[-40/11, -30/11, 50/11], [-30/11, 16/11, 10/11], [50/11, 10/11, -24/11]]]"
11a_124,"[[[50, 10, -38], [10, 5, -14], [-38, -14, 29]], [[50, 10, -38], [10, 5, -14], [-38, -14, 29]]]"
11a_125,"[[[22, -10, -2], [-10, 10, -6], [-2, -6, 6]], [[22, -10, -2], [-10, 10, -6], [-2, -6, 6]]]"
11a_126,"[[[-44, -14, 34], [-14, -3, 10], [34, 10, -27]], [[-44, -14, 34], [-14, -3, 10], [34, 10, -27]]]"
11a_132,"[[[1, -2, 2], [-2, 0, 0], [2, 0, -2]], [[1, 2, -2], [2, -2, 0], [-2, 0, 0]]]"
11a_140,"[[[12, -6, -2], [-6, 5, -4], [-2, -4, 3]], [[12, -6, -2], [-6, 5, -4], [-2, -4, 3]]]"
11a_148,"[[[53/31, -174/31, 70/31], [-174/31, 77/31, -52/31], [70/31, -52/31, -45/31]], [[53/31, -174/31, 70/31], [-174/31, 77/31, -52/31], [70/31, -52/31, -45/31]]]"
11a_150,"[[[-2, 6, -2], [6, -2, 2], [-2, 2, 2]], [[-2, 6, -2], [6, -2, 2], [-2, 2, 2]]]"
11a_157,"[[[1, 2, -2], [2, 1, 0], [-2, 0, 3]], [[1, 2, -2], [2, 1, 0], [-2, 0, 3]]]"
11a_160,"[[[417, -338, 130], [-338, 273, -104], [130, -104, 39]], [[417, 130, -338], [130, 39, -104], [-338, -104, 273]]]"
11a_168,"[[[159, -130, 50], [-130, 105, -40], [50, -40, 15]], [[159, -130, 50], [-130, 105, -40], [50, -40, 15]]]"
11a_170,"[[[427/19, 158/19, -362/19], [158/19, 23/19, -102/19], [-362/19, -102/19, 283/19]], [[427/19, -362/19, 158/19], [-362/19, 283/19, -102/19], [158/19, -102/19, 23/19]]]"
11a_173,"[[[-19, -10, 18], [-10, 0, 4], [18, 4, -14]], [[-19, -10, 18], [-10, 0, 4], [18, 4, -14]]]"
11a_175,"[[[36, 6, -26], [6, 7, -10], [-26, -10, 23]], [[36, 6, -26], [6, 7, -10], [-26, -10, 23]]]"
11a_183,"[[[-3, 6, -2], [6, -3, 2], [-2, 2, 1]], [[-3, 6, -2], [6, -3, 2], [-2, 2, 1]]]"
11a_186,"[[[-29, -10, 22], [-10, -5, 6], [22, 6, -21]], [[-29, -10, 22], [-10, -5, 6], [22, 6, -21]]]"
11a_190,"[[[28, 6, -22], [6, 4, -8], [-22, -8, 18]], [[28, 6, -22], [6, 4, -8], [-22, -8, 18]]]"
11a_193,"[[[-3, 2, 2], [2, -1, 2], [2, 2, -1]], [[-3, 2, 2], [2, -1, 2], [2, 2, -1]]]"
11a_198,"[[[50/3, 2/3, -10], [2/3, 10/3, -14/3], [-10, -14/3, 26/3]], [[50/3, 2/3, -10], [2/3, 10/3, -14/3], [-10, -14/3, 26/3]]]"
11a_200,"[[[-29/3, -14/3, 6], [-14/3, -7/3, 2/3], [6, 2/3, -23/3]], [[-29/3, -14/3, 6], [-14/3, -7/3, 2/3], [6, 2/3, -23/3]]]"
11a_207,"[[[-3, 6, -2], [6, -2, 2], [-2, 2, 2]], [[-3, 6, -2], [6, -2, 2], [-2, 2, 2]]]"
11a_208,"[[[-3, 2, 2], [2, 0, 2], [2, 2, 0]], [[-3, 2, 2], [2, 0, 2], [2, 2, 0]]]"
11a_213,"[[[-6, -2, 2], [-2, -2, 0], [2, 0, -4]], [[-6, -2, 2], [-2, -2, 0], [2, 0, -4]]]"
11a_220,"[[[-5, 6, -6], [6, -6, 0], [-6, 0, 0]], [[-5, 6, -6], [6, -6, 0], [-6, 0, 0]]]"
11a_223,"[[[25, 2, -18], [2, 4, -8], [-18, -8, 14]], [[25, 2, -18], [2, 4, -8], [-18, -8, 14]]]"
11a_238,"[[[-21, -6, 14], [-6, -5, 4], [14, 4, -15]], [[-21, -6, 14], [-6, -5, 4], [14, 4, -15]]]"
11a_239,"[[[0, 4, -4], [4, -3, 0], [-4, 0, 1]], [[0, -4, 4], [-4, 1, 0], [4, 0, -3]]]"
11a_241,"[[[7, -6, -2], [-6, 3, -4], [-2, -4, 1]], [[7, -6, -2], [-6, 3, -4], [-2, -4, 1]]]"
11a_245,"[[[6, -2, -6], [-2, 1, -4], [-6, -4, 3]], [[6, -2, -6], [-2, 1, -4], [-6, -4, 3]]]"
11a_250,"[[[6, 2, -6], [2, 0, -2], [-6, -2, 4]], [[6, 2, -6], [2, 0, -2], [-6, -2, 4]]]"
11a_258,"[[[-7, 6, -2], [6, -5, 2], [-2, 2, -1]], [[-7, 6, -2], [6, -5, 2], [-2, 2, -1]]]"
11a_264,"[[[-20, 18, -10], [18, -14, 4], [-10, 4, 0]], [[-20, 18, -10], [18, -14, 4], [-10, 4, 0]]]"
11a_274,"[[[-16/3, -10/3, 6], [-10/3, 4/3, 4/3], [6, 4/3, -10/3]], [[-16/3, -10/3, 6], [-10/3, 4/3, 4/3], [6, 4/3, -10/3]]]"
11a_277,"[[[49/11, 2/11, -54/11], [2/11, 14/11, -26/11], [-54/11, -26/11, 42/11]], [[49/11, 2/11, -54/11], [2/11, 14/11, -26/11], [-54/11, -26/11, 42/11]]]"
11a_280,"[[[-40/11, -30/11, 50/11], [-30/11, 16/11, 10/11], [50/11, 10/11, -24/11]], [[-40/11, -30/11, 50/11], [-30/11, 16/11, 10/11], [50/11, 10/11, -24/11]]]"
11a_281,"[[[228/31, -118/31, -58/31], [-118/31, 147/31, -88/31], [-58/31, -88/31, 117/31]], [[228/31, -58/31, -118/31], [-58/31, 117/31, -88/31], [-118/31, -88/31, 147/31]]]"
11a_288,"[[[44/29, 110/29, -190/29], [110/29, -15/29, -40/29], [-190/29, -40/29, 135/29]], [[44/29, 110/29, -190/29], [110/29, -15/29, -40/29], [-190/29, -40/29, 135/29]]]"
11a_289,"[[[29/11, -14/11, -6/11], [-14/11, 17/11, -10/11], [-6/11, -10/11, 13/11]], [[29/11, -14/11, -6/11], [-14/11, 17/11, -10/11], [-6/11, -10/11, 13/11]]]"
11a_297,"[[[15/11, 58/11, -38/11], [58/11, -28/11, 10/11], [-38/11, 10/11, 20/11]], [[15/11, 58/11, -38/11], [58/11, -28/11, 10/11], [-38/11, 10/11, 20/11]], [[3, -6, 6], [-6, 4, 0], [6, 0, -2]], [[3, 6, -6], [6, -2, 0], [-6, 0, 4]], [[-1, 2, -2], [2, 0, 0], [-2, 0, 2]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[-1, -2, 2], [-2, 2, 0], [2, 0, 0]], [[3, -6, 6], [-6, 4, 0], [6, 0, -2]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[3, 6, -6], [6, -2, 0], [-6, 0, 4]], [[-1, -2, 2], [-2, 2, 0], [2, 0, 0]], [[-1, -2, 2], [-2, 2, 0], [2, 0, 0]]]"
11a_305,"[[[-164/29, 86/29, 54/29], [86/29, -84/29, 70/29], [54/29, 70/29, -68/29]], [[-164/29, 86/29, 54/29], [86/29, -84/29, 70/29], [54/29, 70/29, -68/29]]]"
11a_306,"[[[-3, -2, 6], [-2, 2, 2], [6, 2, -2]], [[-3, -2, 6], [-2, 2, 2], [6, 2, -2]]]"
11a_317,"[[[18/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[18/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[38/5, -42/5, 38/5], [-42/5, 28/5, -2/5], [38/5, -2/5, -12/5]], [[8/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[8/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[38/5, 38/5, -42/5], [38/5, -12/5, -2/5], [-42/5, -2/5, 28/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[8/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[8/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]]]"
11a_318,"[[[10, -10, 2], [-10, 5, -4], [2, -4, -1]], [[10, -10, 2], [-10, 5, -4], [2, -4, -1]]]"
11a_325,"[[[-49/11, 42/11, 10/11], [42/11, -25/11, 26/11], [10/11, 26/11, -9/11]], [[-49/11, 42/11, 10/11], [42/11, -25/11, 26/11], [10/11, 26/11, -9/11]]]"
11a_329,"[[[20/31, -66/31, -6/31], [-66/31, -55/31, -36/31], [-6/31, -36/31, -85/31]], [[20/31, -66/31, -6/31], [-66/31, -55/31, -36/31], [-6/31, -36/31, -85/31]]]"
11a_331,"[[[-71/11, 54/11, -2/11], [54/11, -42/11, 26/11], [-2/11, 26/11, -14/11]], [[-71/11, 54/11, -2/11], [54/11, -42/11, 26/11], [-2/11, 26/11, -14/11]]]"
11a_333,"[[[-20, 18, -6], [18, -13, 6], [-6, 6, -1]], [[-20, 18, -6], [18, -13, 6], [-6, 6, -1]]]"
11a_335,"[[[6, -2, -6], [-2, 1, -4], [-6, -4, 3]], [[6, -2, -6], [-2, 1, -4], [-6, -4, 3]]]"
11a_339,"[[[6, -6, -2], [-6, 3, -4], [-2, -4, 1]], [[6, -6, -2], [-6, 3, -4], [-2, -4, 1]]]"
11a_348,"[[[-1, 2, -2], [2, -3, 0], [-2, 0, -1]], [[-1, -2, 2], [-2, -1, 0], [2, 0, -3]]]"
11a_349,"[[[-1, 2, -2], [2, -3, 0], [-2, 0, -1]], [[-1, -2, 2], [-2, -1, 0], [2, 0, -3]]]"
11a_350,"[[[12/11, 62/11, -90/11], [62/11, -17/11, -14/11], [-90/11, -14/11, 59/11]], [[12/11, 62/11, -90/11], [62/11, -17/11, -14/11], [-90/11, -14/11, 59/11]]]"
11a_351,"[[[12/41, 122/41, -210/41], [122/41, -17/41, -44/41], [-210/41, -44/41, 149/41]], [[12/41, 122/41, -210/41], [122/41, -17/41, -44/41], [-210/41, -44/41, 149/41]]]"
11a_352,"[[[-148, 122, -50], [122, -98, 36], [-50, 36, -12]], [[-148, -50, 122], [-50, -12, 36], [122, 36, -98]]]"
11a_354,"[[[18, 6, -18], [6, -1, -6], [-18, -6, 11]], [[18, 6, -18], [6, -1, -6], [-18, -6, 11]]]"
11a_355,"[[[6, -6, -2], [-6, 2, -4], [-2, -4, 0]], [[6, -6, -2], [-6, 2, -4], [-2, -4, 0]]]"
11a_363,"[[[-13, 6, -2], [6, -8, 2], [-2, 2, -4]], [[-13, 6, -2], [6, -8, 2], [-2, 2, -4]]]"
11a_364,"[[[6, -2, -6], [-2, 0, -4], [-6, -4, 2]], [[6, -2, -6], [-2, 0, -4], [-6, -4, 2]]]"
11n_9,"[[[3, 0, -4], [0, -1, -2], [-4, -2, 1]], [[3, 0, -4], [0, -1, -2], [-4, -2, 1]]]"
11n_10,"[[[-2, 4, 0], [4, 0, 2], [0, 2, 2]], [[-2, 4, 0], [4, 0, 2], [0, 2, 2]]]"
11n_11,"[[[4, 0, -4], [0, 1, -2], [-4, -2, 3]], [[4, 0, -4], [0, 1, -2], [-4, -2, 3]]]"
11n_13,"[[[3, -4, 0], [-4, 1, -2], [0, -2, -1]], [[3, -4, 0], [-4, 1, -2], [0, -2, -1]]]"
11n_14,"[[[-2, 0, 4], [0, 2, 2], [4, 2, 0]], [[-2, 0, 4], [0, 2, 2], [4, 2, 0]]]"
11n_15,"[[[3, -4, 0], [-4, 3, -2], [0, -2, 1]], [[3, -4, 0], [-4, 3, -2], [0, -2, 1]]]"
11n_19,"[[[-3, 0, 4], [0, 0, 2], [4, 2, -2]], [[-3, 0, 4], [0, 0, 2], [4, 2, -2]]]"
11n_22,"[[[12, -10, 2], [-10, 7, -4], [2, -4, 1]], [[12, -10, 2], [-10, 7, -4], [2, -4, 1]]]"
