Name,Dihedral Linking Numbers
12a_0313,"[[[33/5, -34/5], [-34/5, 7/5]]]"
12a_0319,"[[[10, -10], [-10, 0]]]"
12a_0321,"[[[4, -6], [-6, 0]]]"
12a_0325,"[[[-12/5, 6/5], [6/5, 2/5]]]"
12a_0329,"[[[-3, 0], [0, -3]]]"
12a_0331,"[[[-86/11, 54/11], [54/11, 6/11]]]"
12a_0332,"[[[-32/3, 22/3], [22/3, -2/3]], [['x', 'x'], ['x', 'x']], [[-82/9, 50/9], [50/9, 2/9]], [[-32/3, 22/3], [22/3, -2/3]]]"
12a_0334,"[[[-118/11, 70/11], [70/11, -24/11]]]"
12a_0336,"[[[22/5, -26/5], [-26/5, -2/5]]]"
12a_0342,"[[[12, -6], [-6, 3]]]"
12a_0345,"[[[13, -10], [-10, 1]]]"
12a_0346,"[[[70/11, -46/11], [-46/11, 23/11]]]"
12a_0347,"[[[82/17, -58/17], [-58/17, 12/17]]]"
12a_0348,"[[[-20, 10], [10, -4]]]"
12a_0358,"[[[62/19, -50/19], [-50/19, 6/19]]]"
12a_0360,"[[[-4, 2], [2, -1]]]"
12a_0362,"[[[-43/5, 34/5], [34/5, -2/5]]]"
12a_0373,"[[[2, -4], [-4, -2]]]"
12a_0374,"[[[0, 0], [0, 0]]]"
12a_0375,"[[[0, 0], [0, 3]]]"
12a_0376,"[[[0, 0], [0, 2]]]"
12a_0377,"[[[-1, 0], [0, 0]]]"
12a_0386,"[[[-26/3, 22/3], [22/3, -2/3]], [[-26/3, 22/3], [22/3, -2/3]], [[-34/3, 26/3], [26/3, -4/3]], [[-35/3, 22/3], [22/3, -2/3]]]"
12a_0389,"[[[-15, 8], [8, -2]]]"
12a_0390,"[[[-1, 0], [0, -1]]]"
12a_0392,"[[[34, -20], [-20, 6]]]"
12a_0393,"[[[5, -6], [-6, 0]]]"
12a_0395,"[[[-7, 6], [6, -1]]]"
12a_0396,"[[[6, -4], [-4, 1]], [[0, 0], [0, -1]], [[10, -6], [-6, 2]], [[6, -4], [-4, 1]]]"
12a_0401,"[[[78/11, -50/11], [-50/11, 14/11]]]"
12a_0404,"[[[-9, 6], [6, -2]]]"
12a_0408,"[[[27/5, -26/5], [-26/5, -2/5]]]"
12a_0409,"[[[27/5, -26/5], [-26/5, -2/5]]]"
12a_0411,"[[[-28/5, 34/5], [34/5, -2/5]]]"
12a_0413,"[[['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[74/21, -58/21], [-58/21, 8/21]], [[13/3, -14/3], [-14/3, 4/3]]]"
12a_0414,"[[[-62/5, 26/5], [26/5, -23/5]]]"
12a_0415,"[[[-23/5, 14/5], [14/5, -7/5]]]"
12a_0416,"[[[-5, 2], [2, -2]]]"
12a_0419,"[[[-5, 2], [2, -2]]]"
12a_0420,"[[[11, -10], [-10, 0]]]"
12a_0422,"[[[0, 2], [2, 1]]]"
12a_0425,"[[[5, -2], [-2, 2]]]"
12a_0426,"[[[-4, 9/2], [9/2, -9/4]]]"
12a_0427,"[[[3, -2], [-2, 1]], [[-3, 2], [2, -1]], [[0, 0], [0, 0]], [[0, 0], [0, 0]]]"
12a_0428,"[[[4, -4], [-4, 2]]]"
12a_0429,"[[[4, -4], [-4, 1]]]"
12a_0433,"[[[7, -6], [-6, 0]], [[7, -6], [-6, 0]], [[2, -4], [-4, -1]], [[8, -8], [-8, 1]]]"
12a_0434,"[[[-14, 10], [10, -4]]]"
12a_0435,"[[[-2, 4], [4, -2]], [[0, 0], [0, 0]], [[2, -4], [-4, 2]], [[0, 0], [0, 0]]]"
12a_0439,"[[[-23/5, 14/5], [14/5, -7/5]]]"
12a_0444,"[[[2, -4], [-4, -1]]]"
12a_0445,"[[[0, 0], [0, 1]]]"
12a_0446,"[[[3, -4], [-4, 1]]]"
12a_0448,"[[[-19, 10], [10, -6]]]"
12a_0450,"[[[-57, 30], [30, -12]]]"
12a_0451,"[[[-13, 6], [6, -4]]]"
12a_0456,"[[[-5, 2], [2, -1]]]"
12a_0459,"[[[47, -22], [-22, 14]]]"
12a_0463,"[[[5, -4], [-4, 2]]]"
12a_0464,"[[[6, -2], [-2, 2]]]"
12a_0472,"[[[-4, 9/2], [9/2, 7/4]]]"
12a_0475,"[[[3, -4], [-4, 1]]]"
12a_0482,"[[[-10, 6], [6, -3]]]"
12a_0485,"[[[-3, 2], [2, 0]]]"
12a_0486,"[[[2, -2], [-2, 1]]]"
12a_0490,"[[[-4, -2], [-2, -4]]]"
12a_0491,"[[[-82/5, 46/5], [46/5, -18/5]]]"
12a_0493,"[[[-17/3, 10/3], [10/3, -5/3]], [['x', 'x'], ['x', 'x']], [[-23/3, 10/3], [10/3, -5/3]], [[74/3, -34/3], [-34/3, 17/3]]]"
12a_0494,"[[[-94/7, 54/7], [54/7, -20/7]]]"
12a_0496,"[[[-2, 2], [2, -2]]]"
12a_0498,"[[[-13, 6], [6, -4]]]"
12a_0503,"[[[-62/3, 34/3], [34/3, -17/3]], [['x', 'x'], ['x', 'x']], [[-62/3, 34/3], [34/3, -17/3]], [[-62/3, 34/3], [34/3, -17/3]]]"
12a_0504,"[[[-73/5, 34/5], [34/5, -32/5]]]"
12a_0505,"[[[-79/7, 50/7], [50/7, -11/7]]]"
12a_0508,"[[[-1, -2], [-2, -2]]]"
12a_0509,"[[[2, -2], [-2, 0]]]"
12a_0515,"[[[82/5, -46/5], [-46/5, 18/5]]]"
12a_0519,"[[[-16, 6], [6, -6]]]"
12a_0523,"[[[2, -2], [-2, 1]]]"
12a_0524,"[[[-76/7, 38/7], [38/7, -26/7]]]"
12a_0525,"[[[-66/5, 38/5], [38/5, -9/5]]]"
12a_0528,"[[[-1, 2], [2, 0]]]"
12a_0529,"[[[84/13, -42/13], [-42/13, 34/13]]]"
12a_0540,"[[[-8, 2], [2, -4]]]"
12a_0541,"[[[-13, 6], [6, -5]]]"
12a_0542,"[[[-46/13, 10/13], [10/13, -31/13]]]"
12a_0546,"[[[14, -8], [-8, 3]]]"
12a_0549,"[[[7, -6], [-6, 2]]]"
12a_0554,"[[[-31/3, 14/3], [14/3, -4/3]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[-8, 6], [6, -2]], [[-10, 6], [6, -2]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[-10, 6], [6, -2]], [[-25/3, 14/3], [14/3, -4/3]], [['x', 'x'], ['x', 'x']], [[-28/3, 14/3], [14/3, -4/3]], [[-10, 6], [6, -2]]]"
12a_0561,"[[[3, -6], [-6, 0]]]"
12a_0562,"[[[-76/11, 38/11], [38/11, -30/11]]]"
12a_0563,"[[[-52/9, 26/9], [26/9, -40/9]], [[-14/3, -2/3], [-2/3, -8/3]], [[-16/3, 2/3], [2/3, -10/3]], [['x', 'x'], ['x', 'x']]]"
12a_0564,"[[[-60/11, 30/11], [30/11, -37/11]]]"
12a_0567,"[[[70/11, -46/11], [-46/11, 23/11]]]"
12a_0569,"[[[-29/3, 22/3], [22/3, -2/3]], [[-74/9, 46/9], [46/9, 4/9]], [[-23/3, 22/3], [22/3, -2/3]], [['x', 'x'], ['x', 'x']]]"
12a_0570,"[[[-94/11, 58/11], [58/11, 4/11]]]"
12a_0571,"[[[-1, 0], [0, -1]]]"
12a_0574,"[[[2, -4], [-4, -3]], [[3, -6], [-6, -2]], [[3, -6], [-6, -2]], [[4, -8], [-8, -1]]]"
12a_0575,"[[[2, -4], [-4, -3]]]"
12a_0576,"[[[-1, 2], [2, 2]], [[-2, 4], [4, 1]], [[-3, 6], [6, 0]], [[0, 0], [0, 3]]]"
12a_0577,"[[[0, 0], [0, 3]]]"
12a_0578,"[[[0, 0], [0, 3]]]"
12a_0579,"[[[1, -2], [-2, 1]]]"
12a_0580,"[[[-1, 2], [2, 2]]]"
12a_0588,"[[[1, -2], [-2, 0]]]"
12a_0594,"[[[4, -2], [-2, 3]], [[3, 0], [0, 2]], [[2, 2], [2, 1]], [[0, 0], [0, 2]]]"
12a_0596,"[[[4, -2], [-2, 3]]]"
12a_0597,"[[[-10, 6], [6, -2]]]"
12a_0611,"[[[24, -14], [-14, 4]]]"
12a_0615,"[[[4, -6], [-6, -2]], [[4, -6], [-6, -2]], [[5, -6], [-6, -2]], [[5, -6], [-6, -2]]]"
12a_0617,"[[[2, -2], [-2, 1]]]"
12a_0623,"[[[-84, 42], [42, -24]]]"
12a_0626,"[[[1, -2], [-2, 0]]]"
12a_0628,"[[[78/11, -50/11], [-50/11, 3/11]]]"
12a_0629,"[[[-5, 2], [2, -1]]]"
12a_0631,"[[[-4, 2], [2, -1]]]"
12a_0633,"[[[8, -6], [-6, 1]]]"
12a_0634,"[[[4, 0], [0, 2]], [[4, 0], [0, 2]], [[8, -2], [-2, 3]], [[0, 0], [0, 2]]]"
12a_0635,"[[[10, -6], [-6, 4]]]"
12a_0636,"[[[45/11, -6/11], [-6/11, 25/11]]]"
12a_0637,"[[[-19, 10], [10, -4]]]"
12a_0643,"[[[6, -2], [-2, 2]]]"
12a_0647,"[[[4, -8], [-8, -1]], [[2, -4], [-4, -3]], [[2, -4], [-4, -3]], [[4, -8], [-8, -1]]]"
12a_0648,"[[[2, -4], [-4, -3]]]"
12a_0650,"[[[10, -6], [-6, 4]]]"
12a_0654,"[[[25, -14], [-14, 4]]]"
12a_0655,"[[[-20, 10], [10, -4]]]"
12a_0665,"[[[31, -16], [-16, 7]]]"
12a_0666,"[[[-13, 6], [6, -4]]]"
12a_0668,"[[[0, 0], [0, 0]]]"
12a_0670,"[[[4, -4], [-4, 2]]]"
12a_0672,"[[[0, 0], [0, -1]]]"
12a_0679,"[[[-2, -2], [-2, -3]], [[-2, -2], [-2, -3]], [[2, -4], [-4, -2]], [[-1, -4], [-4, -2]]]"
12a_0683,"[[[-4, 0], [0, -2]], [[2, -4], [-4, 0]], [[-5, 2], [2, -3]], [[-5, 2], [2, -3]]]"
12a_0684,"[[[-5, 2], [2, -2]]]"
12a_0685,"[[[25, -14], [-14, 4]]]"
12a_0689,"[[[-3, 0], [0, -1]]]"
12a_0692,"[[[0, 0], [0, 3]], [[-1, 2], [2, 2]], [[-2, 4], [4, 1]], [[0, 0], [0, 3]]]"
12a_0693,"[[[-2, 4], [4, 0]]]"
12a_0694,"[[[2, -4], [-4, -2]]]"
12a_0699,"[[[4, -2], [-2, 2]]]"
12a_0701,"[[[-1, 2], [2, 2]], [[-2, 4], [4, 1]], [[-2, 4], [4, 1]], [[-1, 2], [2, 2]]]"
12a_0702,"[[[-2, 4], [4, 0]]]"
12a_0703,"[[[-2, 4], [4, 0]]]"
12a_0705,"[[[-70/19, 54/19], [54/19, -27/19]]]"
12a_0706,"[[[-94, 46], [46, -24]]]"
12a_0708,"[[[82/7, -34/7], [-34/7, 17/7]]]"
12a_0711,"[[[-17/5, 6/5], [6/5, 2/5]]]"
12a_0712,"[[[-9, 6], [6, -1]], [[-2, 4], [4, 0]], [[-15, 10], [10, -3]], [[-19, 10], [10, -3]]]"
12a_0718,"[[[-1, 2], [2, 2]]]"
12a_0719,"[[[72/5, -26/5], [-26/5, 23/5]]]"
12a_0721,"[[[12, -6], [-6, 5]]]"
12a_0723,"[[[-29, 14], [14, -10]]]"
12a_0725,"[[[-55/3, 26/3], [26/3, -22/3]], [[-53/3, 22/3], [22/3, -20/3]], [[-55/3, 26/3], [26/3, -22/3]], [['x', 'x'], ['x', 'x']]]"
12a_0730,"[[[-75/7, 34/7], [34/7, -38/7]]]"
12a_0731,"[[[7, -6], [-6, 1]]]"
12a_0735,"[[[-44/5, 22/5], [22/5, -21/5]]]"
12a_0736,"[[[2, -2], [-2, 1]]]"
12a_0737,"[[[-2, 4], [4, 1]]]"
12a_0739,"[[[2, -4], [-4, -1]]]"
12a_0741,"[[[103/7, -62/7], [-62/7, 10/7]]]"
12a_0742,"[[[2, -2], [-2, 2]], [[1, 0], [0, 1]], [[-2, 4], [4, -1]], [[2, -2], [-2, 2]]]"
12a_0750,"[[[-8, 2], [2, -3]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[-23/3, 10/3], [10/3, -11/3]], [[-23/3, 10/3], [10/3, -11/3]], [['x', 'x'], ['x', 'x']], [[-7, 2], [2, -3]], [['x', 'x'], ['x', 'x']], [[-20/3, 10/3], [10/3, -11/3]], [[-8, 2], [2, -3]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[-7, 2], [2, -3]]]"
12a_0760,"[[[19, -10], [-10, 6]]]"
12a_0762,"[[[-2, -2], [-2, -2]]]"
12a_0766,"[[[1, -2], [-2, 1]]]"
12a_0767,"[[[-57/7, 18/7], [18/7, -23/7]]]"
12a_0768,"[[[18, -10], [-10, 6]]]"
12a_0769,"[[[-59/3, 34/3], [34/3, -14/3]], [[28/3, -14/3], [-14/3, 10/3]], [[28/3, -14/3], [-14/3, 10/3]], [[20/3, -10/3], [-10/3, 8/3]]]"
12a_0771,"[[[-97, 50], [50, -23]]]"
12a_0772,"[[[5, -4], [-4, 0]]]"
12a_0775,"[[[-7, 2], [2, -3]]]"
12a_0777,"[[[6, -6], [-6, 1]]]"
12a_0780,"[[[6, -6], [-6, 0]]]"
12a_0785,"[[[2, -4], [-4, -1]]]"
12a_0787,"[[[46/9, -14/9], [-14/9, 16/9]], [[25/3, -14/3], [-14/3, 10/3]], [[25/3, -14/3], [-14/3, 10/3]], [['x', 'x'], ['x', 'x']]]"
12a_0791,"[[[-2, 2], [2, -1]]]"
12a_0793,"[[[-58/17, 46/17], [46/17, -23/17]]]"
12a_0796,"[[[-1, -2], [-2, -2]]]"
12a_0798,"[[[2, -4], [-4, -1]]]"
12a_0800,"[[[2, -4], [-4, -1]]]"
12a_0801,"[[[2, -4], [-4, -1]], [[3, -6], [-6, 0]], [[2, -4], [-4, -1]], [[2, -4], [-4, -1]]]"
12a_0803,"[[[-7, 2], [2, -3]]]"
12a_0804,"[[[74/17, -54/17], [-54/17, -24/17]]]"
12a_0805,"[[[2, -2], [-2, 3]]]"
12a_0806,"[[[2, -2], [-2, 3]]]"
12a_0807,"[[[2, -2], [-2, 3]]]"
12a_0808,"[[[2, -2], [-2, 2]]]"
12a_0809,"[[[66/13, -46/13], [-46/13, -3/13]]]"
12a_0810,"[[[86/15, -58/15], [-58/15, -1/15]], [[-25/3, 14/3], [14/3, -13/3]], [[-23/3, 10/3], [10/3, -11/3]], [[-23/3, 10/3], [10/3, -11/3]]]"
12a_0812,"[[[89, -46], [-46, 20]]]"
12a_0814,"[[[-7, 0], [0, -5]]]"
12a_0818,"[[[86, -42], [-42, 21]]]"
12a_0823,"[[[-5, 0], [0, -3]]]"
12a_0827,"[[[9, -4], [-4, 2]]]"
12a_0828,"[[[-5, 0], [0, -5]]]"
12a_0841,"[[[-59/5, 22/5], [22/5, -26/5]]]"
12a_0845,"[[[53/11, -10/11], [-10/11, 5/11]]]"
12a_0847,"[[[-9, 4], [4, -4]]]"
12a_0852,"[[[-1, 0], [0, -1]]]"
12a_0853,"[[[-70/13, 22/13], [22/13, -24/13]]]"
12a_0855,"[[[-5, 2], [2, -1]]]"
12a_0858,"[[[22/5, -6/5], [-6/5, 8/5]]]"
12a_0861,"[[[-3, 4], [4, 1]]]"
12a_0862,"[[[52/11, -26/11], [-26/11, 35/11]]]"
12a_0864,"[[[-3, 4], [4, -1]]]"
12a_0873,"[[[14/3, -10/3], [-10/3, 2/3]], [[11/3, -10/3], [-10/3, 2/3]], [[-85/3, 38/3], [38/3, -22/3]], [['x', 'x'], ['x', 'x']]]"
12a_0876,"[[[9, -10], [-10, 0]]]"
12a_0878,"[[[-2, 2], [2, 0]]]"
12a_0882,"[[[-3, 2], [2, 0]]]"
12a_0886,"[[[7/3, -2/3], [-2/3, 7/3]], [[4/3, -2/3], [-2/3, 7/3]], [[-94/3, 50/3], [50/3, -19/3]], [['x', 'x'], ['x', 'x']]]"
12a_0888,"[[[19, -10], [-10, 4]]]"
12a_0893,"[[[13, -6], [-6, 3]]]"
12a_0894,"[[[22, -10], [-10, 5]]]"
12a_0895,"[[['x', 'x'], ['x', 'x']], [[8/3, -10/3], [-10/3, 2/3]], [[11/3, -10/3], [-10/3, 2/3]], [[14/3, -10/3], [-10/3, 2/3]]]"
12a_0902,"[[[60, -30], [-30, 16]]]"
12a_0903,"[[[4, -4], [-4, -1]]]"
12a_0904,"[[[-2, 2], [2, -2]]]"
12a_0905,"[[[-7, 4], [4, -3]], [[-10, 6], [6, -4]], [[-1, 2], [2, -2]], [[-15, 6], [6, -4]]]"
12a_0907,"[[[28/5, -34/5], [-34/5, 7/5]]]"
12a_0909,"[[[1, -2], [-2, -1]]]"
12a_0912,"[[[-4, 2], [2, -2]]]"
12a_0913,"[[[3, -2], [-2, 1]]]"
12a_0914,"[[[-9, 6], [6, -1]]]"
12a_0916,"[[[-1, 2], [2, 0]]]"
12a_0919,"[[[4, -2], [-2, 2]]]"
12a_0923,"[[[53/7, -30/7], [-30/7, -6/7]]]"
12a_0924,"[[[79/5, -42/5], [-42/5, 6/5]]]"
12a_0927,"[[[-16, 8], [8, -5]]]"
12a_0928,"[[[-41, 22], [22, -10]]]"
12a_0930,"[[[4, -4], [-4, -1]]]"
12a_0931,"[[[4, -4], [-4, -1]]]"
12a_0936,"[[[12, -6], [-6, 3]]]"
12a_0939,"[[[-70, 34], [34, -18]]]"
12a_0940,"[[[74, -38], [-38, 18]]]"
12a_0941,"[[[-1, 0], [0, -1]]]"
12a_0944,"[[[22, -10], [-10, 5]]]"
12a_0949,"[[[-1, 0], [0, -1]]]"
12a_0952,"[[[24, -14], [-14, 4]]]"
12a_0964,"[[[20, -10], [-10, 6]]]"
12a_0965,"[[[4, -2], [-2, 1]]]"
12a_0970,"[[[-3, 4], [4, 0]]]"
12a_0972,"[[[18/5, -14/5], [-14/5, 12/5]]]"
12a_0973,"[[[43/9, -44/9], [-44/9, -23/9]], [['x', 'x'], ['x', 'x']], [[20/3, -22/3], [-22/3, -4/3]], [['x', 'x'], ['x', 'x']]]"
12a_0974,"[[[37/7, -36/7], [-36/7, -10/7]]]"
12a_0975,"[[[8, -4], [-4, 4]]]"
12a_0976,"[[[48, -22], [-22, 14]]]"
12a_0979,"[[[1, 0], [0, 1]]]"
12a_0981,"[[[0, 0], [0, 1]]]"
12a_0982,"[[[0, 0], [0, 1]]]"
12a_0986,"[[[-2, 2], [2, 0]]]"
12a_0987,"[[[-2, 2], [2, 2]], [[-4, 4], [4, 1]], [[-3, 4], [4, 1]], [[0, 2], [2, 2]]]"
12a_0990,"[[[2, -2], [-2, 1]], [[-1, 2], [2, -1]], [[-1, 0], [0, 0]], [[0, 0], [0, 0]]]"
12a_0999,"[[[-1, 0], [0, 1]]]"
12a_1000,"[[[-1, 0], [0, 1]]]"
12a_1001,"[[[-6, 2], [2, -2]]]"
12a_1002,"[[[-1, 2], [2, 0]]]"
12a_1010,"[[[-27, 14], [14, -9]]]"
12a_1016,"[[[8, -4], [-4, 2]]]"
12a_1018,"[[[-2, 0], [0, -1]]]"
12a_1021,"[[[32/5, -26/5], [-26/5, 3/5]]]"
12a_1022,"[[[-53/3, 22/3], [22/3, -17/3]], [[-47/3, 22/3], [22/3, -17/3]], [[-50/3, 22/3], [22/3, -17/3]], [[34/3, -26/3], [-26/3, 7/3]]]"
12a_1025,"[[[-74/13, 50/13], [50/13, 1/13]]]"
12a_1026,"[[[-62/7, 38/7], [38/7, -12/7]]]"
12a_1029,"[[[4, -2], [-2, 2]]]"
12a_1036,"[[[24, -14], [-14, 4]]]"
12a_1043,"[[[7/5, -6/5], [-6/5, -2/5]]]"
12a_1044,"[[[-6, 2], [2, -3]]]"
12a_1050,"[[[20, -12], [-12, 5]]]"
12a_1057,"[[[-59, 30], [30, -15]]]"
12a_1059,"[[[2, -4], [-4, -1]]]"
12a_1060,"[[[1, -2], [-2, 0]]]"
12a_1061,"[[[4, -4], [-4, 1]]]"
12a_1062,"[[[2, -4], [-4, -1]]]"
12a_1073,"[[[3, -4], [-4, -1]]]"
12a_1076,"[[[-9, 6], [6, -3]]]"
12a_1077,"[[[28/5, -14/5], [-14/5, 17/5]]]"
12a_1079,"[[[1, -2], [-2, 0]]]"
12a_1080,"[[[4, -4], [-4, 0]]]"
12a_1087,"[[[2, -2], [-2, 1]]]"
12a_1091,"[[[10, -6], [-6, 3]]]"
12a_1092,"[[[-2/3, -2/3], [-2/3, -2/3]], [[-2/3, -2/3], [-2/3, -2/3]], [[-1/3, 2/3], [2/3, -4/3]], [[4/3, -2/3], [-2/3, -2/3]]]"
12a_1093,"[[[-7/3, 2/3], [2/3, -4/3]], [['x', 'x'], ['x', 'x']], [[-2/3, -2/3], [-2/3, -2/3]], [[-4/3, 2/3], [2/3, -4/3]]]"
12a_1094,"[[[1, -2], [-2, 0]]]"
12a_1095,"[[[-4, 2], [2, -1]]]"
12a_1100,"[[[-1, 0], [0, 1]]]"
12a_1101,"[[[8, -2], [-2, 4]]]"
12a_1103,"[[[9, -2], [-2, 3]]]"
12a_1111,"[[[4, -2], [-2, 2]]]"
12a_1115,"[[[7, -2], [-2, 4]]]"
12a_1117,"[[[3, -9/2], [-9/2, -3/4]]]"
12a_1120,"[[[-1, 2], [2, 0]]]"
12a_1122,"[[[-18/5, 14/5], [14/5, -12/5]]]"
12a_1123,"[[[-3, 2], [2, -1]], [[2, -2], [-2, 1]], [[1, -2], [-2, 1]], [[-3, 2], [2, -1]]]"
12a_1129,"[[[18, -10], [-10, 6]]]"
12a_1133,"[[[-9, 6], [6, -2]]]"
12a_1136,"[[[1, -2], [-2, 0]]]"
12a_1137,"[[[-65/7, 22/7], [22/7, -18/7]]]"
12a_1142,"[[[38/9, -10/9], [-10/9, 5/9]], [['x', 'x'], ['x', 'x']], [[19/3, -14/3], [-14/3, 7/3]], [[22/3, -14/3], [-14/3, 7/3]]]"
12a_1144,"[[[50/11, -14/11], [-14/11, 18/11]]]"
12a_1146,"[[[-13, 6], [6, -4]]]"
12a_1147,"[[[2, -4], [-4, 1]]]"
12a_1151,"[[[5, -2], [-2, 2]]]"
12a_1154,"[[[14, -8], [-8, 3]]]"
12a_1155,"[[[25, -14], [-14, 4]]]"
12a_1157,"[[[6, -6], [-6, 1]]]"
12a_1160,"[[[-51/5, 18/5], [18/5, -14/5]]]"
12a_1161,"[[[1, -2], [-2, 0]]]"
12a_1162,"[[[8, -6], [-6, 1]]]"
12a_1164,"[[[2, -4], [-4, 0]]]"
12a_1166,"[[[1, -2], [-2, 0]]]"
12a_1170,"[[[4, -2], [-2, 2]]]"
12a_1173,"[[[13, -8], [-8, 3]]]"
12a_1177,"[[[3, -2], [-2, 2]]]"
12a_1180,"[[[9, -6], [-6, 3]]]"
12a_1181,"[[[-7/3, 2/3], [2/3, -4/3]], [[1/3, -2/3], [-2/3, -2/3]], [[-5/3, -2/3], [-2/3, -2/3]], [[1/3, -2/3], [-2/3, -2/3]]]"
12a_1184,"[[[7, -6], [-6, 1]]]"
12a_1187,"[[[-4, 4], [4, 0]]]"
12a_1189,"[[[-38, 18], [18, -11]]]"
12a_1190,"[[[1, 0], [0, -1]]]"
12a_1191,"[[[1, 0], [0, 2]]]"
12a_1196,"[[[12/5, -6/5], [-6/5, 3/5]]]"
12a_1197,"[[[22, -10], [-10, 5]]]"
12a_1200,"[[[-10, 6], [6, -2]]]"
12a_1201,"[[[3, -2], [-2, 1]]]"
12a_1207,"[[[7, -6], [-6, 1]]]"
12a_1210,"[[[2, -2], [-2, 3]]]"
12a_1212,"[[[3, -4], [-4, 1]]]"
12a_1214,"[[[4, -6], [-6, -1]]]"
12a_1215,"[[[-1, 0], [0, -2]]]"
12a_1216,"[[[54/7, -34/7], [-34/7, 24/7]]]"
12a_1217,"[[[82/13, -54/13], [-54/13, 27/13]]]"
12a_1219,"[[[-3, 4], [4, -1]]]"
12a_1221,"[[[3, -4], [-4, 1]]]"
12a_1224,"[[[2, -2], [-2, 0]]]"
12a_1225,"[[[1, 0], [0, 0]], [[1, -2], [-2, 1]], [[-1, 0], [0, 0]], [[-1, 2], [2, -1]]]"
12a_1226,"[[[-2, 2], [2, 0]]]"
12a_1237,"[[[-12/5, 6/5], [6/5, 2/5]]]"
12a_1239,"[[[-18, 10], [10, -5]]]"
12a_1247,"[[[-13, 6], [6, -4]]]"
12a_1248,"[[[-1, 2], [2, 0]]]"
12a_1252,"[[[4, -4], [-4, 1]]]"
12a_1253,"[[[1, 0], [0, 1]]]"
12a_1255,"[[[1, -2], [-2, -1]]]"
12a_1260,"[[[-1, 2], [2, -1]], [[-1, 2], [2, -1]], [[1, -2], [-2, 1]], [[1, -2], [-2, 1]]]"
12a_1261,"[[[2, -4], [-4, 1]]]"
12a_1262,"[[[-1, 2], [2, 0]]]"
12a_1265,"[[[-12, 6], [6, -3]]]"
12a_1266,"[[[2, -4], [-4, 0]]]"
12a_1270,"[[[2, -2], [-2, 0]]]"
12a_1272,"[[[22, -10], [-10, 5]]]"
12a_1276,"[[[-1, 2], [2, 0]]]"
12a_1282,"[[[-4, 2], [2, 0]]]"
12a_1283,"[[[1, -2], [-2, 1]], [[0, 0], [0, 0]], [[-2, 4], [4, -2]], [[1, -2], [-2, 1]]]"
12a_1284,"[[[-2, 4], [4, -1]]]"
12a_1285,"[[[-2, 4], [4, -1]]]"
12a_1286,"[[[-5, 4], [4, -1]], [[-4, 2], [2, 0]], [[-2, 4], [4, -1]], [[-4, 2], [2, 0]]]"
12a_1288,"[[[0, 0], [0, 0]], [[2, -4], [-4, 2]], [[-2, 4], [4, -2]], [[0, 0], [0, 0]]]"
12n_0001,"[[[-4, 0], [0, -1]]]"
12n_0004,"[[[-8, 4], [4, -2]]]"
12n_0005,"[[[-10, 8], [8, -1]]]"
12n_0006,"[[[-9, 4], [4, -4]]]"
12n_0007,"[[[-6, 4], [4, -2]]]"
12n_0010,"[[[-12, 8], [8, -3]]]"
12n_0015,"[[[-8, 6], [6, -1]]]"
12n_0016,"[[[-6, 2], [2, -3]]]"
12n_0022,"[[[-7, 4], [4, -2]]]"
12n_0023,"[[[-8, 4], [4, -2]]]"
12n_0027,"[[[-3, 0], [0, -1]]]"
12n_0028,"[[[-11, 8], [8, -3]]]"
12n_0030,"[[[-5, 4], [4, -2]]]"
12n_0031,"[[[-9, 4], [4, -2]]]"
12n_0033,"[[[-3, 0], [0, -1]]]"
12n_0034,"[[[-11, 8], [8, -3]]]"
12n_0035,"[[[-25, 14], [14, -7]]]"
12n_0039,"[[[-10, 6], [6, -2]]]"
12n_0040,"[[[-4, 2], [2, -2]]]"
12n_0043,"[[[-4, 2], [2, -1]]]"
12n_0044,"[[[-10, 6], [6, -3]]]"
12n_0049,"[[[-36, 18], [18, -9]]]"
12n_0050,"[[[-44, 22], [22, -12]]]"
12n_0051,"[[[4/11, -2/11], [-2/11, 23/11]]]"
12n_0052,"[[[-51/11, 42/11], [42/11, 1/11]]]"
12n_0053,"[[[-40/11, -2/11], [-2/11, -10/11]]]"
12n_0055,"[[[2, -4], [-4, 0]]]"
12n_0056,"[[[0, 0], [0, 1]]]"
12n_0057,"[[[-1, 0], [0, 1]]]"
12n_0058,"[[[-3, 4], [4, 2]]]"
12n_0059,"[[[2, -4], [-4, -2]]]"
12n_0060,"[[[0, 0], [0, -1]]]"
12n_0061,"[[[-1, 0], [0, -1]]]"
12n_0062,"[[[0, 0], [0, -1]]]"
12n_0063,"[[[-2, 4], [4, 0]]]"
12n_0064,"[[[2, -4], [-4, 0]]]"
12n_0066,"[[[0, 0], [0, -1]]]"
12n_0067,"[[[-2, 4], [4, 2]]]"
12n_0083,"[[[3, -4], [-4, -1]]]"
12n_0084,"[[[0, 0], [0, 0]]]"
12n_0098,"[[[11, -8], [-8, 1]]]"
