name,gauss_notation
12n_0218,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -5, 4, -10, 11, -9, 8, -12, 6, -7, 12, -11, 10}"
12n_0233,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 11, -5, 4, -12, 6, -7, 8, -9, 10, -11, 12}"
12n_0283,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -6, 10, -8, -11, 12, 7, -10, 5, -9, -12, 11}"
12n_0305,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 7, -4, -8, 9, -10, 11, 5, -6, -12, 8, -9, 10, -11, 12}"
12n_0330,"{1, -2, 3, -1, -4, 5, -6, -7, 8, -3, 2, 6, -5, 4, 9, -10, 11, -12, 7, -8, 12, -9, 10, -11}"
12n_0363,"{1, -2, 3, -1, -4, 5, -6, -7, 8, -3, 2, -9, 10, 4, -11, 6, -5, 11, 12, -8, 9, -10, 7, -12}"
12n_0366,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, 9, -10, 4, -5, 6, -11, 12, -7, 10, -9, 8, -12, 11}"
12n_0401,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, 9, -10, -4, 11, -8, 12, -6, 7, -12, -9, 10, 5, -11}"
12n_0436,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, -9, 10, 4, -5, 11, -12, 8, -7, 12, 9, -10, -11, 6}"
12n_0437,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 7, -6, -8, 9, 5, -4, -10, 11, -12, 8, -9, 10, -11, 12}"
12n_0478,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, 8, -9, 10, -11, 12, 4, -7, 6, -5, -8, 11, -10, 9, -12}"
12n_0526,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -7, 10, -5, 11, -12, 4, -10, 6, -9, 8, -11, 12}"
12n_0661,"{1, -2, 3, -1, -4, 5, -6, 7, -8, 9, -10, 11, 2, -3, -12, 10, -5, 4, -11, 12, -9, 8, -7, 6}"
12n_0752,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, -8, 9, 4, -5, 10, -11, 12, -6, 7, 8, -9, -12, 11, -10}"
12n_0769,"{1, -2, -3, 4, 5, -1, -6, 7, -8, 3, -4, 9, -10, 11, -12, -5, 2, 6, -11, 10, -7, 8, -9, 12}"
12n_0863,"{1, -2, -3, 4, 5, -1, 6, -7, 8, -9, 10, 3, -4, -11, 9, -8, 12, -5, 2, -6, 7, -10, 11, -12}"
