name,braid_notation
11n_165,"{-1,-1,-2,1,-3,2,4,-3,2,4,-3,4}"
12a_0004,"{-1,2,-1,2,-3,-3,2,2,-3,4,-3,4}"
12a_0009,"{-1,2,-1,2,-3,-4,5,3,-4,2,5,2,-3}"
12a_0027,"{-1,2,-1,2,3,-4,-5,4,-5,-4,3,-4,-2,-2,-3}"
12a_0039,"{1,-2,-2,3,-4,1,1,-2,-2,3,-2,-4}"
12a_0074,"{-1,2,3,-1,3,-4,-4,3,-2,-2,3,-4,-2,-3}"
12a_0091,"{1,2,2,1,1,-2,-3,4,-3,4,2,-3,4,4}"
12a_0111,"{1,2,2,1,1,-2,-3,4,2,-3,4,-3,4,4}"
12a_0130,"{1,-2,1,2,-3,-3,4,-5,2,2,-3,4,-5}"
12a_0134,"{-1,2,-1,2,-3,-3,-4,-2,-2,3,3,3,-4,3}"
12a_0143,"{1,1,1,1,1,2,2,3,1,3,-2,3,1}"
12a_0158,"{1,2,2,1,1,-2,-3,4,2,4,4,4,-3,4}"
12a_0167,"{-1,-1,2,3,-1,-1,-1,-2,-2,3,3,-2,-1}"
12a_0188,"{-1,2,-1,2,-3,-3,-2,-2,3,-4,3,3,3,-4}"
12a_0220,"{-1,2,-3,4,-1,-3,4,2,2,2,-3,2}"
12a_0246,"{-1,2,-3,4,-1,2,4,-3,2,4,4,4}"
12a_0266,"{-1,2,-3,2,2,2,1,1,1,2,-3,2,-3}"
12a_0269,"{-1,2,-1,2,3,-4,3,3,3,2,-4,3,3,2,4,-3}"
12a_0288,"{-1,2,-3,-1,2,-3,-4,-3,2,-3,2,-3,-3,4}"
12a_0291,"{-1,2,2,3,4,-3,1,4,3,1,-2,-2,-3,-3,-3,2}"
12a_0297,"{1,-2,-2,-2,1,-2,3,-2,-2,-3,-3,-2,1}"
12a_0301,"{-1,2,-3,-4,2,-3,-1,-3,-4,2,5,3,5,-4,5}"
12a_0303,"{-1,2,-3,-4,5,-1,5,-4,-3,4,5,2,-3}"
12a_0315,"{-1,2,3,-4,-1,3,-2,3,3,4,4,4,3,2}"
12a_0338,"{1,-2,-3,4,1,4,5,3,5,3,-4,-2,3,-4,-5}"
12a_0351,"{-1,2,-3,-4,-1,-2,-4,3,-2,3,3,-4,3,3}"
12a_0353,"{-1,2,2,-3,1,-3,4,1,-2,4,-2,3,3,-4,3,2}"
12a_0358,"{1,-2,3,-4,1,3,1,-2,3,-4,3,-4}"
12a_0391,"{-1,2,2,3,1,3,1,3,3,2,-3,4,2,-3,4,3}"
12a_0392,"{1,1,2,-1,2,3,-2,-4,-3,2,5,4,3,3,4,5,5}"
12a_0411,"{-1,-2,3,3,-2,-2,-2,-2,1,-2,3,-2,-1}"
12a_0423,"{1,-2,1,2,-3,-3,2,2,-3,-3,-3,-4,3,-4}"
12a_0430,"{-1,-1,-1,-2,-2,3,3,-2,1,-2,3,-2,-2}"
12a_0449,"{1,2,2,3,-4,-2,-1,-2,3,-2,-4,5,-4,3,-2,-4,-5}"
12a_0458,"{-1,2,-3,4,-1,2,-3,2,4,-3,2,-3}"
12a_0460,"{-1,-2,-3,4,-5,-3,-4,2,-1,2,3,-4,3,5,4,-3,4}"
12a_0471,"{-1,2,3,-4,-5,6,-1,3,-5,6,2,-4,5,-3}"
12a_0473,"{-1,2,-3,-4,-1,-2,3,-2,3,-4,3,-2,3,3}"
12a_0475,"{1,2,-3,2,2,-3,2,-3,-4,1,1,-2,3,-4}"
12a_0481,"{-1,2,-3,4,5,-1,2,-3,-3,-3,-4,5,4}"
12a_0484,"{1,2,-3,2,-3,2,-4,3,1,-4,1,-2,-3,-3}"
12a_0485,"{-1,2,-3,4,-1,-3,4,-3,2,-3,4,-3}"
12a_0504,"{-1,2,2,3,1,1,2,3,-4,3,-2,-4,3,2,-3,2}"
12a_0514,"{1,-2,-2,-1,-1,-2,3,-2,-3,4,-3,4,4,-3}"
12a_0541,"{-1,2,-3,4,-1,2,-3,2,4,2,4,4}"
12a_0569,"{-1,2,-3,-4,-1,-2,-4,-4,-4,3,-2,-4,3,3}"
12a_0578,"{-1,-1,-1,-2,3,3,-2,-2,-2,3,-2,-1,2}"
12a_0581,"{1,-2,-2,-2,-3,4,4,-3,-2,3,4,-1,-1,-2}"
12a_0588,"{-1,2,3,-1,3,-1,3,2,2,-1,2,-3,2}"
12a_0647,"{1,1,2,2,2,3,1,1,1,-2,1,3,3}"
12a_0674,"{-1,2,-3,4,-1,-3,-3,4,2,4,-3,4}"
12a_0692,"{-1,2,-1,-1,-1,-2,3,-2,-2,-2,-1,3,3}"
12a_0730,"{-1,2,-3,4,2,-3,-4,3,2,-3,1,4,1,2,2,2}"
12a_0738,"{1,-2,-3,4,4,-3,2,-3,-1,-3,-1,-3,4,-2}"
12a_0753,"{1,1,-2,1,-2,-2,-3,2,2,-4,3,-2,-4,-5,4,-3,-5}"
12a_0756,"{1,-2,-3,4,1,-2,4,3,-2,-3,-3,-3,-3,4}"
12a_0762,"{1,-2,-3,1,2,2,2,2,2,2,2,-3,2}"
12a_0783,"{1,-2,3,-4,5,1,-4,3,-2,3,-4,3,-5,-4,3,2,3}"
12a_0792,"{1,-2,1,2,3,-4,-5,4,-5,-4,3,-4,2,2,-3}"
12a_0822,"{-1,2,2,2,2,3,3,2,-1,2,2,2,-3}"
12a_0843,"{1,-2,3,1,3,3,-4,3,3,3,-4,2,-3,2}"
12a_0849,"{1,-2,-3,4,-3,-3,4,-3,-2,3,4,-1,-1,-2}"
12a_0870,"{-1,2,-1,-2,3,-2,3,-2,3,-2,-2,-2,3}"
12a_0887,"{-1,2,-3,4,-1,-2,3,-2,3,-2,3,-2,3,4}"
12a_0914,"{1,-2,-3,-4,-4,-3,2,-3,4,-1,-1,2,-3,-3,2,2}"
12a_0943,"{1,-2,3,3,-2,-1,-1,-2,3,4,-2,-3,4,3}"
12a_0963,"{1,-2,-3,4,2,4,-3,-2,4,-1,-1,-2,3,-2,-3,4}"
12a_0964,"{1,-2,3,-4,1,2,-3,2,-3,-3,2,-3,-3,-4}"
12a_1000,"{-1,2,-1,-2,3,3,-2,-2,3,-2,-2,3,3}"
12a_1013,"{1,-2,-2,-2,1,-2,1,1,1,1,-2,1}"
12a_1025,"{-1,-1,-1,-2,3,-2,3,1,-2,3,-2,-1,3}"
12a_1052,"{1,-2,1,2,2,-3,-3,2,2,-3,2,-3,2}"
12a_1058,"{-1,-2,3,3,4,-5,-3,-4,-2,3,-2,-4,-1,5,4,2,3}"
12a_1085,"{1,1,2,-1,2,-3,2,2,-4,-4,-3,-2,5,-4,3,5,4}"
12a_1105,"{-1,2,-3,4,2,-1,2,-3,2,-3,4,-3}"
12a_1126,"{-1,-2,3,4,5,5,4,-5,4,3,-4,-2,-1,2,3}"
12a_1170,"{-1,2,-1,-2,3,-2,3,3,-2,-2,-2,3,3}"
12a_1172,"{1,1,-2,1,1,-2,-2,3,-2,1,-2,-3,-3}"
12a_1176,"{1,-2,1,1,-2,-2,-2,-2,-2,1,1,-2}"
12a_1182,"{-1,-1,-1,2,2,3,3,2,-1,2,-3,2,2}"
12a_1191,"{1,-2,-2,1,-2,1,-2,1,-2,-2,-2,-2}"
12a_1193,"{1,-2,1,-2,1,-2,3,-2,1,-2,-3,-3,-2}"
12a_1205,"{-1,2,-1,-2,3,-2,3,-4,2,3,-4,-2,3,-2,3,3}"
12a_1229,"{-1,2,-1,2,2,-1,-1,2,-1,2,2,-1}"
12a_1232,"{-1,2,3,-1,3,-2,3,3,-2,3,-2,3,-2}"
12a_1243,"{1,-2,1,2,2,-3,-4,3,-4,2,2,2,-3,2}"
12a_1244,"{-1,2,3,-1,3,3,3,-2,-2,3,-2,3,-2}"
12a_1248,"{1,-2,1,-2,1,-2,-2,1,-2,1,-2,-2}"
12a_1260,"{-1,2,-1,-1,-1,2,2,-1,-1,2,2,2}"
12a_1268,"{1,1,-2,-2,-3,1,-3,-2,1,-2,3,-2,1}"
12a_1270,"{-1,2,2,-1,2,-3,-1,2,-1,2,2,3,3}"
12n_0021,"{-1,2,3,-1,3,4,2,4,-3,4,-3,4}"
12n_0029,"{-1,2,-1,2,-3,4,-3,4,-3,4,2,4,2,3}"
12n_0044,"{-1,2,-1,2,-3,4,-2,-2,-3,4,4,4}"
12n_0067,"{-1,-2,-2,3,-4,-1,-1,-2,-2,-2,3,-4}"
12n_0088,"{1,1,2,2,3,3,-2,-2,1,1,2,-3,2,2,1}"
12n_0119,"[{1,-2,3,1,3,1,-2,1,-2,-3,1,-2,1},{1,1,-2,1,1,-2,1,-3,2,4,-3,4}]"
12n_0133,"{-1,2,2,1,1,2,2,3,3,-2,1,2,2,2,-3}"
12n_0148,"{-1,-2,-2,-3,2,-1,-2,-2,-2,-2,-3,-3,2}"
12n_0164,"{1,2,2,1,1,-2,3,-4,-2,-4,3,-4}"
12n_0169,"{1,2,2,1,1,2,-3,2,3,3,4,-3,4,3}"
12n_0194,"{1,1,1,-2,3,1,3,1,2,-3,2,-1,2}"
12n_0211,"{1,-2,3,1,-2,3,4,-3,2,2,2,-3,-2,-4}"
12n_0229,"{1,-2,3,1,3,3,4,-2,3,3,3,4}"
12n_0247,"{1,-2,-2,-3,1,1,2,3,4,3,4,3,2,-3,2,-4}"
12n_0280,"{-1,2,3,4,-1,2,-3,2,-3,4,3,2}"
12n_0299,"{-1,2,-1,2,3,4,2,4,3,-2,3,-4,2,3}"
12n_0311,"[{1,-2,3,-4,2,3,-4,-3,2,3,-1,-4,-1,-2},{-1,2,-1,-3,-2,4,3,-2,3,-5,4,-3,-5}]"
12n_0317,"{1,-2,-2,-2,3,3,-2,1,-2,-3,1,-2,1}"
12n_0340,"{1,-2,1,2,-3,-3,-3,-3,2,2,3,3,3}"
12n_0383,"{1,-2,3,4,1,1,2,-3,2,4,3,-4}"
12n_0432,"{1,2,-3,-4,-2,-2,-3,-1,-3,-4,-1,-2,-3,4}"
12n_0456,"{-1,-2,-2,-1,-1,-2,3,4,2,2,2,-3,4,3}"
12n_0461,"{-1,2,3,-4,-1,-2,3,-4,3,-2,3,-4}"
12n_0474,"{1,2,3,3,2,2,2,2,2,3,2,1,-2}"
12n_0484,"{1,-2,-3,-3,2,2,2,1,-2,-3,1,-2,1}"
12n_0489,"{-1,2,2,-3,1,-3,1,2,-3,4,2,-3,4,3}"
12n_0500,"{1,-2,3,-1,3,-1,-1,-1,2,-3,2,-1,-2}"
12n_0511,"{-1,2,2,3,-1,3,-2,-2,1,-2,-1,2,-3}"
12n_0544,"{-1,2,2,-3,1,-3,1,-2,1,-2,3,2,2}"
12n_0545,"{-1,2,2,3,-4,3,1,1,-2,3,-2,4,4,3}"
12n_0548,"{1,-2,-3,-3,-2,1,2,2,2,-3,-2,1,-2}"
12n_0588,"{1,-2,3,-1,3,2,-1,2,-3,-1,2,-1,-2}"
12n_0619,"{-1,2,-3,-1,-3,-4,2,-3,2,-4,-3,-4}"
12n_0626,"{-1,2,-3,-4,-1,-3,-2,-2,3,-2,3,-4,-3,-3}"
12n_0650,"{1,-2,3,3,2,2,-1,-1,2,-3,-2,1,-2}"
12n_0651,"{-1,2,-3,4,-1,2,3,3,3,2,4,-3,-2,4}"
12n_0672,"{1,-2,-2,3,-4,-3,1,1,2,-3,-3,-2,-4,-3,-3,2}"
12n_0695,"{-1,-2,1,-2,-1,3,-1,3,3,-2,-1,3,3}"
12n_0707,"{1,-2,-2,-2,-1,2,-1,2,-1,-2,-2,-2}"
12n_0712,"{1,-2,3,3,-2,1,-2,-2,-2,-3,-2,1,-2}"
12n_0717,"{1,1,-2,-2,3,-1,2,-1,-2,-2,-3,-3,-2}"
12n_0734,"{1,2,3,3,2,-1,2,2,2,-3,-1,2,1}"
12n_0743,"{-1,2,-1,-2,3,4,-2,4,-3,2,-3,-4,-2,3}"
12n_0746,"{-1,2,-1,-2,-3,-4,2,-4,-3,2,-3,4,2,-3}"
12n_0755,"{1,-2,1,2,3,-2,3,2,2,-3,2,-4,3,-4}"
12n_0770,"{-1,2,3,3,2,2,1,1,2,-3,2,-1,2}"
12n_0774,"{-1,2,-3,4,-1,-3,-3,2,-3,-2,3,4,-3,-2}"
12n_0778,"{-1,2,3,-1,3,3,2,2,3,3,-2,3,-2}"
12n_0805,"{1,-2,-3,1,2,3,4,-3,2,-3,4,-3,-3,2}"
12n_0827,"{1,-2,1,2,3,-2,3,3,-2,3,-2,-2,3}"
12n_0830,"{1,-2,-2,1,1,2,2,2,1,1,2,2}"
12n_0840,"{-1,-2,3,-4,-1,3,-2,-1,3,-2,-4,3}"
12n_0848,"{1,-2,3,3,2,1,1,1,2,-3,-2,1,-2}"
12n_0855,"{1,1,1,-2,-2,3,3,-2,1,-2,-3,-2,-2}"
12n_0871,"{1,2,-1,2,-3,4,2,3,1,3,2,-3,4,-3}"
12n_0873,"{1,2,-3,-4,2,-3,1,2,-3,2,-4,-3}"
