name,braid_notation
12a_0735,"{1,-2,1,2,3,-2,3,-4,3,-4,5,4,-3,4,3,-5,2}"
12a_0737,"{-1,-1,2,-1,-1,-1,-2,3,3,-2,3,-2,-1}"
12a_0749,"{1,-2,-3,4,2,3,-4,3,-2,3,-1,-4,-1,-2,-2,-2}"
12a_0756,"{1,-2,-3,4,1,-2,4,3,-2,-3,-3,-3,-3,4}"
12a_0783,"{1,-2,3,-4,5,1,-4,3,-2,3,-4,3,-5,-4,3,2,3}"
12a_0790,"{-1,2,2,-3,1,1,2,2,2,-3,-4,3,-4,-3}"
12a_0807,"{1,-2,-3,1,-3,-2,-2,-2,1,3,-2,1,-2}"
12a_0827,"{1,-2,-3,4,4,-3,-2,3,4,-1,4,-1,-2,4}"
12a_0849,"{1,-2,-3,4,-3,-3,4,-3,-2,3,4,-1,-1,-2}"
12a_0858,"{1,-2,-3,4,4,-3,4,2,-3,-1,4,-3,-1,-2}"
12a_0870,"{-1,2,-1,-2,3,-2,3,-2,3,-2,-2,-2,3}"
12a_0879,"{-1,2,-1,-2,-2,-2,3,3,3,3,-2,-2,3}"
12a_0927,"{1,-2,1,2,3,2,3,-4,3,-2,-4,3,2,-4,-4,-3}"
12a_0940,"{1,-2,3,-4,1,3,-4,2,5,-4,-4,-3,2,4,5}"
12a_0944,"{-1,-1,-1,2,3,3,2,2,-1,2,-3,2,-1}"
12a_0956,"{1,-2,1,-2,-2,-2,3,-2,1,-2,-2,-3,-3}"
12a_0965,"{-1,2,3,-1,-2,3,-4,-4,3,-4,2,2,3,-4}"
12a_0967,"{1,-2,-3,2,-3,4,-3,-3,-2,-1,-1,-2,3,-2,-3,4}"
12a_0991,"{1,-2,-3,1,-2,-2,-2,-3,4,-3,-3,2,-3,4}"
12a_1007,"{-1,2,3,-1,3,-1,-1,-1,2,-3,2,-1,2}"
12a_1011,"{1,-2,1,1,1,-2,1,-2,-2,-2,-2,1}"
12a_1020,"{1,-2,3,-4,1,3,-2,1,3,-2,-4,3}"
12a_1026,"{1,-2,-3,4,-3,4,2,-3,-1,4,-3,-1,-2,4}"
12a_1034,"{-1,2,-1,-2,3,-2,-3,4,5,5,4,-3,-2,4,-5}"
12a_1042,"{-1,2,3,3,2,-1,-1,-1,2,-3,2,-1,2}"
12a_1047,"{1,-2,-2,-2,-2,1,1,-2,-2,1,1,-2}"
12a_1052,"{1,-2,1,2,2,-3,-3,2,2,-3,2,-3,2}"
12a_1055,"{-1,-2,3,-2,3,3,4,-5,-3,-4,-2,-1,2,3,-4,5,4}"
12a_1067,"{1,-2,3,3,-4,3,-2,4,1,-2,3,-2,4,3}"
12a_1085,"{1,1,2,-1,2,-3,2,2,-4,-4,-3,-2,5,-4,3,5,4}"
12a_1088,"{1,-2,1,2,3,-4,-4,3,-2,-2,-3,-4,2,2,3,-4}"
12a_1095,"{1,-2,3,-4,1,-4,3,-4,3,2,-3,2,-4,-4}"
12a_1115,"{-1,2,-1,-2,-2,-2,3,-2,-2,3,-2,-2,3}"
12a_1142,"{1,-2,-3,4,2,3,-4,3,3,3,-2,3,-1,-4,-1,-2}"
12a_1158,"{-1,2,2,2,-3,-4,2,3,-4,-3,2,1,1,2}"
12a_1166,"{1,-2,3,-4,-5,-6,1,3,5,-6,2,4,-5,4,-3,2}"
12a_1173,"{1,2,-3,2,3,3,-4,-5,3,-4,2,1,-2,3,-4,5,-4}"
12a_1180,"{1,-2,1,2,-3,2,2,-3,-3,-3,2,2,-3}"
12a_1182,"{-1,-1,-1,2,2,3,3,2,-1,2,-3,2,2}"
12a_1183,"{-1,2,2,3,-4,-3,2,2,1,1,2,-3,2,-4}"
12a_1196,"{-1,2,3,-1,3,2,-1,2,-3,-1,2,-1,2}"
12a_1203,"{1,-2,-2,-2,1,1,-2,1,1,-2,-2,-2}"
12a_1210,"{1,-2,1,-2,-2,-2,1,-2,1,-2,-2,-2}"
12a_1212,"{1,-2,1,-2,1,-2,1,-2,1,1,1,-2}"
12a_1213,"{1,-2,-3,1,2,-3,2,-3,2,-3,2,-3,2}"
12a_1232,"{-1,2,3,-1,3,-2,3,3,-2,3,-2,3,-2}"
12a_1233,"{1,1,1,-2,1,1,1,1,1,-2,-2,-2}"
12a_1246,"{1,1,1,-2,1,1,-2,-2,-2,1,1,-2}"
12a_1252,"{-1,2,2,-3,-1,-1,2,-1,2,2,3,3,2}"
12a_1259,"{1,-2,-3,1,-3,-3,2,2,-3,-3,2,-3,2}"
12a_1265,"{1,-2,-3,-4,1,3,-4,2,2,-3,-3,2,-3,2}"
12a_1277,"{1,-2,-3,1,-3,-3,-4,3,-4,2,2,2,-3,2}"
12n_0025,"{-1,2,3,-4,-1,-2,3,4,-3,2,-3,4}"
12n_0028,"{-1,-1,2,2,-1,3,-2,3,-2,-4,3,-4}"
12n_0034,"{-1,2,-1,2,3,3,-4,-2,-4,-2,3,3,-4,-3}"
12n_0050,"{-1,2,-1,2,-3,-4,5,-3,2,2,3,4,-3,4,5}"
12n_0060,"{-1,2,2,3,-4,-1,-1,2,2,2,3,-4}"
12n_0061,"{-1,2,-1,2,3,-4,-4,3,2,2,3,-4,-3,4}"
12n_0073,"{-1,2,-3,-4,-1,2,-4,-3,2,3,-4,3}"
12n_0090,"{-1,-2,-2,-1,-1,-1,2,3,-2,-2,-1,3,3}"
12n_0093,"{1,2,2,3,1,3,4,1,-2,-2,-3,2,4,4}"
12n_0109,"{1,-2,-2,-3,-4,3,1,-4,-3,1,-2,-2,-3,2}"
12n_0112,"{1,2,2,-3,4,1,1,-2,-3,2,2,2,-3,4}"
12n_0115,"{-1,-1,-1,-2,-2,-1,-2,3,2,2,-1,3,3}"
12n_0135,"{-1,-1,-2,-2,-1,-1,2,3,-2,-2,-1,3,3}"
12n_0138,"{1,2,2,-3,4,1,1,-2,-2,3,3,2,4,4}"
12n_0151,"{1,2,2,1,1,-2,3,-4,-2,3,-4,3}"
12n_0156,"{-1,2,3,-4,-1,2,3,2,3,-4,3,2}"
12n_0159,"{-1,-2,1,-2,3,-2,-2,-3,1,-3,-2,-1,2}"
12n_0174,"{1,-2,-2,1,1,2,-3,4,-2,-3,-2,4,-3,4}"
12n_0185,"{1,1,-2,-3,1,2,2,3,1,3,1,-2,1}"
12n_0199,"{-1,2,-1,-2,-3,-3,-2,-2,-2,-2,3,3,3}"
12n_0205,"{1,-2,-2,1,1,2,3,-4,3,-2,3,3,-4,3}"
12n_0219,"{-1,2,2,3,-1,-1,-2,3,3,-2,4,-3,2,4}"
12n_0226,"{1,-2,-2,1,1,2,3,-4,3,3,-2,3,-4,3}"
12n_0240,"{1,1,1,-2,-2,3,3,2,2,2,1,-2,3}"
12n_0253,"{-1,2,2,2,-3,-1,2,-3,-2,-2,-3,-3,-2}"
12n_0274,"{-1,2,-3,2,1,1,2,3,-4,3,-2,-4,-3,4}"
12n_0281,"{-1,2,-1,2,-3,-4,2,-4,3,3,2,-4,3,-4}"
12n_0291,"{-1,-2,-2,-1,-1,-1,2,-3,2,2,-1,3,3}"
12n_0300,"{-1,2,-3,4,-1,-2,4,-2,-2,-3,2,4}"
12n_0307,"{-1,2,2,-3,-4,3,1,-4,-3,1,-2,-2,-3,2}"
12n_0314,"[{-1,2,-3,-1,-3,2,-1,2,3,-1,2,-1,2},{-1,2,-1,2,3,-2,-1,-4,3,2,-4,-3}]"
12n_0321,"{-1,2,3,1,3,2,-1,2,3,1,-2,1,2}"
12n_0344,"{-1,-1,-1,-2,-2,-2,-2,-1,-1,2,2,2}"
12n_0355,"{-1,-2,3,-4,-2,-3,-1,2,-3,2,-4,3}"
12n_0357,"{-1,2,-3,2,-3,2,-4,1,1,2,-3,2,3,-4}"
12n_0364,"{-1,2,3,-1,-2,3,-4,3,-2,3,-2,3,3,4}"
12n_0365,"{-1,2,3,-1,-2,3,-4,-3,2,-3,2,-3,-3,4}"
12n_0371,"{1,-2,-3,1,-3,2,2,-1,2,3,2,-1,2}"
12n_0373,"{1,2,2,3,-1,3,2,2,1,1,-2,-3,1}"
12n_0374,"{1,-2,1,2,3,3,2,2,3,3,2,2,3}"
12n_0389,"{1,-2,3,-4,-2,3,-4,1,1,2,2,2}"
12n_0392,"{-1,2,3,-1,3,-4,-2,3,-4,3,2,2,-3,4}"
12n_0395,"{1,-2,3,-4,-2,3,-1,-1,-2,-2,-3,-3,2,-4}"
12n_0416,"{1,-2,-2,-3,1,1,2,2,3,1,3,-2,1}"
12n_0425,"{-1,-2,3,-1,3,-2,1,-2,3,-1,-2,-1,-2}"
12n_0433,"{1,-2,1,2,-3,-4,-2,-4,-3,2,-3,-4,-2,-3}"
12n_0443,"{-1,-2,-3,1,-3,2,-1,2,3,1,-2,-1,2}"
12n_0452,"{-1,2,3,1,3,-2,1,-2,-3,1,2,-1,2}"
12n_0457,"{-1,2,-1,-2,-3,-4,3,-4,-3,-2,-2,3,3,3}"
12n_0463,"{-1,2,-3,-4,-1,2,3,-4,-3,2,-3,4}"
12n_0469,"{-1,-2,1,-2,-2,-3,1,-3,-2,3,-2,-1,2}"
12n_0486,"{-1,-2,3,3,2,-1,2,1,-2,-2,3,-2,-1}"
12n_0487,"{-1,-2,3,3,2,2,1,1,2,3,-2,-1,2}"
12n_0490,"{1,-2,-3,-3,-2,1,1,2,-3,-4,3,-4,2,3}"
12n_0504,"{-1,2,3,-4,-1,-4,3,2,3,-4,3,-4}"
12n_0505,"{-1,2,-3,-4,-1,-4,-3,2,-3,4,-3,4}"
12n_0510,"{-1,2,-3,-1,-3,-4,-2,3,-2,-4,-2,-3}"
12n_0550,"{-1,-2,-3,-3,-2,1,1,-2,3,-4,3,-4,-2,3}"
12n_0561,"{-1,-2,3,3,-2,1,1,-2,3,4,-3,4,-2,3}"
12n_0576,"{1,-2,3,1,3,3,2,2,2,3,3,3,2}"
12n_0585,"{1,-2,1,2,3,4,2,4,3,2,3,-4,2,3}"
12n_0598,"{-1,2,2,1,1,2,-3,4,-2,-3,-2,4,-3,4}"
12n_0599,"{1,2,3,3,-2,1,-2,-2,-2,-3,1,2,1}"
12n_0602,"{-1,2,3,-1,-2,3,3,-4,3,2,3,-4,3,-2}"
12n_0615,"{1,2,3,3,2,-1,-1,-2,3,-4,3,-4,-2,3}"
12n_0620,"{-1,2,3,-1,3,4,2,-3,2,4,-3,4}"
12n_0622,"{1,-2,3,-4,-2,3,-1,-1,2,2,3,3,2,-4}"
12n_0648,"{-1,2,3,-1,3,3,2,-3,2,3,3,3,3}"
12n_0649,"{1,-2,3,3,2,2,1,1,2,-3,-2,1,-2}"
12n_0656,"{-1,2,-1,-2,-3,-4,-2,-4,3,3,-2,-4,3,4}"
12n_0664,"{-1,2,3,-4,-1,3,-4,2,3,-4,3,-4}"
12n_0669,"{1,-2,-3,1,2,3,4,-3,2,4,-3,4,-3,2}"
12n_0684,"{-1,2,-1,2,-1,-1,-1,2,-1,-2,-2,-2}"
12n_0702,"{-1,2,3,3,2,-1,-2,-2,-2,-3,2,-1,2}"
12n_0718,"{1,2,-1,2,1,-2,3,-2,1,-2,-3,-3,-2}"
12n_0719,"{1,-2,1,2,-3,2,-3,2,-3,2,3,3,3}"
12n_0722,"{1,-2,-2,1,1,1,1,2,2,2,2,2}"
12n_0731,"{1,2,-3,-4,2,2,3,-1,-1,-2,3,-2,-4,-3}"
12n_0756,"{-1,2,-1,-2,3,3,4,2,2,-3,-2,4,-2,3}"
12n_0802,"{-1,2,-3,-1,2,2,-3,-3,-2,3,-2,3,3}"
12n_0810,"{-1,2,-3,4,-1,-2,4,3,-2,3,3,-4,3,-4}"
12n_0822,"{1,-2,-2,1,1,2,-1,-1,2,2,2,2}"
12n_0826,"{1,-2,-3,4,1,-2,3,-2,3,3,3,4,-3,2}"
12n_0831,"{1,-2,-2,1,1,2,2,2,1,1,-2,-2}"
12n_0833,"{1,-2,-2,1,-2,-2,-3,1,-3,2,-1,2,3}"
12n_0839,"{-1,2,-3,-4,-1,2,-3,-1,2,-4,-3,-4}"
12n_0845,"{1,-2,3,3,-2,1,1,1,-2,-3,-2,1,-2}"
12n_0854,"{-1,-2,3,-4,2,2,3,1,3,-4,1,2,3,-4}"
12n_0856,"{-1,-2,-2,-3,4,3,-2,-2,1,1,-2,3,-2,4}"
12n_0860,"{-1,-2,-2,1,-2,-2,3,-1,3,2,-1,2,-3}"
12n_0865,"{1,-2,-3,-3,2,2,-3,1,-3,-3,2,-3,2}"
12n_0868,"{-1,2,3,-2,3,1,1,-2,3,-2,-1,2,-3}"
12n_0875,"{1,-2,1,2,3,-2,-2,3,3,3,-2,-2,3}"
12n_0879,"{-1,2,-3,-1,2,-3,2,-3,-3,-2,-2,3,3}"
12n_0881,"{-1,2,3,-2,3,2,4,1,4,1,3,2,-3,2,3,-4}"
12n_0882,"{1,-2,-2,-2,-1,-1,2,-1,-1,-2,-2,-2}"
12n_0883,"{-1,2,-3,-3,2,-1,2,3,2,2,2,-1,2}"
