Name,Gauss Notation,Overstrand List,Sign List,Color List,Dihedral Linking Number
11n_168,"{-1, 2, -3, 4, -5, 1, -6, 7, -4, 3, 8, -9, -2, 5, -10, 11, -7, -8, 9, 6, -11, 10}","[3, 5, 7, 10, 2, 10, 1, 0, 4, 5, 8, 11]","[-1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1, 1]","[[3, 4, 2, 1, 1, 3, 4, 4, 2, 5, 1, 3], [1, 3, 4, 2, 2, 1, 3, 3, 4, 5, 2, 1]]"
11n_169,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -3, 2, 6, -9, 10, -11, -5, 4, -8, 7, 9, -10, 11}","[3, 6, 9, 6, 10, 2, 10, 0, 3, 5, 7, 11]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[[1, 5, 2, 3, 4, 3, 1, 1, 1, 5, 1, 1], [2, 5, 4, 1, 3, 1, 2, 2, 2, 5, 2, 2]]"
11n_171,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -3, 2, 6, -9, 10, -11, -5, 4, -8, 7, 11, -10, 9}","[3, 6, 9, 6, 10, 2, 0, 10, 3, 5, 7, 11]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[[1, 5, 2, 3, 4, 3, 1, 1, 1, 5, 1, 1], [2, 5, 4, 1, 3, 1, 2, 2, 2, 5, 2, 2]]"
11n_173,"{-1, -2, 3, 4, -5, 1, -6, 7, -8, -3, 2, 6, -9, 10, -4, 5, -11, 9, -7, 8, -10, 11}","[3, 6, 8, 6, 10, 2, 9, 2, 0, 4, 7, 11]","[-1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1]","[[1, 4, 4, 5, 3, 4, 4, 1, 2, 5, 1, 1], [2, 3, 3, 5, 1, 3, 3, 2, 4, 5, 2, 2]]"
11n_175,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -3, 9, -10, 2, 6, -11, -5, 10, -9, 4, -8, 7, 11}","[3, 7, 10, 7, 0, 2, 9, 0, 3, 6, 5, 11]","[-1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1]","[[3, 3, 4, 3, 4, 2, 1, 1, 5, 1, 1, 3], [1, 1, 3, 1, 3, 4, 2, 2, 5, 2, 2, 1]]"
11n_178,"{-1, 2, 3, -4, -5, 1, -6, 7, -8, -3, 4, 9, -7, 10, -2, 5, -11, 6, -10, 8, -9, 11}","[3, 6, 8, 9, 10, 1, 4, 1, 0, 7, 6, 11]","[-1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, 1]","[[3, 2, 2, 5, 5, 2, 2, 3, 1, 5, 1, 3], [1, 4, 4, 5, 5, 4, 4, 1, 2, 5, 2, 1]]"
11n_180,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -9, 10, -3, 2, 6, -11, -5, 4, -8, 9, -10, 7, 11}","[3, 7, 9, 7, 0, 10, 2, 0, 3, 5, 6, 11]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[[1, 5, 4, 3, 1, 1, 1, 2, 5, 1, 1, 1], [2, 5, 3, 1, 2, 2, 2, 4, 5, 2, 2, 2]]"
11n_181,"{-1, -2, 3, -4, 5, 1, -6, -7, 8, -9, 10, -3, 2, 6, -11, -5, 4, -10, 9, -8, 7, 11}","[3, 7, 9, 7, 0, 10, 2, 0, 3, 6, 5, 11]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[[1, 5, 4, 3, 1, 1, 1, 2, 5, 1, 1, 1], [2, 5, 3, 1, 2, 2, 2, 4, 5, 2, 2, 2]]"
11n_185,"{-1, 2, -3, 4, -5, 1, -6, -7, 8, -9, -4, 10, -2, 6, -11, 5, -10, 3, 7, -8, 9, 11}","[3, 10, 9, 8, 10, 0, 2, 1, 0, 7, 5, 11]","[-1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1]","[[1, 5, 2, 3, 1, 1, 1, 3, 2, 5, 1, 1], [2, 5, 4, 1, 2, 2, 2, 1, 4, 5, 2, 2]]"
12a_0011,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -6, 5, -9, 10, -11, 12, -7, 8, -10, 11, -12}","[4, 0, 7, 1, 2, 10, 3, 6, 11, 5, 8, 9]","[-1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1]","[[2, 1, 3, 3, 4, 2, 3, 3, 3, 4, 5, 1], [4, 2, 1, 1, 3, 4, 1, 1, 1, 3, 5, 2]]"
12a_0025,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 11, -6, 5, -11, 10, -7, 12, -9, 8, -12}","[4, 0, 8, 1, 2, 11, 9, 3, 7, 5, 6, 10]","[-1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1]","[[4, 5, 3, 3, 2, 4, 3, 3, 3, 3, 5, 1], [3, 5, 1, 1, 4, 3, 1, 1, 1, 1, 5, 2]]"
12a_0026,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 11, -6, 5, -11, 12, -7, 8, -9, 10, -12}","[4, 0, 8, 1, 2, 10, 11, 3, 7, 5, 6, 9]","[-1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1]","[[2, 5, 4, 4, 1, 2, 3, 4, 4, 4, 5, 1], [4, 5, 3, 3, 2, 4, 1, 3, 3, 3, 5, 2]]"
12a_0028,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 5, -6, 10, -9, 11, -12, 8, -7, 12, -11}","[4, 0, 7, 1, 2, 10, 8, 3, 6, 11, 5, 9]","[-1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1]","[[3, 4, 2, 2, 1, 3, 2, 2, 2, 2, 5, 1], [1, 3, 4, 4, 2, 1, 4, 4, 4, 4, 5, 2]]"
12a_0034,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, 7, -8, 9, -10, 11, -12, 5, -6, 12, -7, 8, -9, 10, -11}","[4, 0, 8, 1, 2, 10, 11, 9, 3, 5, 6, 7]","[-1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 5, 4, 4, 1, 2, 3, 4, 4, 4, 5, 1], [4, 5, 3, 3, 2, 4, 1, 3, 3, 3, 5, 2]]"
12a_0041,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -4, 5, -6, 9, -10, 11, -12, 7, -8, 12, -9, 10, -11}","[3, 0, 6, 1, 9, 2, 4, 11, 10, 5, 7, 8]","[1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[[2, 5, 4, 1, 4, 3, 5, 3, 4, 1, 5, 1], [4, 5, 3, 2, 3, 1, 5, 1, 3, 2, 5, 2]]"
12a_0053,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 5, -4, 8, -9, 10, -11, 12, -6, 7, -8, 11, -10, 9, -12}","[3, 0, 5, 1, 9, 2, 11, 10, 4, 6, 7, 8]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[3, 1, 5, 2, 5, 1, 4, 3, 2, 3, 5, 1], [1, 2, 5, 4, 5, 2, 3, 1, 4, 1, 5, 2]]"
12a_0055,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 5, -4, 8, -9, 10, -11, 12, -6, 7, -12, 11, -8, 9, -10}","[3, 0, 5, 1, 9, 2, 11, 10, 4, 8, 6, 7]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 5, 4, 1, 4, 5, 3, 4, 1, 2, 5, 1], [4, 5, 3, 2, 3, 5, 1, 3, 2, 4, 5, 2]]"
12a_0058,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -4, 5, -8, 9, -10, 11, -6, 7, -11, 12, -9, 10, -12}","[3, 0, 6, 1, 9, 2, 5, 11, 4, 8, 7, 10]","[1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1]","[[4, 2, 1, 3, 1, 5, 2, 3, 4, 3, 5, 1], [3, 4, 2, 1, 2, 5, 4, 1, 3, 1, 5, 2]]"
12a_0068,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -4, 9, -6, 10, -11, 12, -8, 7, -12, 11, -10, 5, -9}","[4, 0, 11, 1, 9, 2, 3, 10, 5, 8, 7, 6]","[-1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1]","[[2, 3, 1, 1, 5, 3, 4, 3, 2, 4, 5, 1], [4, 1, 2, 2, 5, 1, 3, 1, 4, 3, 5, 2]]"
12a_0074,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -4, 9, -10, 5, -11, 7, -8, 11, -6, 12, -9, 10, -12}","[4, 0, 7, 1, 8, 2, 11, 9, 5, 3, 6, 10]","[-1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1]","[[4, 4, 4, 4, 4, 5, 3, 4, 2, 3, 5, 1], [3, 3, 3, 3, 3, 5, 1, 3, 4, 1, 5, 2]]"
12a_0075,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -4, 9, -10, 11, -12, 5, -8, 7, -6, 12, -9, 10, -11}","[4, 0, 8, 1, 9, 2, 11, 10, 5, 3, 6, 7]","[-1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 3, 1, 1, 5, 4, 3, 4, 1, 2, 5, 1], [4, 1, 2, 2, 5, 3, 1, 3, 2, 4, 5, 2]]"
12a_0077,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -4, 5, -6, 11, -8, 12, -10, 9, -12, 7, -11}","[3, 0, 7, 1, 11, 10, 2, 4, 5, 6, 9, 8]","[1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, -1]","[[2, 3, 1, 5, 1, 1, 4, 3, 4, 3, 5, 1], [4, 1, 2, 5, 2, 2, 3, 1, 3, 1, 5, 2]]"
12a_0083,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -6, 9, -11, 12, -8, 7, -12, 11, -10}","[3, 0, 6, 1, 10, 8, 2, 4, 11, 5, 9, 7]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[[5, 4, 1, 2, 1, 4, 4, 3, 4, 3, 5, 1], [5, 3, 2, 4, 2, 3, 3, 1, 3, 1, 5, 2]]"
12a_0085,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -4, 5, -6, 11, -12, 7, -8, 9, -10, 12, -11}","[3, 0, 7, 1, 9, 10, 2, 4, 11, 5, 6, 8]","[1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[[5, 4, 1, 2, 1, 2, 3, 4, 3, 4, 5, 1], [5, 3, 2, 4, 2, 4, 1, 3, 1, 3, 5, 2]]"
12a_0087,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -4, 5, -6, 9, -11, 12, -8, 7, -12, 11, -10}","[3, 0, 7, 1, 10, 8, 2, 4, 11, 5, 9, 6]","[1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1]","[[2, 3, 1, 5, 1, 4, 4, 3, 4, 3, 5, 1], [4, 1, 2, 5, 2, 3, 3, 1, 3, 1, 5, 2]]"
12a_0095,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -11, 9, -6, 12, -8, 7, -12, 11, -10}","[3, 0, 6, 1, 10, 8, 2, 11, 4, 5, 9, 7]","[1, 1, 1, 1, 1, -1, 1, 1, -1, 1, -1, 1]","[[5, 4, 1, 2, 1, 4, 4, 3, 4, 3, 5, 1], [5, 3, 2, 4, 2, 3, 3, 1, 3, 1, 5, 2]]"
12a_0096,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -11, 12, -6, 7, -8, 9, -12, 11, -10}","[3, 0, 6, 1, 9, 10, 2, 11, 4, 5, 8, 7]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 3, 1, 5, 1, 2, 3, 4, 3, 4, 5, 1], [4, 1, 2, 5, 2, 4, 1, 3, 1, 3, 5, 2]]"
12a_0100,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 10, -11, 7, -6, 12, -10, 9, -8, 11, -12}","[3, 0, 6, 1, 8, 10, 2, 11, 4, 7, 5, 9]","[1, 1, 1, 1, -1, -1, 1, -1, -1, -1, -1, -1]","[[4, 2, 1, 3, 1, 3, 2, 5, 2, 5, 5, 1], [3, 4, 2, 1, 2, 1, 4, 5, 4, 5, 5, 2], [5, 4, 1, 2, 1, 3, 4, 3, 2, 5, 1, 5], [4, 1, 2, 5, 2, 1, 1, 3, 4, 5, 1, 1], [3, 3, 3, 3, 3, 4, 3, 3, 1, 5, 1, 2], [2, 5, 4, 1, 4, 2, 5, 3, 3, 5, 1, 3], [1, 2, 5, 4, 5, 5, 2, 3, 5, 5, 1, 4], [5, 3, 2, 4, 2, 1, 3, 1, 4, 5, 2, 5], [4, 5, 3, 2, 3, 4, 5, 1, 1, 5, 2, 1], [3, 2, 4, 5, 4, 2, 2, 1, 3, 5, 2, 2], [2, 4, 5, 3, 5, 5, 4, 1, 5, 5, 2, 3], [1, 1, 1, 1, 1, 3, 1, 1, 2, 5, 2, 4]]"
12a_0106,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 9, -8, 10, -11, 12, -6, 7, -12, 11, -10}","[3, 0, 6, 1, 10, 7, 2, 5, 11, 4, 9, 8]","[1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1]","[[2, 5, 4, 1, 4, 1, 5, 3, 4, 3, 5, 1], [4, 5, 3, 2, 3, 2, 5, 1, 3, 1, 5, 2]]"
12a_0108,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 9, -10, 11, -8, 12, -6, 10, -11, 7, -12}","[3, 0, 6, 1, 11, 7, 2, 10, 5, 4, 8, 9]","[1, 1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1]","[[5, 1, 4, 3, 4, 3, 1, 2, 3, 3, 5, 1], [5, 2, 3, 1, 3, 1, 2, 4, 1, 1, 5, 2]]"
12a_0120,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 5, -4, 9, -10, 7, -11, 12, -8, 10, -6, 11, -12}","[3, 0, 6, 1, 8, 7, 2, 10, 11, 5, 4, 9]","[1, 1, 1, 1, 1, -1, 1, 1, -1, 1, -1, -1]","[[4, 2, 1, 3, 1, 3, 2, 5, 2, 5, 1, 1], [3, 4, 2, 1, 2, 1, 4, 5, 4, 5, 2, 2]]"
12a_0129,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -4, 5, -9, 10, -11, 12, -7, 8, -10, 11, -12}","[4, 0, 7, 1, 3, 10, 2, 6, 11, 5, 8, 9]","[-1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1]","[[2, 1, 3, 3, 4, 2, 3, 3, 3, 4, 5, 1], [4, 2, 1, 1, 3, 4, 1, 1, 1, 3, 5, 2]]"
12a_0135,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -6, 9, -4, 10, -11, 12, -8, 7, -12, 11, -10, 5, -9}","[4, 0, 11, 1, 9, 3, 2, 10, 5, 8, 7, 6]","[-1, 1, -1, -1, -1, 1, -1, 1, -1, 1, 1, -1]","[[2, 3, 1, 1, 5, 3, 4, 3, 2, 4, 5, 1], [4, 1, 2, 2, 5, 1, 3, 1, 4, 3, 5, 2]]"
12a_0137,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -9, 10, -4, 11, -6, 7, -8, 12, -10, 9, -12, 5, -11}","[4, 0, 11, 1, 8, 10, 2, 3, 5, 6, 9, 7]","[-1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, 1]","[[5, 4, 1, 1, 2, 1, 4, 3, 4, 3, 5, 1], [5, 3, 2, 2, 4, 2, 3, 1, 3, 1, 5, 2]]"
12a_0142,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -11, 5, -4, 11, -6, 12, -8, 9, -10, 7, -12}","[3, 0, 7, 1, 11, 10, 8, 2, 4, 5, 6, 9]","[1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1]","[[2, 4, 5, 3, 5, 2, 3, 4, 1, 4, 5, 1], [4, 3, 5, 1, 5, 4, 1, 3, 2, 3, 5, 2]]"
12a_0143,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -11, 5, -4, 12, -6, 7, -8, 9, -10, 11, -12}","[3, 0, 7, 1, 9, 10, 11, 2, 4, 5, 6, 8]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[5, 4, 1, 2, 1, 2, 3, 4, 3, 4, 5, 1], [5, 3, 2, 4, 2, 4, 1, 3, 1, 3, 5, 2]]"
12a_0146,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -11, 12, -4, 5, -6, 7, -8, 9, -10, 11, -12}","[3, 0, 8, 1, 9, 10, 11, 2, 4, 5, 6, 7]","[1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[[2, 3, 1, 5, 1, 2, 3, 4, 3, 4, 5, 1], [4, 1, 2, 5, 2, 4, 1, 3, 1, 3, 5, 2]]"
12a_0165,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -11, 5, -4, 11, -10, 9, -8, 12, -6, 7, -12}","[3, 0, 7, 1, 11, 9, 8, 2, 6, 5, 4, 10]","[1, 1, 1, 1, 1, -1, -1, 1, -1, -1, 1, 1]","[[4, 5, 3, 2, 3, 4, 2, 5, 1, 3, 5, 1], [3, 5, 1, 4, 1, 3, 4, 5, 2, 1, 5, 2]]"
12a_0179,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -10, 11, -4, 5, -11, 12, -7, 8, -9, 10, -12}","[4, 0, 8, 1, 3, 10, 11, 2, 7, 5, 6, 9]","[-1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1]","[[2, 5, 4, 4, 1, 2, 3, 4, 4, 4, 5, 1], [4, 5, 3, 3, 2, 4, 1, 3, 3, 3, 5, 2]]"
12a_0181,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -10, 5, -4, 10, -9, 11, -12, 8, -7, 12, -11}","[4, 0, 7, 1, 3, 10, 8, 2, 6, 11, 5, 9]","[-1, 1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1]","[[3, 4, 2, 2, 1, 3, 2, 2, 2, 2, 5, 1], [1, 3, 4, 4, 2, 1, 4, 4, 4, 4, 5, 2]]"
12a_0189,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -9, 10, -6, 11, -4, 7, -8, 12, -10, 9, -12, 5, -11}","[4, 0, 11, 1, 8, 10, 3, 2, 5, 6, 9, 7]","[-1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1]","[[5, 4, 1, 1, 2, 1, 4, 3, 4, 3, 5, 1], [5, 3, 2, 2, 4, 2, 3, 1, 3, 1, 5, 2]]"
12a_0193,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -10, 11, -12, 5, -4, 12, -7, 8, -9, 10, -11}","[4, 0, 8, 1, 3, 10, 11, 9, 2, 5, 6, 7]","[-1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1]","[[2, 5, 4, 4, 1, 2, 3, 4, 4, 4, 5, 1], [4, 5, 3, 3, 2, 4, 1, 3, 3, 3, 5, 2]]"
12a_0199,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -6, 9, -10, 5, -11, 7, -8, 11, -4, 12, -9, 10, -12}","[4, 0, 7, 1, 8, 3, 11, 9, 5, 2, 6, 10]","[-1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[[4, 4, 4, 4, 4, 5, 3, 4, 2, 3, 5, 1], [3, 3, 3, 3, 3, 5, 1, 3, 4, 1, 5, 2]]"
12a_0200,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -6, 9, -10, 11, -12, 5, -8, 7, -4, 12, -9, 10, -11}","[4, 0, 8, 1, 9, 3, 11, 10, 5, 2, 6, 7]","[-1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1]","[[2, 3, 1, 1, 5, 4, 3, 4, 1, 2, 5, 1], [4, 1, 2, 2, 5, 3, 1, 3, 2, 4, 5, 2]]"
12a_0202,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -6, 10, -8, 11, -12, 7, -10, 5, -9, 12, -11}","[5, 0, 10, 9, 1, 2, 3, 4, 11, 7, 6, 8]","[-1, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1, -1]","[[3, 5, 1, 4, 1, 4, 3, 5, 2, 5, 5, 1], [1, 5, 2, 3, 2, 3, 1, 5, 4, 5, 5, 2]]"
12a_0206,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 5, -6, 9, -10, 11, -12, 7, -8, 12, -11, 10, -9}","[5, 0, 6, 9, 1, 2, 3, 11, 10, 4, 8, 7]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[[2, 3, 1, 3, 1, 5, 2, 4, 3, 2, 5, 1], [4, 1, 2, 1, 2, 5, 4, 3, 1, 4, 5, 2]]"
12a_0208,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -6, 5, -9, 10, -11, 12, -8, 7, -12, 11, -10}","[5, 0, 7, 10, 1, 2, 3, 6, 11, 4, 9, 8]","[-1, 1, -1, -1, -1, 1, -1, 1, 1, -1, 1, 1]","[[2, 5, 4, 1, 4, 1, 2, 5, 4, 3, 5, 1], [4, 5, 3, 2, 3, 2, 4, 5, 3, 1, 5, 2]]"
12a_0215,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 11, -6, 7, -8, 5, -9, 12, -11, 10, -12}","[5, 0, 9, 8, 1, 2, 11, 3, 4, 6, 7, 10]","[-1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1]","[[4, 5, 3, 3, 3, 2, 4, 3, 3, 3, 5, 1], [3, 5, 1, 1, 1, 4, 3, 1, 1, 1, 5, 2]]"
12a_0216,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 5, -6, 7, -8, 11, -12, 10, -9, 12, -11}","[5, 0, 7, 8, 1, 2, 10, 3, 4, 11, 6, 9]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, -1]","[[3, 4, 2, 2, 2, 1, 3, 2, 2, 2, 5, 1], [1, 3, 4, 4, 4, 2, 1, 4, 4, 4, 5, 2]]"
12a_0218,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 7, -6, 5, -8, 11, -12, 10, -9, 12, -11}","[5, 0, 8, 7, 1, 2, 10, 3, 4, 11, 6, 9]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, -1]","[[3, 4, 2, 2, 2, 1, 3, 2, 2, 2, 5, 1], [1, 3, 4, 4, 4, 2, 1, 4, 4, 4, 5, 2]]"
12a_0227,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 7, -6, 11, -12, 5, -8, 10, -11, 12, -9}","[5, 0, 9, 7, 1, 2, 10, 3, 11, 4, 8, 6]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[[1, 5, 2, 1, 2, 3, 1, 4, 3, 4, 5, 1], [2, 5, 4, 2, 4, 1, 2, 3, 1, 3, 5, 2]]"
12a_0230,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 11, -6, 5, -12, 10, -8, 7, -11, 12, -9}","[5, 0, 8, 10, 1, 2, 9, 3, 11, 4, 7, 6]","[-1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1]","[[1, 1, 1, 4, 1, 1, 1, 3, 5, 2, 5, 1], [2, 2, 2, 3, 2, 2, 2, 1, 5, 4, 5, 2]]"
12a_0232,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 5, -6, 10, -9, 11, -12, 7, -8, 12, -11}","[5, 0, 7, 10, 1, 2, 8, 3, 6, 11, 4, 9]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[[3, 3, 3, 2, 3, 3, 3, 5, 4, 2, 5, 1], [1, 1, 1, 4, 1, 1, 1, 5, 3, 4, 5, 2]]"
12a_0235,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 7, -4, 8, -9, 10, -11, 5, -6, 12, -8, 11, -10, 9, -12}","[4, 0, 8, 5, 1, 2, 11, 10, 3, 6, 7, 9]","[1, 1, 1, 1, 1, 1, -1, -1, 1, -1, -1, -1]","[[5, 1, 4, 5, 3, 4, 4, 3, 2, 3, 5, 1], [5, 2, 3, 5, 1, 3, 3, 1, 4, 1, 5, 2]]"
12a_0245,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -4, 9, -10, 7, -11, 12, -6, 10, -9, 5, -12, 11, -8}","[4, 0, 10, 7, 1, 2, 9, 11, 3, 6, 8, 5]","[1, 1, -1, -1, 1, -1, 1, 1, -1, 1, 1, -1]","[[5, 2, 3, 2, 1, 3, 3, 4, 3, 1, 5, 1], [5, 4, 1, 4, 2, 1, 1, 3, 1, 2, 5, 2]]"
12a_0248,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 11, -8, 7, -6, 5, -9, 12, -11, 10, -12}","[5, 0, 9, 8, 1, 2, 11, 4, 3, 6, 7, 10]","[-1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1]","[[4, 5, 3, 3, 3, 2, 4, 3, 3, 3, 5, 1], [3, 5, 1, 1, 1, 4, 3, 1, 1, 1, 5, 2]]"
12a_0259,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 7, -9, 10, -11, 12, -6, 5, -12, 11, -10, 9, -8}","[5, 0, 9, 6, 1, 2, 11, 10, 3, 8, 7, 4]","[-1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1]","[[4, 3, 5, 3, 5, 1, 4, 3, 2, 4, 5, 1], [3, 1, 5, 1, 5, 2, 3, 1, 4, 3, 5, 2]]"
12a_0264,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -4, 9, -10, 7, -11, 5, -9, 12, -8, 11, -6, 10, -12}","[5, 0, 8, 7, 1, 2, 11, 10, 6, 4, 3, 9]","[-1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]","[[2, 2, 2, 3, 2, 2, 2, 5, 5, 4, 5, 1], [4, 4, 4, 1, 4, 4, 4, 5, 5, 3, 5, 2]]"
12a_0271,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -6, 9, -4, 5, -9, 10, -11, 12, -8, 7, -10, 11, -12}","[5, 0, 7, 10, 1, 3, 2, 6, 11, 4, 8, 9]","[-1, 1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 1]","[[2, 2, 2, 3, 2, 2, 4, 5, 3, 4, 5, 1], [4, 4, 4, 1, 4, 4, 3, 5, 1, 3, 5, 2]]"
