name,braid_notation
11n_151,"{1,1,1,1,-2,-2,-1,3,-2,3,-2,3,3}"
11n_152,"{1,1,-2,1,-2,1,-3,2,2,2,-3}"
12a_0010,"{-1,2,-1,2,3,4,4,5,3,-4,-2,5,-2,-3,5}"
12a_0013,"{-1,2,-1,2,3,-4,3,3,-4,3,-4,-2,-2,-3}"
12a_0015,"{-1,2,-1,2,3,-4,3,3,-4,3,-2,-2,-3,-4}"
12a_0024,"{-1,2,-1,2,-3,4,2,2,-3,4,4,4}"
12a_0034,"{-1,2,-1,2,3,3,3,3,3,3,2,2,-3}"
12a_0046,"{-1,2,-1,-2,-3,-3,-4,5,-2,5,-2,3,4,4,5}"
12a_0071,"{-1,2,-3,-1,2,2,2,-3,2,4,-3,4}"
12a_0096,"{1,2,2,3,4,-3,1,4,1,-2,3,3,3,3}"
12a_0141,"{1,2,2,1,1,-2,-3,2,-3,-3,4,-3,4,-3}"
12a_0148,"{-1,-1,-1,-2,-2,3,3,-2,-2,-2,-1,2,3}"
12a_0197,"{-1,2,-3,4,-5,6,-1,2,-3,-5,6,-4,5,-4}"
12a_0237,"{-1,2,2,3,1,3,1,3,4,-3,4,3,-2,-2,-3,2}"
12a_0253,"{-1,2,3,-1,3,3,4,-3,4,2,2,2,-3,2}"
12a_0259,"{1,-2,-3,4,-5,1,4,-5,4,-3,4,-2,3}"
12a_0295,"{-1,2,2,1,1,2,-3,4,2,4,3,3,3,4}"
12a_0299,"{1,-2,3,-4,1,1,-2,3,3,3,-4,3}"
12a_0313,"{-1,2,2,3,-4,1,-4,1,3,2,2,-3,4,-3,2,-4}"
12a_0323,"{1,-2,-3,1,1,2,-3,-3,-4,2,-4,2,3,-4}"
12a_0385,"{-1,2,-3,-4,5,-1,5,-4,3,-4,5,2,-3}"
12a_0416,"{-1,2,-3,4,-1,4,-3,4,2,-3,4,4}"
12a_0422,"{1,-2,1,2,-3,-3,2,2,-3,-3,-3,-3,-3}"
12a_0450,"{-1,2,-3,-4,-5,-1,2,4,-5,-3,4,-3,2,-3,-4}"
12a_0452,"{1,-2,-3,4,1,-3,1,-2,3,-2,4,-2,-3,4}"
12a_0476,"{-1,2,-3,-1,-3,4,-3,-3,2,-3,4,-3}"
12a_0490,"{-1,2,2,3,-4,3,1,1,-2,3,2,4,2,4,2,3}"
12a_0498,"{-1,2,-1,2,-3,2,-3,4,4,-3,2,4}"
12a_0507,"{-1,2,2,3,3,2,2,2,-1,2,2,2,-3}"
12a_0580,"{-1,2,-1,-2,3,3,-2,-2,-2,-2,-2,-2,3}"
12a_0583,"{-1,2,-3,4,-1,-3,4,4,4,-3,2,-3}"
12a_0642,"{1,-2,1,2,-3,-4,3,-4,-3,2,2,-3,-3,-3}"
12a_0666,"{-1,2,3,-1,3,3,2,-3,2,-4,-5,3,4,-5,4}"
12a_0700,"{1,2,-3,2,1,1,-2,-3,4,-3,2,-3,4,-3}"
12a_0710,"{-1,2,-1,2,-3,-3,-4,-2,-2,3,-2,3,-4,3}"
12a_0751,"{-1,2,-3,4,5,-1,-3,5,-3,-4,-2,5,3,-2,4}"
12a_0752,"{1,-2,3,3,2,2,-1,2,2,3,-4,-5,-2,3,-5,-4,5}"
12a_0788,"{1,2,-3,2,2,1,1,-2,-3,4,-3,2,-3,4}"
12a_0848,"{1,-2,-2,-2,-2,-3,1,-3,-2,1,-2,-2,3}"
12a_0852,"{-1,2,3,-1,3,-1,2,2,2,-3,2,-1,2}"
12a_0869,"{1,-2,-2,-2,1,-2,1,-2,1,-2,-2,-2}"
12a_0880,"{1,-2,1,2,-3,4,5,2,5,4,3,3,2,4,-5}"
12a_0884,"{-1,-2,3,-2,3,-2,1,1,2,-3,-4,2,3,-4,2,3}"
12a_0886,"{-1,2,2,3,-4,-2,-1,-4,-4,-3,2,-3,2,-4}"
12a_0949,"{-1,2,3,3,2,2,2,-1,2,-3,-1,2,-1}"
12a_0967,"{1,-2,-3,2,-3,4,-3,-3,-2,-1,-1,-2,3,-2,-3,4}"
12a_1040,"{1,-2,-3,4,-5,1,2,-3,2,-5,-5,4,-5}"
12a_1042,"{-1,2,3,3,2,-1,-1,-1,2,-3,2,-1,2}"
12a_1043,"{-1,2,-3,2,-3,2,1,1,2,-3,-4,3,2,-4}"
12a_1045,"{-1,2,3,-4,-1,2,-3,2,2,2,2,3,3,-4}"
12a_1088,"{1,-2,1,2,3,-4,-4,3,-2,-2,-3,-4,2,2,3,-4}"
12a_1093,"{1,-2,-3,4,1,-2,4,3,-2,-3,4,4,-3,4}"
12a_1111,"{-1,2,3,-1,3,-1,2,-1,2,-3,-1,2,-1}"
12a_1118,"{-1,2,-3,-1,-3,4,-3,-3,4,-3,-2,3,-2,4}"
12a_1162,"{1,-2,-3,-4,1,3,-4,2,2,2,2,2,-3,2}"
12a_1171,"{-1,2,-1,-2,3,-2,3,-4,-3,4,-3,-2,3,4,3,3}"
12a_1178,"{1,1,-2,-2,-2,3,1,1,-2,1,-2,-3,-3}"
12a_1213,"{1,-2,-3,1,2,-3,2,-3,2,-3,2,-3,2}"
12a_1253,"{1,-2,-2,1,1,-2,1,-2,-2,1,-2,-2}"
12n_0035,"{-1,2,-1,2,3,-4,3,-4,3,-2,-2,3}"
12n_0064,"{-1,2,-1,2,3,4,4,3,3,3,4,-2,-2,-3}"
12n_0079,"{1,-2,1,2,3,-4,3,-4,3,4,2,4,2,-3}"
12n_0108,"{-1,2,3,-2,3,2,-4,3,1,3,1,3,2,-4}"
12n_0139,"{1,2,2,-3,-4,1,1,-2,3,-2,3,-4,3,3}"
12n_0152,"{1,-2,-2,1,1,2,-3,4,2,-3,4,-3}"
12n_0172,"{1,2,2,1,1,2,-3,4,2,-3,2,4}"
12n_0192,"{-1,-2,-2,-2,-2,-1,-2,3,2,2,-1,3,3}"
12n_0206,"{1,-2,-2,-3,1,-3,4,1,-2,-3,-2,4,-3,2}"
12n_0227,"{1,-2,-2,1,1,2,-3,4,-3,-2,-3,-2,4,-3}"
12n_0246,"{1,-2,3,-4,2,3,-4,-3,2,3,-1,3,-1,-2}"
12n_0261,"{-1,2,3,-1,3,3,-4,2,3,3,3,-4}"
12n_0290,"{1,-2,-2,1,1,1,2,-3,2,2,1,3,3}"
12n_0322,"{1,-2,3,1,3,-4,-2,-3,2,4,-3,-4}"
12n_0354,"{-1,2,3,-4,-1,3,-4,2,-3,2,-3,-3}"
12n_0359,"{-1,2,-3,-4,5,-1,-2,3,4,-2,3,3,-4,-4,5}"
12n_0391,"{1,-2,-3,-3,4,-2,-3,1,4,1,-2,-3,-3,-4}"
12n_0453,"{1,2,2,3,3,2,2,3,4,1,1,-2,-3,4}"
12n_0491,"{1,-2,-3,-4,1,3,-4,-2,3,-2,-3,2,2,-3}"
12n_0522,"{-1,2,-1,-2,-3,2,-3,-2,3,-2,-2,-2,3}"
12n_0529,"{-1,-2,3,-4,-2,-3,1,1,2,2,3,3,2,-4}"
12n_0537,"{-1,2,3,4,-1,2,-3,2,4,-3,2,4,-3,-3}"
12n_0542,"{-1,2,-3,4,-1,2,-3,-3,-4,3,-2,-3,-3,4}"
12n_0547,"{-1,2,3,-1,-2,-3,4,-3,-2,4,-3,4,3,-2}"
12n_0590,"{-1,2,3,-1,3,3,3,3,2,-3,2,3,3}"
12n_0641,"{-1,2,-3,-1,-3,-3,-2,3,-2,-2,-2,3,3}"
12n_0647,"{-1,2,2,1,1,2,2,1,1,2,2,2}"
12n_0663,"{-1,2,3,-4,-1,2,3,3,3,2,-4,3,-2,-4}"
12n_0732,"{-1,2,3,-4,-1,-2,3,4,4,3,2,2,3,-4}"
12n_0744,"{-1,2,3,3,2,1,1,-2,3,4,-2,-3,4,3}"
12n_0751,"{1,-2,-2,1,1,2,2,1,1,-2,-2,-2}"
12n_0757,"{-1,-2,3,-4,2,2,3,1,1,-2,3,-2,-4,3}"
12n_0762,"{-1,2,-1,-2,3,3,-4,2,2,3,2,-4,2,3}"
12n_0764,"{1,1,2,2,-3,1,-2,1,2,2,3,3,2}"
12n_0800,"{-1,-2,-3,-3,2,-1,2,-1,2,2,3,-2,-1}"
12n_0849,"{-1,2,3,3,2,1,1,1,2,-3,2,-1,2}"
